Date,Value_1,Value_2,Value_3
03-01-1997,153.7315,131.628,1007.38
03-02-1997,155.3886,107.258,1003.23
03-03-1997,154.7959,111.895,1010.29
03-04-1997,155.4378,273.459,1007.4
03-05-1997,159.6021,369.642,1018.15
03-06-1997,158.4479,373.3,1018.65
03-07-1997,159.1042,282.243,1025.92
03-08-1997,161.8744,352.644,1023.42
03-09-1997,170.6995,414.857,1031.02
03-10-1997,171.9427,406.227,1022.38
03-11-1997,171.6892,313.619,1026.58
03-12-1997,171.3125,340.326,1020.13
03-13-1997,169.0927,345.945,1025.34
03-14-1997,173.9388,394.474,1028.78
03-15-1997,168.3927,281.296,1038.93
03-16-1997,171.9686,209.297,1044.26
03-17-1997,180.397,411.607,1043.47
03-18-1997,178.8168,443.517,1022.18
03-19-1997,180.9044,463.396,1032.77
03-20-1997,182.244,368.678,1023.59
03-21-1997,186.4917,445.297,1015.95
03-22-1997,194.5248,451.513,1026.3
03-23-1997,199.8024,408.124,1029.89
03-24-1997,200.8635,318.473,1040.04
03-25-1997,185.0551,316.668,1037.78
03-26-1997,188.8853,346.301,1044.36
03-27-1997,192.5221,308.44,1040.16
03-28-1997,192.1514,233.75,1048.78
03-29-1997,195.0596,236.196,1051.93
03-30-1997,191.0568,384.678,1041.47
03-31-1997,192.9985,364.661,1053.9
04-01-1997,194.5515,356.579,1064.22
04-02-1997,195.9606,273.321,1063.87
04-03-1997,199.8134,399.207,1067.97
04-04-1997,201.7836,433.27,1073.53
04-05-1997,202.5191,341.942,1072.95
04-06-1997,202.4682,283.796,1078.39
04-07-1997,209.5231,353.908,1077.81
04-08-1997,214.975,465.791,1089.35
04-09-1997,212.6911,530.968,1095.73
04-10-1997,214.6254,483.659,1089.44
04-11-1997,221.3178,403.534,1101.35
04-12-1997,223.8385,514.314,1097.64
04-13-1997,235.7263,628.684,1099.66
04-14-1997,234.4578,541.877,1090.31
04-15-1997,230.4735,500.237,1086.17
04-16-1997,224.5173,616.402,1088.95
04-17-1997,222.2826,707.056,1097.66
04-18-1997,224.1413,567.667,1086.43
04-19-1997,228.4534,397.765,1091.05
04-20-1997,232.3449,519.768,1074.79
04-21-1997,236.7567,613.782,1080.38
04-22-1997,235.8002,447.638,1074.96
04-23-1997,237.4593,446.372,1059.9
04-24-1997,239.6001,386.005,1067.94
04-25-1997,244.4255,665.574,1084.08
04-26-1997,247.4976,689.656,1084.01
04-27-1997,247.917,667.2,1074.53
04-28-1997,248.5127,562.013,1067.33
04-29-1997,250.5673,647.04,1081.22
04-30-1997,248.1063,650.52,1077.28
05-01-1997,253.9388,616.038,1086.16
05-02-1997,262.0297,625.847,1094.02
05-03-1997,258.2197,715.049,1076.84
05-04-1997,260.1044,642.906,1051.24
05-05-1997,261.2579,668.405,1057.59
05-06-1997,266.7094,706.492,1047.34
05-07-1997,267.6156,696.695,1054.27
05-08-1997,268.4432,785.645,1066.64
05-09-1997,265.1035,829.718,1072.4
05-10-1997,265.1525,832.783,1064.56
05-11-1997,265.0771,775.58,1070.42
05-12-1997,268.8035,886.004,1065.71
05-13-1997,273.7181,850.601,1067.48
05-14-1997,270.3453,799.143,1078.4
05-15-1997,279.1025,730.796,1085.05
05-16-1997,271.1771,672.249,1091.63
05-17-1997,277.6251,797.081,1095.3
05-18-1997,270.6117,747.302,1109.62
05-19-1997,270.9871,687.86,1112.81
05-20-1997,269.5674,653.256,1114.23
05-21-1997,278.7943,875.213,1110.42
05-22-1997,283.2805,852.361,1113.23
05-23-1997,283.0194,839.033,1118.03
05-24-1997,286.0011,799.448,1118.6
05-25-1997,294.0037,932.063,1118.31
05-26-1997,298.5319,873.187,1116.18
05-27-1997,305.0073,800.635,1112.98
05-28-1997,319.5859,693.403,1116.3
05-29-1997,299.7146,616.189,1119.58
05-30-1997,304.134,694.591,1116.46
05-31-1997,303.4619,711.86,1117.46
06-01-1997,323.9981,658.18,1118.38
06-02-1997,317.3395,650.726,1132.82
06-03-1997,314.9344,742.509,1134.25
06-04-1997,310.9569,777.58,1133.55
06-05-1997,305.7076,795.955,1129.25
06-06-1997,306.4211,704.483,1125.48
06-07-1997,300.2082,657.407,1129.63
06-08-1997,298.8175,767.861,1126.01
06-09-1997,304.9082,765.428,1124.21
06-10-1997,301.1953,510.501,1127.04
06-11-1997,320.1662,462.738,1119.02
06-12-1997,314.9995,616.977,1102.35
06-13-1997,315.3787,630.418,1098.18
06-14-1997,314.4882,525.7,1096.76
06-15-1997,326.7562,496.431,1099.45
06-16-1997,323.3343,807.958,1092.55
06-17-1997,322.3438,837.115,1099.75
06-18-1997,319.7607,815.003,1102.99
06-19-1997,314.7137,627.267,1097.57
06-20-1997,315.9092,581.473,1081.77
06-21-1997,313.9071,745.217,1083.25
06-22-1997,317.775,772.332,1085.83
06-23-1997,313.9303,642.917,1082.96
06-24-1997,306.8903,554.425,1087.74
06-25-1997,303.7751,784.968,1096.86
06-26-1997,298.5706,836.085,1099.06
06-27-1997,304.2901,788.823,1099.5
06-28-1997,297.9869,770.225,1108.53
06-29-1997,295.6757,943.121,1117.52
06-30-1997,291.5698,1092.783,1126.37
07-01-1997,287.7942,1099.494,1124.46
07-02-1997,293.9209,1020.826,1127.78
07-03-1997,295.6454,1180.74,1137.21
07-04-1997,306.0405,1121.933,1142.1
07-05-1997,299.0873,1077.957,1153.4
07-06-1997,297.9768,992.755,1153.14
07-07-1997,293.0157,924.008,1145.02
07-08-1997,296.0418,1043.085,1140.08
07-09-1997,290.8099,954.638,1136.98
07-10-1997,293.7024,788.53,1128.95
07-11-1997,298.778,794.761,1133.42
07-12-1997,300.1526,955.451,1128.8
07-13-1997,301.9106,1036.925,1121.47
07-14-1997,312.0548,956.571,1127.48
07-15-1997,305.873,874.078,1122.88
07-16-1997,300.9147,1024.513,1113.38
07-17-1997,301.4086,984.115,1118.35
07-18-1997,301.1117,1028.302,1111.51
07-19-1997,302.0584,922.109,1102.05
07-20-1997,301.5795,891.47,1104.08
07-21-1997,301.5742,981.664,1128.09
07-22-1997,304.5296,912.686,1134.42
07-23-1997,302.5524,855.136,1139.22
07-24-1997,313.914,728.041,1131.21
07-25-1997,311.0557,890.773,1147.31
07-26-1997,311.2214,937.311,1155.62
07-27-1997,293.0983,973.403,1158.81
07-28-1997,297.8047,801.824,1156.79
07-29-1997,292.723,776.211,1163.74
07-30-1997,293.6203,848.949,1165.52
07-31-1997,298.3774,828.875,1169.68
08-01-1997,298.1625,560.651,1175.27
08-02-1997,299.337,609.764,1180.36
08-03-1997,302.2575,851.779,1189.32
08-04-1997,302.3526,901.898,1180.98
08-05-1997,300.9543,839.6,1181.75
08-06-1997,299.7493,634.631,1185.08
08-07-1997,304.1494,927.575,1189.1
08-08-1997,323.4507,972.898,1187.92
08-09-1997,311.0893,1011.093,1196.64
08-10-1997,321.122,824.095,1186.22
08-11-1997,311.1374,703.702,1197.07
08-12-1997,313.7364,960.565,1197.29
08-13-1997,310.726,1049.274,1196.76
08-14-1997,320.5124,901.447,1205.34
08-15-1997,319.0368,808.209,1212.65
08-16-1997,337.1968,974.775,1217.91
08-17-1997,338.2803,1082.095,1215.28
08-18-1997,328.6058,1114.941,1214.43
08-19-1997,335.3611,861.131,1210.67
08-20-1997,329.9091,911.625,1218.68
08-21-1997,327.0797,1254.379,1223.76
08-22-1997,321.7776,1239.368,1223.0
08-23-1997,333.7287,1060.482,1223.68
08-24-1997,331.9851,1134.604,1226.63
08-25-1997,329.4415,1280.502,1225.48
08-26-1997,321.9653,1243.95,1220.0
08-27-1997,339.4608,1039.665,1216.9
08-28-1997,336.6611,933.731,1210.09
08-29-1997,334.4585,1065.622,1206.34
08-30-1997,324.813,1060.471,1221.88
08-31-1997,310.6844,827.07,1221.18
09-01-1997,321.708,797.49,1215.12
09-02-1997,318.2879,983.738,1203.45
09-03-1997,321.1358,907.933,1196.07
09-04-1997,340.1399,990.057,1196.24
09-05-1997,338.3382,958.854,1202.38
09-06-1997,325.5275,891.182,1199.36
09-07-1997,327.3419,1077.647,1220.98
09-08-1997,300.9251,1165.963,1219.57
09-09-1997,305.0498,1123.115,1223.14
09-10-1997,304.6275,1002.519,1227.85
09-11-1997,315.0396,1178.207,1232.5
09-12-1997,322.9079,1274.411,1239.34
09-13-1997,323.9945,1258.591,1240.7
09-14-1997,332.2228,1117.528,1241.56
09-15-1997,332.4476,1314.063,1244.87
09-16-1997,340.1828,1297.233,1231.76
09-17-1997,328.6273,1493.874,1233.3
09-18-1997,330.5804,1403.5,1228.98
09-19-1997,324.9744,1316.055,1235.74
09-20-1997,324.0843,1462.399,1235.25
09-21-1997,327.3082,1304.524,1240.65
09-22-1997,324.1139,974.829,1242.7
09-23-1997,329.4114,844.527,1227.4
09-24-1997,331.6013,1097.538,1237.56
09-25-1997,341.9663,1274.39,1242.07
09-26-1997,346.047,1124.002,1242.82
09-27-1997,354.0644,1070.37,1240.19
09-28-1997,363.9478,1160.338,1242.51
09-29-1997,370.9179,1452.554,1240.44
09-30-1997,384.7807,1579.103,1227.24
10-01-1997,375.7244,1453.493,1204.98
10-02-1997,377.9548,1434.804,1201.14
10-03-1997,378.6937,1565.575,1210.41
10-04-1997,383.9759,1723.622,1199.37
10-05-1997,386.0119,1694.48,1209.09
10-06-1997,389.0394,1548.934,1201.43
10-07-1997,389.3506,1654.967,1173.13
10-08-1997,382.5954,1715.833,1175.98
10-09-1997,379.172,1688.634,1177.42
10-10-1997,373.911,1654.785,1190.52
10-11-1997,377.6901,1790.448,1205.78
10-12-1997,376.3613,1774.102,1206.17
10-13-1997,374.1988,1932.978,1217.58
10-14-1997,375.3001,1805.811,1218.49
10-15-1997,360.2981,1636.461,1223.75
10-16-1997,366.8263,1814.997,1231.02
10-17-1997,369.0817,1610.355,1229.27
10-18-1997,364.8163,1568.802,1223.06
10-19-1997,369.8421,1340.738,1232.23
10-20-1997,371.6373,1551.923,1231.74
10-21-1997,370.2623,1493.105,1237.43
10-22-1997,372.1418,1262.185,1238.03
10-23-1997,381.8873,1105.746,1238.66
10-24-1997,374.4264,1410.531,1244.86
