Date,Value_1,Value_2,Value_3
09-20-1985,6728.12,1046.56,1046.56
09-21-1985,6706.25,1040.94,1040.94
09-22-1985,6740.62,1040.31,1040.31
09-23-1985,6740.62,1038.75,1038.75
09-24-1985,6787.5,1055.31,1055.31
09-25-1985,6737.5,1036.25,1036.25
09-26-1985,6756.25,1040.0,1040.0
09-27-1985,6759.38,1044.69,1044.69
09-28-1985,6684.38,1044.69,1044.69
09-29-1985,6712.5,1042.5,1042.5
09-30-1985,6681.25,1034.69,1034.69
10-01-1985,6650.0,1026.56,1026.56
10-02-1985,6684.38,1018.44,1018.44
10-03-1985,6678.12,1021.25,1021.25
10-04-1985,6731.25,1030.31,1030.31
10-05-1985,6737.5,1037.19,1037.19
10-06-1985,6762.5,1025.94,1025.94
10-07-1985,6746.88,1020.62,1020.62
10-08-1985,6781.25,1014.69,1014.69
10-09-1985,6809.38,1013.12,1013.12
10-10-1985,6828.12,1018.12,1018.12
10-11-1985,6818.75,1016.25,1016.25
10-12-1985,6884.38,1011.56,1011.56
10-13-1985,6868.75,1020.62,1020.62
10-14-1985,6853.12,1025.62,1026.56
10-15-1985,6806.25,1037.5,1037.5
10-16-1985,6775.0,1030.94,1030.94
10-17-1985,6912.5,1034.06,1034.06
10-18-1985,6968.75,1030.94,1030.94
10-19-1985,6978.12,1030.94,1030.94
10-20-1985,6996.88,1030.94,1030.94
10-21-1985,7006.25,1036.88,1036.88
10-22-1985,7043.75,1031.25,1031.25
10-23-1985,7037.5,1029.38,1029.38
10-24-1985,7056.25,1027.5,1027.5
10-25-1985,7109.38,1019.06,1019.06
10-26-1985,7103.12,1024.38,1024.38
10-27-1985,7237.5,1025.31,1025.31
10-28-1985,7234.38,1020.31,1020.31
10-29-1985,7206.25,1016.56,1016.56
10-30-1985,7206.25,1020.94,1020.94
10-31-1985,7340.62,1025.94,1025.94
11-01-1985,7359.38,1036.25,1038.44
11-02-1985,7359.38,1040.62,1040.62
11-03-1985,7440.62,1047.5,1047.5
11-04-1985,7359.38,1035.62,1035.62
11-05-1985,7343.75,1035.94,1035.94
11-06-1985,7375.0,1034.06,1034.06
11-07-1985,7412.5,1042.19,1042.19
11-08-1985,7428.12,1044.06,1044.06
11-09-1985,7321.88,1041.88,1041.88
11-10-1985,7300.0,1043.44,1043.44
11-11-1985,7350.0,1041.25,1041.25
11-12-1985,7325.0,1047.19,1047.19
11-13-1985,7337.5,1047.19,1047.19
11-14-1985,7481.25,1051.25,1051.25
11-15-1985,7543.75,1046.25,1046.25
11-16-1985,7625.0,1050.31,1050.31
11-17-1985,7618.75,1050.31,1050.31
11-18-1985,7675.0,1055.31,1055.31
11-19-1985,7875.0,1048.12,1048.12
11-20-1985,8003.12,1040.62,1040.62
11-21-1985,7900.0,1028.12,1028.12
11-22-1985,7928.12,1025.94,1025.94
11-23-1985,8031.25,1025.0,1025.0
11-24-1985,8025.0,1027.5,1027.5
11-25-1985,8021.88,1024.38,1024.38
11-26-1985,7990.62,1025.94,1025.94
11-27-1985,8021.88,1024.06,1024.06
11-28-1985,7968.75,1021.25,1021.25
11-29-1985,7959.38,1031.25,1031.25
11-30-1985,7915.62,1026.25,1026.25
12-01-1985,7878.12,1008.75,1008.75
12-02-1985,7878.12,1010.62,1010.62
12-03-1985,7971.88,1009.06,1009.06
12-04-1985,7821.88,998.125,998.125
12-05-1985,7743.75,1004.69,1004.69
12-06-1985,7700.0,1004.06,1004.06
12-07-1985,7562.5,988.438,988.438
12-08-1985,7625.0,987.5,987.5
12-09-1985,7687.5,995.0,995.0
12-10-1985,7690.62,992.5,992.5
12-11-1985,7709.38,988.75,988.75
12-12-1985,7693.75,998.438,998.438
12-13-1985,7725.0,985.938,985.938
12-14-1985,7659.38,988.438,988.438
12-15-1985,7690.62,993.75,993.75
12-16-1985,7687.5,999.062,999.062
12-17-1985,7803.12,1007.19,1007.19
12-18-1985,7884.38,1002.19,1005.62
12-19-1985,7878.12,1003.44,1003.44
12-20-1985,7843.75,998.125,998.125
