Date,Value_1,Value_2,Value_3
02-18-2014,3201.0,10922.2,5000.0
02-19-2014,3259.0,10850.3,11111.5
02-20-2014,3276.0,10892.0,10816.0
02-21-2014,3318.0,11047.4,10864.0
02-22-2014,3261.0,10900.1,11002.5
02-23-2014,3305.0,10716.1,10848.1
02-24-2014,3286.0,10716.6,10690.5
02-25-2014,3297.0,10806.6,11267.6
02-26-2014,3327.0,10723.0,10779.1
02-27-2014,3325.0,10725.1,10703.1
02-28-2014,3398.0,10692.6,10720.0
03-01-2014,3432.0,10704.6,10653.8
03-02-2014,3467.0,10764.1,10656.5
03-03-2014,3552.0,10556.8,10730.2
03-04-2014,3424.0,10642.3,10517.0
03-05-2014,3396.0,10577.6,10631.4
03-06-2014,3397.0,10611.4,10538.4
03-07-2014,3446.0,10639.5,10588.5
03-08-2014,3433.0,10638.6,10578.6
03-09-2014,3372.0,10667.0,10590.2
03-10-2014,3413.0,10709.3,10613.4
03-11-2014,3369.0,10774.7,10663.3
03-12-2014,3323.0,10812.5,10766.5
03-13-2014,3310.0,10792.8,10782.8
03-14-2014,3324.0,10616.7,10758.0
03-15-2014,3380.0,10578.7,10587.9
03-16-2014,3415.0,10731.5,10552.3
03-17-2014,3382.0,10758.1,10694.9
03-18-2014,3381.0,10746.9,10728.9
03-19-2014,3430.0,10886.3,10706.9
03-20-2014,3452.0,10898.3,10824.6
03-21-2014,3438.0,10868.8,10859.9
03-22-2014,3439.0,10882.6,10828.2
03-23-2014,3469.0,10976.2,10835.2
03-24-2014,3489.0,10984.7,10934.6
03-25-2014,3539.0,10992.2,10942.9
03-26-2014,3506.0,10851.7,10945.8
03-27-2014,3529.0,11013.2,10954.4
03-28-2014,3549.0,11029.0,10948.3
03-29-2014,3518.0,10978.3,10956.1
03-30-2014,3562.0,11060.0,10919.4
03-31-2014,3553.0,10977.0,11017.3
04-01-2014,3564.0,10844.4,10934.9
04-02-2014,3600.0,10925.4,10820.8
04-03-2014,3634.0,10833.9,10900.9
04-04-2014,3576.0,10797.5,10806.9
04-05-2014,3678.0,10860.6,10762.2
04-06-2014,3699.0,10764.3,10826.9
04-07-2014,3681.0,10681.2,10725.7
04-08-2014,3597.0,10833.3,10662.1
04-09-2014,3562.0,10822.2,10794.5
04-10-2014,3574.0,10778.7,10778.4
04-11-2014,3587.0,10831.2,10740.7
04-12-2014,3557.0,10896.0,10796.1
04-13-2014,3570.0,10968.5,10855.1
04-14-2014,3508.0,10943.8,10927.1
04-15-2014,3458.0,10969.5,10908.8
04-16-2014,3467.0,10958.4,10924.9
04-17-2014,3435.0,10977.0,10906.0
04-18-2014,3444.0,11068.1,10946.0
04-19-2014,3385.0,11052.9,11034.3
04-20-2014,3419.0,11094.4,11030.4
04-21-2014,3440.0,11029.0,11053.5
04-22-2014,3400.0,11030.7,10996.2
04-23-2014,3392.0,11026.7,11003.5
04-24-2014,3400.0,10959.8,10984.5
04-25-2014,3550.0,10950.5,10914.6
04-26-2014,3608.0,10907.4,10924.7
04-27-2014,3627.0,10858.7,10878.6
04-28-2014,3634.0,10936.5,10839.0
04-29-2014,3646.0,10874.2,10902.0
04-30-2014,3655.0,11014.8,10841.8
05-01-2014,3660.0,10995.2,10983.4
05-02-2014,3643.0,11050.2,10962.9
05-03-2014,3709.0,11299.0,11021.0
05-04-2014,3685.0,11299.0,11253.4
05-05-2014,3706.0,11351.5,11260.9
05-06-2014,3681.0,11437.2,11318.9
05-07-2014,3760.0,11475.4,11397.7
05-08-2014,3765.0,11476.7,11452.2
05-09-2014,3769.0,11554.0,11505.0
05-10-2014,3765.0,11521.7,11516.1
05-11-2014,3706.0,11586.1,11479.9
05-12-2014,3677.0,11496.4,11539.4
05-13-2014,3653.0,11447.5,11453.2
05-14-2014,3628.0,11465.1,11407.6
05-15-2014,3650.0,11420.0,11424.9
05-16-2014,3713.0,11389.2,11373.8
05-17-2014,3660.0,11329.3,11351.0
05-18-2014,3635.0,11309.6,11290.8
05-19-2014,3678.0,11256.4,11264.8
05-20-2014,3675.0,11177.0,11208.4
05-21-2014,3638.0,11106.6,11141.2
05-22-2014,3615.0,11221.0,11064.8
05-23-2014,3570.0,11089.6,11172.9
05-24-2014,3545.0,11187.6,11063.7
05-25-2014,3533.0,11021.4,11164.4
05-26-2014,3490.0,11071.4,11708.0
05-27-2014,3543.0,11089.2,11066.5
05-28-2014,3533.0,11037.3,11058.1
05-29-2014,3522.0,11131.4,11016.6
05-30-2014,3528.0,11070.4,11098.6
05-31-2014,3443.0,11090.6,11041.7
06-01-2014,3460.0,11048.7,11059.8
06-02-2014,3437.0,10926.4,11022.1
06-03-2014,3427.0,11083.6,11128.0
06-04-2014,3388.0,11160.7,11052.6
06-05-2014,3421.0,11044.4,11139.1
06-06-2014,3405.0,11005.2,11022.5
06-07-2014,3450.0,10894.2,10988.5
06-08-2014,3414.0,10883.5,10885.1
06-09-2014,3440.0,10662.9,10875.9
06-10-2014,3523.0,10911.9,11372.4
06-11-2014,3515.0,11022.0,10905.9
06-12-2014,3455.0,10946.2,11007.3
06-13-2014,3568.0,10774.2,10938.7
06-14-2014,3570.0,10902.6,10981.4
06-15-2014,3568.0,10986.9,10894.6
06-16-2014,3608.0,10683.2,10970.6
06-17-2014,3558.0,10820.6,10691.2
06-18-2014,3630.0,10686.7,10820.5
06-19-2014,3550.0,10754.4,10678.1
06-20-2014,3555.0,10802.2,10743.4
06-21-2014,3475.0,10836.8,10792.7
06-22-2014,3483.0,10815.7,10836.8
06-23-2014,3518.0,10826.7,10812.3
06-24-2014,3493.0,10836.9,10826.8
06-25-2014,3535.0,10821.4,10824.0
06-26-2014,3533.0,10815.6,10809.2
06-27-2014,3590.0,10883.5,10807.9
06-28-2014,3598.0,10598.9,10865.6
06-29-2014,3600.0,10851.5,10589.9
06-30-2014,3673.0,10748.6,10823.6
07-01-2014,3660.0,10716.3,10731.1
07-02-2014,3608.0,10664.5,10695.7
07-03-2014,3595.0,10615.1,10648.1
07-04-2014,3583.0,10522.6,10598.1
07-05-2014,3603.0,10504.4,10509.7
07-06-2014,3649.0,10470.1,10485.3
07-07-2014,3730.0,10480.3,10453.8
07-08-2014,3716.0,10551.5,10464.9
07-09-2014,3651.0,10553.6,10545.3
07-10-2014,3604.0,10446.5,10541.2
07-11-2014,3646.0,10510.8,10441.4
07-12-2014,3669.0,10380.5,10511.1
07-13-2014,3705.0,10383.0,10374.0
07-14-2014,3678.0,10383.6,10369.7
07-15-2014,3633.0,10461.5,10373.3
07-16-2014,3626.0,10303.0,10445.7
07-17-2014,3593.0,10394.9,10287.5
07-18-2014,3621.0,10123.7,10372.3
07-19-2014,3673.0,10105.7,10110.3
07-20-2014,3691.0,10025.6,10083.6
07-21-2014,3800.0,9892.8,10007.7
07-22-2014,3838.0,9996.3,9868.4
07-23-2014,3771.0,9877.2,9975.9
07-24-2014,3766.0,9762.3,9856.8
07-25-2014,3786.0,9632.6,9749.9
07-26-2014,3815.0,9633.7,9620.9
07-27-2014,3839.0,9600.5,9630.3
07-28-2014,3850.0,9144.5,9605.5
07-29-2014,3849.0,9000.0,9148.4
07-30-2014,3887.0,9224.7,8993.8
07-31-2014,3900.0,9232.7,9213.9
08-01-2014,3893.0,9132.6,9228.2
08-02-2014,,9193.9,9130.7
08-03-2014,,9032.2,9188.3
08-04-2014,,9267.5,9035.6
08-05-2014,,9190.9,9266.8
08-06-2014,,9196.6,9199.1
08-07-2014,,9258.6,9201.7
08-08-2014,,9365.5,9260.1
08-09-2014,,9294.7,9369.6
08-10-2014,,9251.6,9287.0
08-11-2014,,9158.6,9245.9
08-12-2014,,8966.0,9160.2
08-13-2014,,8991.7,8972.0
08-14-2014,,9080.0,8999.7
08-15-2014,,9113.5,9078.5
08-16-2014,,9014.1,9120.9
08-17-2014,,8940.8,9014.9
08-18-2014,,8849.5,8963.8
08-19-2014,,8486.9,8849.4
08-20-2014,,8676.2,8493.5
08-21-2014,,8619.9,8677.2
08-22-2014,,8593.8,8627.2
08-23-2014,,8528.4,8592.3
08-24-2014,,8530.9,8528.5
08-25-2014,,8722.4,8543.2
08-26-2014,,8655.3,8733.3
08-27-2014,,8565.2,8666.3
08-28-2014,,8567.8,8563.1
08-29-2014,,7744.1,8555.0
08-30-2014,,7954.5,7748.6
08-31-2014,,7719.4,7961.0
09-01-2014,,7648.9,7736.3
09-02-2014,,7585.6,7682.5
09-03-2014,,7511.5,7626.7
09-04-2014,,7245.3,7558.9
09-05-2014,,7305.4,7282.3
09-06-2014,,7022.6,7351.3
09-07-2014,,6957.7,7082.2
09-08-2014,,6816.2,7018.9
09-09-2014,,6708.9,6874.0
09-10-2014,,6597.7,6760.1
09-11-2014,,6737.3,6641.3
09-12-2014,,6571.3,6773.0
09-13-2014,,6762.0,6613.9
09-14-2014,,6647.5,6806.4
09-15-2014,,6807.4,6692.2
09-16-2014,,6599.7,6860.7
09-17-2014,,6578.1,6679.4
09-18-2014,,6341.5,6660.7
09-19-2014,,6154.6,6406.5
09-20-2014,,5939.9,6255.7
09-21-2014,,5710.4,6014.7
09-22-2014,,5734.6,5801.4
09-23-2014,,5729.4,5808.0
09-24-2014,,5626.4,5828.0
09-25-2014,,5397.2,5745.1
09-26-2014,,5316.8,5503.4
09-27-2014,,5669.7,5433.6
09-28-2014,,5466.7,5741.3
09-29-2014,,5677.3,5556.0
09-30-2014,,5397.3,5762.7
10-01-2014,,5498.1,5505.5
10-02-2014,,5496.7,5613.2
10-03-2014,,5524.5,5601.6
10-04-2014,,5393.0,5623.8
10-05-2014,,5601.1,5505.8
10-06-2014,,5654.4,5727.3
10-07-2014,,6043.1,5760.1
10-08-2014,,6253.4,6162.9
10-09-2014,,6565.3,6382.5
10-10-2014,,6198.5,6732.6
10-11-2014,,6328.4,6290.7
10-12-2014,,6513.0,6472.8
10-13-2014,,6570.8,6686.6
10-14-2014,,6512.5,6779.9
10-15-2014,,,6659.1
10-16-2014,,,6530.6
10-17-2014,,,6780.2
10-18-2014,,,7021.3
10-19-2014,,,6953.9
10-20-2014,,,6883.5
10-21-2014,,,6934.6
10-22-2014,,,6945.6
10-23-2014,,,6875.4
10-24-2014,,,6870.4
10-25-2014,,,7329.9
10-26-2014,,,7180.2
10-27-2014,,,7458.4
10-28-2014,,,7200.2
10-29-2014,,,7412.9
10-30-2014,,,7347.1
10-31-2014,,,7300.1
11-01-2014,,,7287.1
11-02-2014,,,7290.3
