Date,Value_1,Value_2,Value_3
03-01-2000,6663.0,1821.9,1222.1
03-02-2000,6645.5,1821.9,1222.1
03-03-2000,6699.7,1842.7,1225.7
03-04-2000,6561.5,1853.2,1225.7
03-05-2000,6623.7,1853.2,1225.7
03-06-2000,6790.9,1884.4,1225.7
03-07-2000,6897.6,1884.4,1239.7
03-08-2000,6928.3,1863.6,1246.7
03-09-2000,6880.5,1879.2,1246.7
03-10-2000,6928.1,1863.6,1267.7
03-11-2000,6895.1,1863.6,1267.7
03-12-2000,6938.1,1863.6,1253.7
03-13-2000,6842.6,1868.8,1264.2
03-14-2000,6917.3,1879.2,1253.7
03-15-2000,7062.6,1879.2,1253.7
03-16-2000,7167.3,1884.4,1253.7
03-17-2000,7262.0,1889.6,1257.2
03-18-2000,7256.0,1894.8,1264.2
03-19-2000,7354.2,1894.8,1264.2
03-20-2000,7437.8,1915.6,1267.7
03-21-2000,7504.3,1915.6,1271.2
03-22-2000,7635.0,1900.0,1274.7
03-23-2000,7567.7,1900.0,1274.7
03-24-2000,7796.2,1915.6,1288.7
03-25-2000,7695.1,1889.6,1288.7
03-26-2000,7729.6,1910.4,1278.2
03-27-2000,7863.0,1910.4,1278.2
03-28-2000,7884.7,1894.8,1288.7
03-29-2000,7820.8,1905.2,1271.2
03-30-2000,7913.7,1905.2,1285.2
03-31-2000,7992.3,1915.6,1285.2
04-01-2000,8045.5,1910.4,1274.7
04-02-2000,8260.6,1910.4,1281.7
04-03-2000,8515.8,1910.4,1281.7
04-04-2000,8550.3,1900.0,1288.7
04-05-2000,8492.9,1900.0,1285.2
04-06-2000,8554.9,1900.0,1285.2
04-07-2000,8762.9,1894.8,1285.2
04-08-2000,8874.6,1905.2,1278.2
04-09-2000,8840.0,1900.0,1278.2
04-10-2000,8790.7,1900.0,1278.2
04-11-2000,8924.9,1900.0,1274.7
04-12-2000,8958.3,1900.0,1281.7
04-13-2000,8925.0,1900.0,1278.2
04-14-2000,9082.4,1915.6,1278.2
04-15-2000,9126.7,1915.6,1278.2
04-16-2000,8963.9,1920.8,1278.2
04-17-2000,8875.7,1920.8,1278.2
04-18-2000,9163.9,1920.8,1288.7
04-19-2000,9191.6,1939.2,1288.7
04-20-2000,9175.5,1939.2,1292.2
04-21-2000,9353.0,1923.6,1292.2
04-22-2000,9534.8,1915.6,1292.2
04-23-2000,9237.8,1910.4,1304.5
04-24-2000,9091.3,1915.6,1304.5
04-25-2000,9197.2,1920.8,1294.0
04-26-2000,9204.3,1920.8,1288.7
04-27-2000,9212.4,1920.8,1285.2
04-28-2000,8691.4,1926.0,1288.7
04-29-2000,8426.4,1920.8,1292.2
04-30-2000,8261.8,1915.6,1292.2
05-01-2000,7879.8,1926.0,1292.2
05-02-2000,8572.9,1931.2,1295.7
05-03-2000,8443.2,1926.0,1292.2
05-04-2000,8755.1,1926.0,1288.7
05-05-2000,8525.3,1936.4,1295.7
05-06-2000,8645.4,1920.8,1299.2
05-07-2000,8898.1,1920.8,1295.7
05-08-2000,8442.5,1920.8,1295.7
05-09-2000,8297.4,1920.8,1302.7
05-10-2000,8304.6,1905.2,1292.2
05-11-2000,8275.9,1905.2,1292.2
05-12-2000,7961.3,1900.0,1292.2
05-13-2000,8188.2,1931.2,1292.2
05-14-2000,8432.6,1920.8,1281.7
05-15-2000,8391.2,1920.8,1281.7
05-16-2000,8384.2,1920.8,1278.2
05-17-2000,8372.6,1920.8,1299.2
05-18-2000,8396.2,1920.8,1292.2
05-19-2000,8498.2,1920.8,1292.2
05-20-2000,8385.8,1920.8,1292.2
05-21-2000,8311.0,1920.8,1292.2
05-22-2000,8217.6,1920.8,1292.2
05-23-2000,8393.3,1920.8,1292.2
05-24-2000,8711.2,1920.8,1292.2
05-25-2000,8862.7,1920.8,1292.2
05-26-2000,9177.0,1920.8,1292.2
05-27-2000,9231.7,1900.0,1292.2
05-28-2000,9143.2,1920.8,1292.2
05-29-2000,9071.0,1920.8,1292.2
05-30-2000,9108.4,1920.8,1292.2
05-31-2000,9293.2,1920.8,1278.2
06-01-2000,9271.9,1920.8,1292.2
