Date,Value_1,Value_2,Value_3
03-01-2000,1807.2,1028.4,10875.5
03-02-2000,1833.0,1043.9,10951.4
03-03-2000,1791.7,1023.4,10765.2
03-04-2000,1836.4,1045.6,10576.7
03-05-2000,1867.4,1060.9,10456.0
03-06-2000,1839.9,1047.3,10585.4
03-07-2000,1829.8,1040.1,10692.5
03-08-2000,1855.1,1051.0,10620.6
03-09-2000,1853.0,1048.9,10689.7
03-10-2000,1852.9,1048.8,10760.8
03-11-2000,1859.8,1052.2,10610.3
03-12-2000,1835.7,1040.3,10626.0
03-13-2000,1890.8,1067.5,10454.2
03-14-2000,1880.5,1062.4,10439.6
03-15-2000,1870.2,1057.3,10437.2
03-16-2000,1878.3,1057.5,10498.0
03-17-2000,1898.9,1067.7,10498.0
03-18-2000,1878.3,1057.5,10562.2
03-19-2000,1867.9,1052.4,10764.7
03-20-2000,1861.9,1052.3,10800.1
03-21-2000,1796.5,1020.0,10809.3
03-22-2000,1769.0,1006.4,10923.3
03-23-2000,1773.3,1007.1,10723.5
03-24-2000,1745.7,993.5,10954.5
03-25-2000,1753.9,996.1,11147.2
03-26-2000,1743.6,991.0,11239.4
03-27-2000,1709.2,973.9,11284.9
03-28-2000,1702.3,970.5,11287.8
03-29-2000,1709.2,973.9,11247.5
03-30-2000,1705.7,972.2,11372.8
03-31-2000,1698.0,969.8,11350.0
04-01-2000,1728.9,985.1,11573.8
04-02-2000,1711.7,976.6,11624.3
04-03-2000,1728.9,985.1,11554.2
04-04-2000,1784.0,1012.3,11463.7
04-05-2000,1743.2,987.7,11539.9
04-06-2000,1726.0,979.2,11555.2
04-07-2000,1726.0,979.2,11767.5
04-08-2000,1736.3,984.3,11770.7
04-09-2000,1812.0,1021.7,11965.3
04-10-2000,1801.7,1016.6,11903.2
04-11-2000,1794.3,1017.4,11700.6
04-12-2000,1748.2,995.7,11788.6
04-13-2000,1690.4,965.2,11783.9
04-14-2000,1704.2,972.0,11917.8
04-15-2000,1738.6,989.0,11922.3
04-16-2000,1745.5,992.4,11948.9
04-17-2000,1711.1,975.4,11969.6
04-18-2000,1743.0,989.8,12052.4
04-19-2000,1748.7,996.2,11963.5
04-20-2000,1738.4,991.1,11947.2
04-21-2000,1728.1,986.0,12003.6
04-22-2000,1752.2,998.0,11816.8
04-23-2000,1735.0,989.4,11884.5
04-24-2000,1738.4,991.1,11982.1
04-25-2000,1748.7,996.2,11920.0
04-26-2000,1748.7,996.2,11969.7
04-27-2000,1762.5,1003.1,12052.1
04-28-2000,1752.2,998.0,12054.0
04-29-2000,1731.5,987.7,11997.0
04-30-2000,1679.9,962.2,11840.6
05-01-2000,1700.5,972.4,11914.0
05-02-2000,1728.1,986.0,11838.6
05-03-2000,1779.7,1011.6,11930.2
05-04-2000,1743.6,991.0,12124.5
05-05-2000,1726.4,982.5,12136.7
05-06-2000,1675.0,954.8,12071.8
05-07-2000,1706.0,970.1,12175.1
05-08-2000,1701.5,971.1,12199.6
05-09-2000,1749.6,995.0,12056.3
05-10-2000,1711.8,976.3,12055.0
05-11-2000,1691.1,966.0,12131.9
05-12-2000,1710.5,977.1,12032.1
05-13-2000,1682.9,963.5,12054.7
05-14-2000,1655.4,949.8,12138.3
05-15-2000,1614.1,964.0,12159.4
05-16-2000,1634.8,974.6,12211.5
05-17-2000,1600.3,956.8,12072.9
05-18-2000,1614.1,964.0,12107.6
05-19-2000,1586.6,949.7,12190.1
05-20-2000,1593.5,953.3,12046.1
05-21-2000,1621.0,967.5,11912.6
05-22-2000,1653.6,987.2,11706.8
05-23-2000,1642.1,971.1,11924.8
05-24-2000,1637.7,972.1,12019.8
05-25-2000,1603.2,954.3,12039.4
05-26-2000,1668.9,988.4,12235.5
05-27-2000,1677.1,991.1,12159.0
05-28-2000,1656.5,980.4,12051.3
05-29-2000,1695.5,1003.1,12094.7
05-30-2000,1664.6,981.5,12164.2
05-31-2000,1671.4,985.1,12251.1
06-01-2000,1674.9,986.9,12224.8
06-02-2000,1664.9,978.1,12194.7
06-03-2000,1637.4,963.9,12030.9
06-04-2000,1616.7,953.2,12109.3
06-05-2000,1602.9,946.1,12118.3
06-06-2000,1613.3,951.4,12152.0
06-07-2000,1578.0,930.2,12130.3
06-08-2000,1562.3,920.7,12095.9
06-09-2000,1555.4,917.1,12098.6
06-10-2000,1580.2,937.5,12058.3
06-11-2000,1569.8,924.5,12011.8
06-12-2000,1559.5,919.2,12080.4
