Date,Value_1,Value_2,Value_3
12-22-2004,5700.0,868.5,6440.0
12-23-2004,5702.0,846.5,6425.0
12-24-2004,5650.0,842.0,6430.0
12-25-2004,5625.0,850.5,6450.0
12-26-2004,5750.0,848.0,6440.0
12-27-2004,5800.0,851.5,6450.0
12-28-2004,5865.0,854.0,6400.0
12-29-2004,5900.0,860.0,6435.0
12-30-2004,5875.0,862.0,6500.0
12-31-2004,5870.0,871.0,6540.0
01-01-2005,5900.0,867.0,6460.0
01-02-2005,5920.0,874.5,6500.0
01-03-2005,5920.0,856.5,6465.0
01-04-2005,5970.0,861.0,6425.0
01-05-2005,5970.0,870.5,6320.0
01-06-2005,5980.0,875.0,6325.0
01-07-2005,5995.0,903.5,6300.0
01-08-2005,5990.0,895.5,6400.0
01-09-2005,5975.0,907.5,6475.0
01-10-2005,5960.0,899.0,6550.0
01-11-2005,5970.0,892.5,6570.0
01-12-2005,5990.0,884.5,6575.0
01-13-2005,5980.0,877.0,6525.0
01-14-2005,5960.0,878.5,6555.0
01-15-2005,5980.0,863.0,6547.0
01-16-2005,5990.0,872.0,6550.0
01-17-2005,5980.0,865.5,6585.0
01-18-2005,5950.0,870.0,6580.0
01-19-2005,5987.0,869.5,6550.0
01-20-2005,5980.0,872.0,6562.0
01-21-2005,5980.0,854.0,6620.0
01-22-2005,5960.0,838.5,6627.0
01-23-2005,5980.0,831.5,6680.0
01-24-2005,5900.0,832.5,6650.0
01-25-2005,5900.0,844.5,6652.0
01-26-2005,5910.0,860.0,6635.0
01-27-2005,5920.0,854.5,6680.0
01-28-2005,5920.0,852.0,6655.0
01-29-2005,5935.0,858.5,6705.0
01-30-2005,5890.0,848.0,6825.0
01-31-2005,5945.0,859.5,6900.0
02-01-2005,5920.0,865.0,6950.0
02-02-2005,5880.0,879.5,6860.0
02-03-2005,5850.0,879.5,6890.0
02-04-2005,5915.0,886.5,6990.0
02-05-2005,5950.0,883.5,7030.0
02-06-2005,5975.0,879.5,7040.0
02-07-2005,6000.0,885.5,7000.0
02-08-2005,5950.0,885.0,7065.0
02-09-2005,6000.0,904.0,6960.0
02-10-2005,6000.0,912.5,6960.0
02-11-2005,6000.0,910.0,6925.0
02-12-2005,5980.0,907.5,6960.0
02-13-2005,5950.0,899.5,6975.0
02-14-2005,6000.0,898.5,7100.0
02-15-2005,5950.0,901.5,7120.0
02-16-2005,5977.0,900.5,7135.0
02-17-2005,5967.0,895.5,7130.0
02-18-2005,5960.0,897.5,7000.0
02-19-2005,5960.0,882.0,7040.0
02-20-2005,5920.0,880.0,6910.0
02-21-2005,5860.0,870.5,6985.0
02-22-2005,5850.0,859.5,6990.0
02-23-2005,5965.0,875.5,6940.0
02-24-2005,5995.0,878.5,6995.0
02-25-2005,6052.0,872.5,6975.0
02-26-2005,6000.0,871.0,6975.0
02-27-2005,6050.0,884.0,6920.0
02-28-2005,6075.0,897.0,6880.0
03-01-2005,6040.0,917.0,6900.0
03-02-2005,5960.0,913.5,6740.0
03-03-2005,5995.0,910.0,6800.0
03-04-2005,6000.0,911.5,6885.0
03-05-2005,6000.0,901.5,6910.0
03-06-2005,6025.0,903.0,6960.0
03-07-2005,6000.0,897.5,7010.0
03-08-2005,6005.0,895.0,6980.0
03-09-2005,6075.0,885.0,6980.0
03-10-2005,6022.0,894.5,6985.0
03-11-2005,6030.0,884.5,7000.0
03-12-2005,6040.0,880.0,7035.0
03-13-2005,6070.0,877.5,7020.0
03-14-2005,6065.0,877.0,6990.0
03-15-2005,6050.0,883.5,6980.0
03-16-2005,6100.0,888.0,6980.0
03-17-2005,6065.0,878.5,6990.0
03-18-2005,6090.0,865.5,6910.0
03-19-2005,6105.0,853.5,6960.0
03-20-2005,6150.0,856.0,6860.0
03-21-2005,6105.0,853.0,6830.0
03-22-2005,6110.0,863.0,6850.0
03-23-2005,6140.0,877.0,6820.0
03-24-2005,6120.0,886.0,6760.0
03-25-2005,6090.0,895.5,6725.0
03-26-2005,6070.0,883.5,6740.0
03-27-2005,6095.0,905.5,6730.0
03-28-2005,6110.0,890.0,6700.0
03-29-2005,6065.0,895.0,6670.0
03-30-2005,6040.0,907.0,6670.0
03-31-2005,6057.0,895.5,6700.0
04-01-2005,5970.0,891.5,6700.0
04-02-2005,5980.0,891.0,6700.0
04-03-2005,5850.0,891.5,6740.0
04-04-2005,5850.0,905.0,6785.0
04-05-2005,5810.0,900.0,6735.0
04-06-2005,5800.0,901.0,6700.0
04-07-2005,5815.0,904.5,6605.0
04-08-2005,5810.0,883.5,6580.0
04-09-2005,5910.0,875.0,6620.0
04-10-2005,5855.0,873.0,6560.0
04-11-2005,5735.0,869.5,6540.0
04-12-2005,5730.0,864.5,6625.0
04-13-2005,5740.0,866.5,6645.0
04-14-2005,5800.0,886.0,6700.0
04-15-2005,5875.0,907.5,6770.0
04-16-2005,5855.0,919.5,6785.0
04-17-2005,5850.0,920.0,6750.0
04-18-2005,5845.0,931.0,6747.5
04-19-2005,5770.0,941.0,6780.0
04-20-2005,5655.0,938.0,6780.0
04-21-2005,5660.0,934.5,6785.0
04-22-2005,5655.0,933.0,6830.0
04-23-2005,5630.0,945.0,6860.0
04-24-2005,5625.0,948.0,6930.0
04-25-2005,5575.0,942.5,6875.0
04-26-2005,5560.0,939.5,6835.0
04-27-2005,5510.0,950.5,6735.0
04-28-2005,5600.0,953.0,6730.0
04-29-2005,5550.0,953.5,6635.0
04-30-2005,5585.0,952.0,6630.0
05-01-2005,5660.0,958.5,6580.0
05-02-2005,5740.0,966.0,6490.0
05-03-2005,5840.0,975.5,6475.0
05-04-2005,5855.0,974.5,6470.0
05-05-2005,5760.0,987.5,6440.0
05-06-2005,5750.0,1002.0,6470.0
05-07-2005,5710.0,1016.5,6565.0
05-08-2005,5685.0,1014.5,6560.0
05-09-2005,5690.0,1007.0,6600.0
05-10-2005,5680.0,1013.0,6630.0
05-11-2005,5655.0,1031.5,6715.0
05-12-2005,5690.0,1039.0,6795.0
05-13-2005,5740.0,1033.0,6985.0
05-14-2005,5735.0,1052.5,6867.5
05-15-2005,5820.0,1083.5,6970.0
05-16-2005,5795.0,1074.0,7027.5
05-17-2005,5780.0,1077.0,7052.5
05-18-2005,5760.0,1074.0,7025.0
05-19-2005,5740.0,1050.0,7065.0
05-20-2005,5750.0,1060.5,7070.0
05-21-2005,5795.0,1075.0,6995.0
05-22-2005,5830.0,1088.5,7002.5
05-23-2005,5875.0,1095.5,7030.0
05-24-2005,5935.0,1088.5,7145.0
05-25-2005,5940.0,1083.5,7220.0
05-26-2005,5940.0,1086.0,7150.0
05-27-2005,5925.0,1095.5,7145.0
05-28-2005,5925.0,1081.5,7185.0
05-29-2005,5850.0,1050.5,7067.5
05-30-2005,5860.0,1081.5,6850.0
05-31-2005,5875.0,1104.5,6965.0
06-01-2005,5960.0,1099.0,7000.0
06-02-2005,5970.0,1091.5,7030.0
06-03-2005,5952.0,1116.0,7060.0
06-04-2005,5950.0,1113.0,6980.0
06-05-2005,6000.0,1130.0,6805.0
06-06-2005,6055.0,1131.5,6575.0
06-07-2005,6040.0,1125.5,6770.0
06-08-2005,6005.0,1147.0,6787.5
06-09-2005,6060.0,1142.5,6810.0
06-10-2005,6132.0,1119.0,6850.0
06-11-2005,6175.0,1140.5,6905.0
06-12-2005,6125.0,1144.5,6910.0
06-13-2005,6170.0,1136.5,6850.0
06-14-2005,6085.0,1136.5,6850.0
06-15-2005,6077.0,1134.0,6930.0
06-16-2005,6115.0,1146.0,6975.0
06-17-2005,6145.0,1155.5,6950.0
06-18-2005,6195.0,1143.0,7005.0
06-19-2005,6255.0,1150.5,7010.0
06-20-2005,6295.0,1167.5,6987.5
06-21-2005,6287.0,1151.5,6995.0
06-22-2005,6300.0,1146.5,7060.0
06-23-2005,6295.0,1164.5,7085.0
06-24-2005,6310.0,1175.0,7050.0
06-25-2005,6300.0,1180.0,7120.0
06-26-2005,6350.0,1188.5,7150.0
06-27-2005,6355.0,1213.5,7025.0
06-28-2005,6365.0,1220.0,6910.0
06-29-2005,6435.0,1248.0,6832.5
06-30-2005,6460.0,1243.5,6830.0
07-01-2005,6380.0,1247.0,6755.0
07-02-2005,6425.0,1238.0,6740.0
07-03-2005,6490.0,1249.5,6682.5
07-04-2005,6450.0,1257.0,6682.5
07-05-2005,6535.0,1246.0,6730.0
07-06-2005,6640.0,1251.5,6777.5
07-07-2005,6660.0,1269.5,6490.0
07-08-2005,6670.0,1268.5,6520.0
07-09-2005,6710.0,1253.0,6610.0
07-10-2005,6745.0,1261.5,6585.0
07-11-2005,6645.0,1257.0,6575.0
07-12-2005,6520.0,1259.5,6600.0
07-13-2005,6495.0,1257.5,6575.0
07-14-2005,6415.0,1252.0,6625.0
07-15-2005,6285.0,1226.5,6685.0
07-16-2005,6272.0,1244.5,6500.0
07-17-2005,6260.0,1310.5,6495.0
07-18-2005,6282.0,1330.5,6425.0
07-19-2005,6360.0,1352.5,6335.0
07-20-2005,6340.0,1353.0,6350.0
07-21-2005,6365.0,1360.5,6325.0
07-22-2005,6345.0,1363.5,6295.0
