Date,Value_1,Value_2,Value_3
12-16-2005,1738.5,1717.3,2211.0
12-17-2005,1708.5,1723.0,2244.0
12-18-2005,1708.5,1729.5,2246.8
12-19-2005,1713.0,1720.5,2254.5
12-20-2005,1729.5,1694.5,2298.5
12-21-2005,1729.0,1689.5,2307.0
12-22-2005,1712.5,1689.5,2285.8
12-23-2005,1710.0,1710.5,2312.0
12-24-2005,1704.0,1711.8,2324.0
12-25-2005,1695.0,1661.5,2326.0
12-26-2005,1729.0,1656.5,2328.0
12-27-2005,1745.0,1656.5,2329.8
12-28-2005,1758.5,1695.8,2311.8
12-29-2005,1785.0,1703.0,2313.8
12-30-2005,1791.5,1711.5,2317.5
12-31-2005,1797.0,1720.5,2306.3
01-01-2006,1808.0,1722.8,2295.8
01-02-2006,1801.0,1721.8,2282.0
01-03-2006,1797.0,1721.8,2296.8
01-04-2006,1788.5,1743.5,2288.0
01-05-2006,1764.5,1726.5,2296.8
01-06-2006,1775.5,1727.5,2277.3
01-07-2006,1722.5,1753.3,2297.8
01-08-2006,1725.0,1748.3,2342.5
01-09-2006,1728.0,1748.3,2363.0
01-10-2006,1725.5,1747.0,2365.0
01-11-2006,1735.5,1741.0,2372.3
01-12-2006,1759.5,1714.8,2396.5
01-13-2006,1760.5,1675.0,2389.5
01-14-2006,1756.5,1676.8,2388.5
01-15-2006,1760.5,1657.5,2388.8
01-16-2006,1726.0,1657.5,2377.3
01-17-2006,1704.5,1670.0,2371.8
01-18-2006,1706.5,1681.5,2366.3
01-19-2006,1699.5,1713.8,2361.0
01-20-2006,1712.5,1724.3,2374.3
01-21-2006,1696.0,1761.5,2397.0
01-22-2006,1703.5,1767.5,2381.3
01-23-2006,1690.0,1778.8,2394.8
01-24-2006,1703.0,1768.5,2357.8
01-25-2006,1716.5,1768.8,2322.5
01-26-2006,1732.5,1798.3,2325.3
01-27-2006,1714.5,1803.3,2349.5
01-28-2006,1698.0,1795.0,2356.8
01-29-2006,1716.5,1764.8,2331.3
01-30-2006,1712.5,1757.8,2303.3
01-31-2006,1720.5,1757.8,2289.5
02-01-2006,1732.0,1780.8,2297.3
02-02-2006,1711.0,1780.8,2313.0
02-03-2006,1734.5,1753.8,2320.3
02-04-2006,1736.0,1756.0,2359.5
02-05-2006,1722.0,1786.8,2307.5
02-06-2006,1711.0,1785.8,2314.0
02-07-2006,1701.5,1773.3,2275.5
02-08-2006,1702.5,1773.3,2262.0
02-09-2006,1678.5,1778.3,2261.5
02-10-2006,1683.5,1763.5,2235.8
02-11-2006,1690.5,1787.0,2240.5
02-12-2006,1721.5,1795.0,2209.3
02-13-2006,1731.5,1789.0,2211.3
02-14-2006,1717.0,1789.5,2238.5
02-15-2006,1721.5,1792.0,2196.0
02-16-2006,1722.5,1792.8,2186.5
02-17-2006,1710.0,1781.0,2181.3
02-18-2006,1710.5,1781.0,2191.0
02-19-2006,1710.0,1821.5,2235.0
02-20-2006,1717.0,1837.0,2220.5
02-21-2006,1718.5,1848.3,2228.5
02-22-2006,1710.5,1864.0,2199.0
02-23-2006,1740.0,1870.5,2240.3
02-24-2006,1744.5,1868.0,2274.3
02-25-2006,1739.5,1868.0,2284.3
02-26-2006,1743.25,1854.8,2310.5
02-27-2006,1751.0,1861.8,2344.8
02-28-2006,1765.0,1881.0,2361.8
03-01-2006,1774.25,1873.8,2365.0
03-02-2006,1759.25,1873.0,2405.3
03-03-2006,1755.0,1873.0,2397.8
03-04-2006,1740.25,1878.8,2356.5
03-05-2006,1738.25,1860.8,2334.0
03-06-2006,1730.0,1860.8,2334.0
03-07-2006,1759.25,1883.5,2323.0
03-08-2006,1758.5,1857.8,2345.0
03-09-2006,1760.75,1858.5,2329.5
03-10-2006,1738.5,1862.5,2378.5
03-11-2006,1741.0,1836.3,2371.3
03-12-2006,1734.0,1793.3,2400.5
03-13-2006,1730.25,1794.0,2418.3
03-14-2006,1747.0,1792.0,2413.8
03-15-2006,1730.5,1804.3,2413.8
03-16-2006,1712.5,1766.0,2348.0
03-17-2006,1717.25,1731.5,2358.8
03-18-2006,1713.0,1731.5,2349.3
03-19-2006,1729.25,1764.5,2335.8
03-20-2006,1740.25,1781.0,2278.3
03-21-2006,1741.25,1730.0,2292.3
03-22-2006,1741.75,1736.0,2199.3
03-23-2006,1720.75,1727.3,2176.8
03-24-2006,1684.75,1727.3,2027.8
03-25-2006,1661.5,1740.3,2144.8
03-26-2006,1655.75,1741.0,2074.8
03-27-2006,1647.75,1778.8,2147.3
03-28-2006,1624.25,1794.8,2167.3
03-29-2006,1614.25,1807.3,2196.3
03-30-2006,1624.75,1816.3,2188.8
03-31-2006,1596.0,1814.8,2165.3
04-01-2006,1584.5,1813.8,2072.0
04-02-2006,1583.0,1793.5,2031.0
04-03-2006,1612.0,1793.5,2034.0
04-04-2006,1628.75,1808.5,2114.3
04-05-2006,1589.0,1808.5,2128.0
04-06-2006,1602.0,1838.0,2100.3
04-07-2006,1602.0,1847.5,2153.3
