Date,Value_1,Value_2,Value_3
11-09-2073,2130.0,5395.0,2205.0
11-10-2073,2200.0,5400.0,2180.0
11-11-2073,2130.0,5530.0,2203.0
11-12-2073,2210.0,5430.0,2198.0
11-13-2073,2320.0,5430.0,2213.0
11-14-2073,2260.0,5450.0,2170.0
11-15-2073,2160.0,5475.0,2154.0
11-16-2073,2220.0,5550.0,2130.0
11-17-2073,2220.0,5650.0,2115.0
11-18-2073,2180.0,5680.0,2100.0
11-19-2073,2250.0,5850.0,2125.0
11-20-2073,2205.0,5925.0,2116.0
11-21-2073,2230.0,6020.0,2123.0
11-22-2073,2210.0,6100.0,2100.0
11-23-2073,2205.0,6075.0,2112.0
11-24-2073,2160.0,6145.0,2051.0
11-25-2073,2170.0,6100.0,2084.0
11-26-2073,2210.0,6040.0,2075.0
11-27-2073,2185.0,6120.0,2100.0
11-28-2073,2300.0,6000.0,2033.0
11-29-2073,2425.0,6000.0,2010.0
11-30-2073,2420.0,6150.0,1963.0
12-01-2073,2420.0,6110.0,1910.0
12-02-2073,2350.0,6130.0,1880.0
12-03-2073,2290.0,6170.0,1845.0
12-04-2073,2300.0,6215.0,1875.0
12-05-2073,2340.0,6175.0,1887.0
12-06-2073,2340.0,6020.0,1805.0
12-07-2073,2325.0,6050.0,1825.0
12-08-2073,2270.0,6025.0,1868.0
12-09-2073,2295.0,5970.0,1860.0
12-10-2073,2340.0,6030.0,1843.0
12-11-2073,2330.0,6030.0,1820.0
12-12-2073,2260.0,6025.0,1820.0
12-13-2073,2130.0,6100.0,1820.0
12-14-2073,2247.5,6050.0,1810.0
12-15-2073,2200.0,6000.0,1810.0
12-16-2073,2220.0,6095.0,1820.0
12-17-2073,2210.0,6085.0,1877.0
12-18-2073,2240.0,6140.0,1910.0
12-19-2073,2210.0,6020.0,1850.0
12-20-2073,2225.0,6020.0,1943.0
12-21-2073,2230.0,6080.0,1985.0
12-22-2073,2290.0,6075.0,2073.0
12-23-2073,2320.0,5950.0,2070.0
12-24-2073,2260.0,5950.0,2116.0
12-25-2073,2305.0,5800.0,2010.0
12-26-2073,2290.0,5805.0,2130.0
12-27-2073,2325.0,5850.0,2220.0
12-28-2073,2350.0,5825.0,2170.0
12-29-2073,2467.5,5900.0,2220.0
12-30-2073,2480.0,5850.0,2165.0
12-31-2073,2440.0,5900.0,2155.0
01-01-2074,2320.0,5835.0,2157.0
01-02-2074,2430.0,5800.0,2210.0
01-03-2074,2495.0,5800.0,2225.0
01-04-2074,2470.0,5820.0,2255.0
01-05-2074,2460.0,5700.0,2245.0
01-06-2074,2465.0,5700.0,2232.0
01-07-2074,2520.0,5625.0,2242.0
01-08-2074,2470.0,5610.0,2233.0
01-09-2074,2480.0,5670.0,2220.0
01-10-2074,2500.0,5650.0,2240.0
01-11-2074,2515.0,5660.0,2264.0
01-12-2074,2600.0,5775.0,2270.0
01-13-2074,2560.0,5600.0,2304.0
01-14-2074,2560.0,5535.0,2295.0
01-15-2074,2550.0,5645.0,2360.0
01-16-2074,2580.0,5600.0,2335.0
01-17-2074,2525.0,5650.0,2300.0
01-18-2074,2547.5,5630.0,2290.0
01-19-2074,2555.0,5620.0,2278.0
01-20-2074,2530.0,5640.0,2309.0
01-21-2074,2495.0,5590.0,2295.0
01-22-2074,2515.0,5530.0,2285.0
01-23-2074,2515.0,5590.0,2319.0
01-24-2074,2492.5,5500.0,2324.0
01-25-2074,2540.0,5470.0,2360.0
01-26-2074,2525.0,5425.0,2325.0
01-27-2074,2555.0,5540.0,2308.0
01-28-2074,2615.0,5520.0,2328.0
01-29-2074,2645.0,5490.0,2307.0
01-30-2074,2630.0,5520.0,2342.0
01-31-2074,2675.0,5540.0,2369.0
02-01-2074,2675.0,5500.0,2395.0
02-02-2074,2690.0,5485.0,2440.0
02-03-2074,2690.0,5475.0,2412.0
02-04-2074,2725.0,5450.0,2420.0
02-05-2074,2730.0,5450.0,2377.0
02-06-2074,2700.0,5460.0,2374.0
02-07-2074,2710.0,5440.0,2379.0
02-08-2074,2650.0,5420.0,2362.0
02-09-2074,2615.0,5345.0,2410.0
02-10-2074,2735.0,5230.0,2414.0
02-11-2074,2820.0,5200.0,2403.0
02-12-2074,2670.0,5070.0,2415.0
02-13-2074,2695.0,5030.0,2414.0
02-14-2074,2715.0,4920.0,2430.0
02-15-2074,2725.0,5010.0,2386.0
02-16-2074,2730.0,5000.0,2363.0
02-17-2074,2700.0,5030.0,2319.0
02-18-2074,2695.0,4955.0,2389.0
02-19-2074,2705.0,5030.0,2340.0
02-20-2074,2722.5,4855.0,2350.0
02-21-2074,2760.0,4800.0,2368.0
02-22-2074,2785.0,4605.0,2358.0
02-23-2074,2785.0,4500.0,2363.0
02-24-2074,2830.0,4450.0,2342.0
02-25-2074,2827.5,4150.0,2299.0
02-26-2074,2950.0,4400.0,2211.0
02-27-2074,3010.0,4440.0,2145.0
02-28-2074,2995.0,4285.0,2200.0
03-01-2074,3120.0,4420.0,2245.0
03-02-2074,3240.0,4630.0,2270.0
03-03-2074,3210.0,4535.0,2257.0
03-04-2074,2997.5,4550.0,2212.0
03-05-2074,3060.0,4580.0,2259.0
03-06-2074,3095.0,4600.0,2244.0
03-07-2074,2885.0,4595.0,2156.0
03-08-2074,2875.0,4620.0,2068.0
03-09-2074,2880.0,4625.0,2040.0
03-10-2074,2920.0,4625.0,2068.0
03-11-2074,2790.0,4655.0,2040.0
03-12-2074,2800.0,4675.0,2015.0
03-13-2074,2870.0,4600.0,2007.0
03-14-2074,2825.0,4605.0,2055.0
03-15-2074,2830.0,4580.0,2080.0
03-16-2074,2720.0,4550.0,2120.0
03-17-2074,2810.0,4540.0,2090.0
03-18-2074,2750.0,4480.0,2090.0
03-19-2074,2730.0,4480.0,2043.0
03-20-2074,2750.0,4475.0,2025.0
03-21-2074,2755.0,4480.0,2075.0
03-22-2074,2610.0,4490.0,2050.0
