Date,Value_1,Value_2,Value_3
02-26-1974,3155.0,4545.0,1520.0
02-27-1974,3155.0,4520.0,1504.0
02-28-1974,3055.0,4485.0,1502.0
03-01-1974,2955.0,4485.0,1497.0
03-02-1974,2855.0,4500.0,1514.0
03-03-1974,2755.0,4485.0,1509.0
03-04-1974,2655.0,4460.0,1528.0
03-05-1974,2715.0,4460.0,1568.0
03-06-1974,2615.0,4500.0,1630.0
03-07-1974,2515.0,4502.0,1654.0
03-08-1974,2435.0,4495.0,1644.0
03-09-1974,2420.0,4525.0,1638.0
03-10-1974,2320.0,4530.0,1665.0
03-11-1974,2240.0,4560.0,1662.0
03-12-1974,2340.0,4510.0,1713.0
03-13-1974,2440.0,4527.0,1673.0
03-14-1974,2540.0,4550.0,1719.0
03-15-1974,2460.0,4410.0,1753.0
03-16-1974,2560.0,4365.0,1745.0
03-17-1974,2540.0,4425.0,1730.0
03-18-1974,2440.0,4450.0,1742.0
03-19-1974,2480.0,4470.0,1701.0
03-20-1974,2580.0,4380.0,1715.0
03-21-1974,2680.0,4375.0,1713.0
03-22-1974,2590.0,4325.0,1757.0
03-23-1974,2655.0,4380.0,1750.0
03-24-1974,2755.0,4350.0,1763.0
03-25-1974,2730.0,4300.0,1727.0
03-26-1974,2710.0,4300.0,1698.0
03-27-1974,2610.0,4250.0,1705.0
03-28-1974,2510.0,4160.0,1730.0
03-29-1974,2465.0,4095.0,1755.0
03-30-1974,2460.0,4115.0,1764.0
03-31-1974,2485.0,4130.0,1780.0
04-01-1974,2430.0,4185.0,1780.0
04-02-1974,2450.0,4200.0,1782.0
04-03-1974,2490.0,4110.0,1775.0
04-04-1974,2555.0,4150.0,1769.0
04-05-1974,2655.0,4125.0,1770.0
04-06-1974,2650.0,4150.0,1790.0
04-07-1974,2710.0,4125.0,1793.0
04-08-1974,2665.0,4080.0,1786.0
04-09-1974,2595.0,4050.0,1770.0
04-10-1974,2625.0,3960.0,1775.0
04-11-1974,2605.0,4002.0,1790.0
04-12-1974,2540.0,4100.0,1792.0
04-13-1974,2600.0,4120.0,1795.0
04-14-1974,2600.0,4125.0,1791.0
04-15-1974,2500.0,4102.0,1765.0
04-16-1974,2400.0,4002.0,1760.0
04-17-1974,2370.0,3990.0,1762.0
04-18-1974,2455.0,4025.0,1750.0
04-19-1974,2455.0,4085.0,1720.0
04-20-1974,2450.0,4150.0,1715.0
04-21-1974,2435.0,4165.0,1730.0
04-22-1974,2440.0,4150.0,1680.0
04-23-1974,2430.0,4180.0,1655.0
04-24-1974,2450.0,4130.0,1627.0
04-25-1974,2350.0,4120.0,1650.0
04-26-1974,2250.0,4130.0,1638.0
04-27-1974,2260.0,4200.0,1621.0
04-28-1974,2170.0,4260.0,1662.0
04-29-1974,2210.0,4320.0,1727.0
04-30-1974,2110.0,4360.0,1730.0
05-01-1974,2210.0,4340.0,1755.0
05-02-1974,2310.0,4325.0,1735.0
05-03-1974,2310.0,4310.0,1731.0
05-04-1974,2225.0,4305.0,1720.0
05-05-1974,2280.0,4335.0,1720.0
05-06-1974,2380.0,4325.0,1734.0
05-07-1974,2300.0,4330.0,1741.0
05-08-1974,2290.0,4352.0,1760.0
05-09-1974,2280.0,4362.0,1737.0
05-10-1974,2200.0,4435.0,1750.0
05-11-1974,2270.0,4445.0,1758.0
05-12-1974,2250.0,4367.0,1756.0
05-13-1974,2260.0,4300.0,1766.0
05-14-1974,2225.0,4325.0,1772.0
05-15-1974,2210.0,4310.0,1781.0
05-16-1974,2215.0,4305.0,1775.0
05-17-1974,2210.0,4220.0,1770.0
05-18-1974,2240.0,4075.0,1795.0
05-19-1974,2180.0,4000.0,1787.0
05-20-1974,2280.0,4075.0,1801.0
05-21-1974,2265.0,4107.0,1794.0
05-22-1974,2235.0,4120.0,1785.0
05-23-1974,2225.0,4102.0,1790.0
05-24-1974,2130.0,4095.0,1765.0
05-25-1974,2110.0,4100.0,1765.0
05-26-1974,2055.0,4105.0,1736.0
05-27-1974,2060.0,4120.0,1725.0
05-28-1974,2125.0,4160.0,1730.0
05-29-1974,2065.0,4160.0,1745.0
05-30-1974,1985.0,4235.0,1761.0
05-31-1974,1995.0,4240.0,1756.0
06-01-1974,1965.0,4205.0,1762.0
06-02-1974,2065.0,4110.0,1758.0
06-03-1974,2020.0,4115.0,1766.0
06-04-1974,2055.0,4140.0,1788.0
06-05-1974,2155.0,4170.0,1786.0
06-06-1974,2125.0,4230.0,1788.0
06-07-1974,2100.0,4185.0,1781.0
06-08-1974,2175.0,4170.0,1784.0
06-09-1974,2275.0,4100.0,1787.0
06-10-1974,2375.0,4175.0,1795.0
06-11-1974,2360.0,4185.0,1816.0
06-12-1974,2460.0,4170.0,1825.0
06-13-1974,2360.0,4117.0,1837.0
06-14-1974,2355.0,4170.0,1855.0
06-15-1974,2250.0,4265.0,1878.0
06-16-1974,2155.0,4265.0,1862.0
06-17-1974,2090.0,4250.0,1865.0
06-18-1974,2140.0,4300.0,1857.0
06-19-1974,2125.0,4340.0,1871.0
06-20-1974,2030.0,4305.0,1874.0
06-21-1974,2025.0,4302.0,1865.0
06-22-1974,2025.0,4340.0,1859.0
06-23-1974,2125.0,4380.0,1855.0
06-24-1974,2135.0,4360.0,1865.0
06-25-1974,2100.0,4365.0,1864.0
06-26-1974,2105.0,4345.0,1880.0
06-27-1974,2115.0,4415.0,1880.0
06-28-1974,2100.0,4420.0,1874.0
06-29-1974,2070.0,4375.0,1887.0
06-30-1974,2120.0,4365.0,1900.0
07-01-1974,2125.0,4367.0,1902.0
07-02-1974,2030.0,4307.0,1917.0
07-03-1974,2010.0,4310.0,1914.0
07-04-1974,2045.0,4315.0,1932.0
07-05-1974,2045.0,4327.0,1947.0
07-06-1974,2030.0,4312.0,1948.0
07-07-1974,1930.0,4265.0,1935.0
07-08-1974,1865.0,4295.0,1939.0
07-09-1974,1910.0,4290.0,1942.0
07-10-1974,1925.0,4287.0,1948.0
07-11-1974,1880.0,4292.0,1947.0
07-12-1974,1885.0,4325.0,1939.0
07-13-1974,1905.0,4310.0,1949.0
07-14-1974,1865.0,4330.0,1915.0
07-15-1974,1900.0,4337.0,1900.0
07-16-1974,1900.0,4325.0,1901.0
07-17-1974,1830.0,4322.0,1897.0
07-18-1974,1870.0,4245.0,1935.0
07-19-1974,1880.0,4202.0,2003.0
07-20-1974,1870.0,4220.0,1996.0
07-21-1974,1900.0,4240.0,1998.0
07-22-1974,1910.0,4215.0,2012.0
07-23-1974,1905.0,4230.0,2024.0
07-24-1974,1930.0,4290.0,2020.0
07-25-1974,1940.0,4315.0,2019.0
07-26-1974,2040.0,4355.0,2038.0
07-27-1974,2090.0,4370.0,2043.0
07-28-1974,2090.0,4395.0,2055.0
07-29-1974,2135.0,4435.0,2049.0
07-30-1974,2145.0,4405.0,2092.0
07-31-1974,2045.0,4447.0,2110.0
08-01-1974,2010.0,4480.0,2125.0
08-02-1974,2045.0,4495.0,2131.0
08-03-1974,2000.0,4610.0,2105.0
08-04-1974,1920.0,4620.0,2084.0
08-05-1974,1895.0,4600.0,2090.0
08-06-1974,1905.0,4585.0,2030.0
08-07-1974,1895.0,4640.0,2013.0
08-08-1974,1880.0,4685.0,2038.0
08-09-1974,1895.0,4690.0,2090.0
08-10-1974,1943.0,4800.0,2090.0
08-11-1974,1975.0,4760.0,2086.0
08-12-1974,1970.0,4735.0,2156.0
08-13-1974,2070.0,4690.0,2145.0
08-14-1974,2045.0,4675.0,2095.0
08-15-1974,2135.0,4740.0,2078.0
08-16-1974,2035.0,4620.0,2066.0
08-17-1974,1970.0,4595.0,2047.0
08-18-1974,2005.0,4620.0,2031.0
08-19-1974,2040.0,4640.0,2058.0
08-20-1974,2055.0,4680.0,2050.0
08-21-1974,2155.0,4590.0,2026.0
08-22-1974,2115.0,4560.0,1950.0
08-23-1974,2165.0,4562.0,1960.0
08-24-1974,2100.0,4620.0,1938.0
08-25-1974,2065.0,4560.0,1908.0
08-26-1974,2020.0,4542.0,1885.0
08-27-1974,1935.0,4475.0,1815.0
08-28-1974,1925.0,4520.0,1858.0
08-29-1974,1825.0,4392.0,1883.0
08-30-1974,1830.0,4330.0,1920.0
08-31-1974,1840.0,4300.0,1937.0
09-01-1974,1815.0,4350.0,1966.0
09-02-1974,1855.0,4467.0,1949.0
09-03-1974,1860.0,4470.0,
09-04-1974,1895.0,4555.0,
09-05-1974,1905.0,4507.0,
09-06-1974,1960.0,4555.0,
09-07-1974,1885.0,4635.0,
09-08-1974,1825.0,4685.0,
09-09-1974,1850.0,4670.0,
09-10-1974,1880.0,4670.0,
09-11-1974,1860.0,4625.0,
09-12-1974,1840.0,4610.0,
09-13-1974,1830.0,4462.0,
09-14-1974,1790.0,4525.0,
09-15-1974,1790.0,4622.0,
09-16-1974,1805.0,4625.0,
09-17-1974,1825.0,4565.0,
09-18-1974,1815.0,4605.0,
09-19-1974,1815.0,4567.0,
09-20-1974,1830.0,4457.0,
09-21-1974,1815.0,4410.0,
09-22-1974,1845.0,4380.0,
09-23-1974,1840.0,4360.0,
09-24-1974,1880.0,4250.0,
09-25-1974,1890.0,4257.0,
09-26-1974,1790.0,4265.0,
09-27-1974,1695.0,4320.0,
09-28-1974,1715.0,4280.0,
09-29-1974,1710.0,4257.0,
09-30-1974,1705.0,4190.0,
10-01-1974,1680.0,4090.0,
10-02-1974,1650.0,4050.0,
10-03-1974,1635.0,3975.0,
10-04-1974,1615.0,4025.0,
10-05-1974,1615.0,4095.0,
10-06-1974,1650.0,4050.0,
10-07-1974,1625.0,3942.0,
10-08-1974,1610.0,3957.0,
10-09-1974,1570.0,4042.0,
10-10-1974,1540.0,4005.0,
10-11-1974,1475.0,4085.0,
10-12-1974,1435.0,4150.0,
10-13-1974,1500.0,4027.0,
10-14-1974,1555.0,3970.0,
10-15-1974,1545.0,4020.0,
10-16-1974,1540.0,4037.0,
10-17-1974,1555.0,3995.0,
10-18-1974,1545.0,3885.0,
10-19-1974,1525.0,3850.0,
10-20-1974,1540.0,3852.0,
10-21-1974,1540.0,3787.0,
10-22-1974,1540.0,3722.0,
10-23-1974,1530.0,,
10-24-1974,1525.0,,
10-25-1974,1515.0,,
10-26-1974,1520.0,,
10-27-1974,1580.0,,
10-28-1974,1610.0,,
10-29-1974,1635.0,,
10-30-1974,1625.0,,
10-31-1974,1630.0,,
11-01-1974,1640.0,,
11-02-1974,1570.0,,
11-03-1974,1600.0,,
11-04-1974,1575.0,,
11-05-1974,1575.0,,
11-06-1974,1575.0,,
11-07-1974,1575.0,,
11-08-1974,1585.0,,
11-09-1974,1550.0,,
11-10-1974,1560.0,,
11-11-1974,1565.0,,
11-12-1974,1550.0,,
11-13-1974,1560.0,,
11-14-1974,1570.0,,
11-15-1974,1555.0,,
11-16-1974,1560.0,,
11-17-1974,1550.0,,
11-18-1974,1555.0,,
11-19-1974,1540.0,,
11-20-1974,1545.0,,
11-21-1974,1530.0,,
11-22-1974,1530.0,,
11-23-1974,1535.0,,
11-24-1974,1539.0,,
11-25-1974,1555.0,,
11-26-1974,1542.0,,
11-27-1974,1575.0,,
11-28-1974,1555.0,,
11-29-1974,1565.0,,
11-30-1974,1552.0,,
12-01-1974,1546.0,,
12-02-1974,1498.0,,
12-03-1974,1495.0,,
12-04-1974,1470.0,,
12-05-1974,1472.0,,
12-06-1974,1463.0,,
12-07-1974,1445.0,,
12-08-1974,1485.0,,
12-09-1974,1510.0,,
12-10-1974,1490.0,,
12-11-1974,1490.0,,
12-12-1974,1465.0,,
12-13-1974,1467.0,,
12-14-1974,1489.0,,
12-15-1974,1485.0,,
12-16-1974,1485.0,,
12-17-1974,1468.0,,
12-18-1974,1488.0,,
12-19-1974,1452.0,,
12-20-1974,1455.0,,
12-21-1974,1450.0,,
12-22-1974,1449.0,,
12-23-1974,1483.0,,
12-24-1974,1492.0,,
12-25-1974,1502.0,,
12-26-1974,1515.0,,
12-27-1974,1520.0,,
12-28-1974,1539.0,,
12-29-1974,1542.0,,
12-30-1974,1521.0,,
