Date,Value_1,Value_2,Value_3
01-14-2013,99.7025,979.5,3768.3
01-15-2013,99.7,980.3,3748.4
01-16-2013,99.6925,984.9,3756.0
01-17-2013,99.6775,989.2,3715.5
01-18-2013,99.6625,984.2,3717.0
01-19-2013,99.6625,985.7,3710.3
01-20-2013,99.6675,987.4,3748.5
01-21-2013,99.6625,990.8,3778.0
01-22-2013,99.7025,992.9,3793.1
01-23-2013,99.7325,996.3,3763.2
01-24-2013,99.7125,1000.1,3746.6
01-25-2013,99.7175,994.4,3712.5
01-26-2013,99.7225,988.1,3705.3
01-27-2013,99.715,991.8,3740.3
01-28-2013,99.735,977.0,3745.1
01-29-2013,99.76,982.7,3806.1
01-30-2013,99.76,978.7,3842.1
01-31-2013,99.755,976.2,3824.9
02-01-2013,99.7325,987.9,3795.8
02-02-2013,99.7425,977.1,3644.8
02-03-2013,99.7425,986.9,3707.4
02-04-2013,99.7425,990.6,3621.2
02-05-2013,99.735,986.9,3616.8
02-06-2013,99.7425,984.8,3660.9
02-07-2013,99.7475,996.4,3666.4
02-08-2013,99.7325,993.1,3705.5
02-09-2013,99.7175,978.6,3718.3
02-10-2013,99.7175,991.2,3738.6
02-11-2013,99.7175,989.0,3682.5
02-12-2013,99.7175,976.3,3699.4
02-13-2013,99.7125,986.8,3760.0
02-14-2013,99.7125,996.4,3716.1
02-15-2013,99.6975,993.0,3735.4
02-16-2013,99.7275,992.8,3766.6
02-17-2013,99.74,1011.0,3752.4
02-18-2013,99.7375,1006.9,3805.5
02-19-2013,99.725,1006.7,3804.9
02-20-2013,99.7325,1015.8,3772.3
02-21-2013,99.7325,1014.1,3742.6
02-22-2013,99.7225,1014.0,3731.0
02-23-2013,99.7325,1014.6,3721.7
02-24-2013,99.7275,1014.6,3716.9
02-25-2013,99.7275,1014.6,3703.8
02-26-2013,99.73,1019.6,3700.9
02-27-2013,99.74,1015.4,3711.2
02-28-2013,99.7475,1018.5,3712.4
03-01-2013,99.7375,1011.5,3678.5
03-02-2013,99.73,1010.1,3673.4
03-03-2013,99.72,1007.3,3652.9
03-04-2013,99.735,1009.0,3630.6
03-05-2013,99.73,1004.9,3553.1
03-06-2013,99.7425,1009.2,3543.0
03-07-2013,99.7175,1009.9,3491.3
03-08-2013,99.7325,1022.0,3511.3
03-09-2013,99.7325,1012.4,3492.4
03-10-2013,99.7275,1002.0,3425.4
03-11-2013,99.7475,986.7,3450.0
03-12-2013,99.7475,988.3,3414.3
03-13-2013,99.7475,989.6,3377.0
03-14-2013,99.755,1006.8,3318.6
03-15-2013,99.7375,1012.5,3263.9
03-16-2013,99.7525,1003.6,3325.2
03-17-2013,99.75,997.0,3293.9
03-18-2013,99.74,989.3,3286.9
03-19-2013,99.74,973.9,3264.2
03-20-2013,99.75,973.8,3157.9
03-21-2013,99.7625,978.9,3023.6
03-22-2013,99.7525,980.5,3027.6
03-23-2013,99.7475,980.2,2999.8
03-24-2013,99.755,1012.0,3053.5
03-25-2013,99.755,1019.0,3117.9
03-26-2013,99.745,1016.0,3168.1
03-27-2013,99.7375,1011.2,3182.2
03-28-2013,99.735,1018.7,3189.6
03-29-2013,99.745,1018.7,3097.9
03-30-2013,99.755,1022.8,3099.9
03-31-2013,99.755,1024.5,3050.1
04-01-2013,99.75,1033.5,3051.9
04-02-2013,99.75,1036.1,3072.6
04-03-2013,99.7575,1042.6,3037.7
04-04-2013,99.7625,1042.7,3127.6
04-05-2013,99.7625,1046.9,3093.4
04-06-2013,99.7725,1045.1,3178.4
04-07-2013,99.7725,1042.5,3156.3
04-08-2013,99.7725,1056.9,3220.6
04-09-2013,99.7775,1056.2,3227.2
04-10-2013,99.7725,1058.9,3195.5
04-11-2013,99.7725,1062.4,3227.5
04-12-2013,99.7675,1063.3,3270.2
04-13-2013,99.7475,1065.5,3237.7
04-14-2013,99.7475,1042.9,3248.4
04-15-2013,99.7475,1040.6,3235.8
04-16-2013,99.7475,1057.1,3198.0
04-17-2013,99.725,1037.4,3164.2
04-18-2013,99.73,1041.1,3160.0
04-19-2013,99.73,1031.6,3210.0
04-20-2013,99.7425,1023.7,3236.8
04-21-2013,99.7575,,3199.1
04-22-2013,99.7625,,3165.5
04-23-2013,99.7675,,3163.0
04-24-2013,99.7625,,3238.0
04-25-2013,99.7625,,3276.3
04-26-2013,99.765,,3266.8
04-27-2013,99.775,,3253.7
04-28-2013,99.77,,3255.6
04-29-2013,99.78,,3226.6
04-30-2013,99.7775,,3189.0
05-01-2013,99.7725,,3116.9
05-02-2013,99.7725,,3131.3
05-03-2013,99.7525,,3044.4
05-04-2013,99.7575,,3093.2
05-05-2013,99.76,,3181.3
05-06-2013,99.7725,,3105.2
05-07-2013,99.7725,,3045.4
05-08-2013,99.745,,3045.1
05-09-2013,99.74,,3039.4
05-10-2013,99.75,,3049.1
05-11-2013,99.76,,3067.0
05-12-2013,99.76,,3091.7
05-13-2013,99.7625,,3147.6
05-14-2013,99.765,,3208.9
05-15-2013,99.7625,,3307.3
05-16-2013,99.7725,,3352.0
05-17-2013,99.78,,3344.1
05-18-2013,99.775,,3286.2
05-19-2013,99.7725,,3312.2
05-20-2013,99.77,,3323.0
05-21-2013,99.765,,3343.4
05-22-2013,99.775,,3355.8
05-23-2013,99.775,,3474.6
05-24-2013,99.7725,,3416.5
05-25-2013,99.7775,,3451.7
05-26-2013,99.775,,3429.7
05-27-2013,99.78,,3405.6
05-28-2013,99.78,,3360.0
05-29-2013,99.7675,,3332.1
05-30-2013,99.765,,3307.4
05-31-2013,99.7775,,3355.2
06-01-2013,99.7825,,3373.9
06-02-2013,99.7875,,3344.8
06-03-2013,99.79,,3378.1
06-04-2013,99.7875,,3347.0
06-05-2013,99.7825,,3317.5
06-06-2013,99.785,,3320.2
06-07-2013,99.7825,,3394.1
06-08-2013,99.7875,,3446.0
06-09-2013,99.785,,3431.1
06-10-2013,99.7825,,3445.0
06-11-2013,99.78,,3470.8
06-12-2013,99.78,,3498.0
06-13-2013,99.7425,,3467.2
06-14-2013,99.75,,3491.0
06-15-2013,99.7475,,3521.0
06-16-2013,99.7425,,3442.0
06-17-2013,99.7475,,3435.0
06-18-2013,99.75,,3449.0
06-19-2013,99.745,,3508.2
06-20-2013,99.755,,3486.5
06-21-2013,99.7625,,3476.4
06-22-2013,99.77,,3455.1
06-23-2013,99.7725,,3413.8
06-24-2013,99.7775,,3438.9
06-25-2013,99.7825,,3350.2
06-26-2013,99.78,,3358.1
06-27-2013,99.78,,3287.2
06-28-2013,99.78,,3275.1
06-29-2013,99.78,,3264.1
06-30-2013,99.775,,3215.2
07-01-2013,99.78,,3250.0
07-02-2013,99.78,,3326.5
07-03-2013,99.7825,,3338.5
07-04-2013,99.7825,,3394.2
07-05-2013,99.7875,,3345.5
07-06-2013,99.7925,,3303.8
