Date,Value_1,Value_2,Value_3
11-17-1982,6070.0,6070.0,5900.0
11-18-1982,6095.0,6095.0,5865.0
11-19-1982,6070.0,6070.0,5895.0
11-20-1982,6190.0,6085.0,5950.0
11-21-1982,6100.0,6070.0,5960.0
11-22-1982,6115.0,6100.0,6080.0
11-23-1982,6150.0,6150.0,6080.0
11-24-1982,6075.0,6075.0,6140.0
11-25-1982,6125.0,6125.0,6165.0
11-26-1982,6080.0,6080.0,6200.0
11-27-1982,6060.0,5960.0,6200.0
11-28-1982,5995.0,5950.0,6250.0
11-29-1982,5970.0,5940.0,6230.0
11-30-1982,6040.0,6000.0,6212.0
12-01-1982,6005.0,5990.0,6325.0
12-02-1982,6050.0,6015.0,6500.0
12-03-1982,6065.0,6035.0,6500.0
12-04-1982,6050.0,6050.0,6600.0
12-05-1982,6015.0,6015.0,6470.0
12-06-1982,6020.0,5980.0,6560.0
12-07-1982,5995.0,5995.0,6655.0
12-08-1982,6020.0,6020.0,6700.0
12-09-1982,6020.0,6015.0,6840.0
12-10-1982,6045.0,6020.0,6830.0
12-11-1982,6020.0,6020.0,6830.0
12-12-1982,6040.0,6040.0,6740.0
12-13-1982,6115.0,6070.0,6505.0
12-14-1982,6082.5,6070.0,6440.0
12-15-1982,6090.0,6040.0,6227.0
12-16-1982,6065.0,6040.0,6100.0
12-17-1982,6060.0,6025.0,6450.0
12-18-1982,6015.0,6010.0,6525.0
12-19-1982,6035.0,6010.0,6340.0
12-20-1982,6025.0,6025.0,6425.0
12-21-1982,6080.0,6065.0,6470.0
12-22-1982,6180.0,6125.0,6225.0
12-23-1982,6200.0,6165.0,6077.0
12-24-1982,6270.0,6190.0,6027.0
12-25-1982,6290.0,6245.0,6175.0
12-26-1982,6335.0,6255.0,6160.0
12-27-1982,6385.0,6310.0,6050.0
12-28-1982,6360.0,6270.0,6055.0
12-29-1982,6350.0,6285.0,5875.0
12-30-1982,6315.0,6260.0,5875.0
12-31-1982,6300.0,6250.0,6060.0
01-01-1983,6430.0,6295.0,6130.0
01-02-1983,6490.0,6415.0,6105.0
01-03-1983,6480.0,6395.0,6300.0
01-04-1983,6500.0,6470.0,6395.0
01-05-1983,6470.0,6430.0,6550.0
01-06-1983,6545.0,6440.0,6625.0
01-07-1983,6570.0,6515.0,6517.0
01-08-1983,6560.0,6495.0,6530.0
01-09-1983,6540.0,6480.0,6550.0
01-10-1983,6510.0,6460.0,6575.0
01-11-1983,6485.0,6430.0,6645.0
01-12-1983,6460.0,6422.5,6707.0
01-13-1983,6435.0,6385.0,6530.0
01-14-1983,6520.0,6450.0,6585.0
01-15-1983,6510.0,6480.0,6565.0
01-16-1983,6570.0,6495.0,6530.0
01-17-1983,6570.0,6510.0,6850.0
01-18-1983,6520.0,6480.0,6860.0
01-19-1983,6520.0,6465.0,6910.0
01-20-1983,6595.0,6550.0,6785.0
01-21-1983,6540.0,6442.5,6735.0
01-22-1983,6460.0,6395.0,6925.0
01-23-1983,6465.0,6400.0,6750.0
01-24-1983,6395.0,6315.0,6800.0
01-25-1983,6260.0,6165.0,6800.0
01-26-1983,6240.0,6215.0,6680.0
01-27-1983,6300.0,6250.0,6660.0
01-28-1983,6295.0,6260.0,6660.0
01-29-1983,6320.0,6235.0,6750.0
01-30-1983,6325.0,6280.0,6605.0
01-31-1983,6295.0,6265.0,6590.0
02-01-1983,6345.0,6265.0,6525.0
02-02-1983,6375.0,6310.0,6580.0
02-03-1983,6300.0,6250.0,6550.0
02-04-1983,6365.0,6265.0,6550.0
02-05-1983,6350.0,6310.0,6500.0
02-06-1983,6425.0,6285.0,6615.0
02-07-1983,6550.0,6415.0,6730.0
02-08-1983,6555.0,6490.0,6710.0
02-09-1983,6670.0,6560.0,6645.0
02-10-1983,6660.0,6625.0,6695.0
02-11-1983,6900.0,6800.0,6720.0
02-12-1983,6905.0,6820.0,6735.0
02-13-1983,6880.0,6805.0,6790.0
02-14-1983,6905.0,6795.0,6732.0
02-15-1983,6935.0,6885.0,6835.0
02-16-1983,6895.0,6825.0,6792.0
02-17-1983,6915.0,6825.0,6780.0
02-18-1983,7020.0,6945.0,6850.0
02-19-1983,7020.0,6940.0,6870.0
02-20-1983,6960.0,6875.0,6970.0
02-21-1983,6970.0,6890.0,7005.0
02-22-1983,7045.0,6975.0,7040.0
02-23-1983,7085.0,6980.0,7070.0
02-24-1983,6990.0,6915.0,7100.0
02-25-1983,6960.0,6885.0,7150.0
02-26-1983,6970.0,6830.0,7100.0
02-27-1983,6840.0,6740.0,7050.0
02-28-1983,6800.0,6730.0,7220.0
03-01-1983,6825.0,6765.0,7265.0
03-02-1983,6800.0,6725.0,7380.0
03-03-1983,6785.0,6740.0,7250.0
03-04-1983,7030.0,6895.0,7175.0
03-05-1983,7000.0,6950.0,7170.0
03-06-1983,6990.0,6920.0,7240.0
03-07-1983,7000.0,6870.0,7125.0
03-08-1983,6890.0,6830.0,7135.0
03-09-1983,6960.0,6870.0,7150.0
03-10-1983,6975.0,6900.0,7285.0
03-11-1983,6960.0,6840.0,7280.0
03-12-1983,6845.0,6805.0,7300.0
03-13-1983,6850.0,6770.0,7350.0
03-14-1983,6815.0,6785.0,7300.0
03-15-1983,6770.0,6675.0,7340.0
03-16-1983,6765.0,6680.0,7205.0
03-17-1983,6750.0,6630.0,7232.0
03-18-1983,6667.5,6600.0,7150.0
03-19-1983,6695.0,6665.0,7040.0
03-20-1983,6730.0,6625.0,7065.0
03-21-1983,6755.0,6670.0,7062.0
03-22-1983,6720.0,6645.0,7000.0
03-23-1983,6685.0,6615.0,6960.0
03-24-1983,6600.0,6495.0,6925.0
03-25-1983,6547.5,6490.0,6970.0
03-26-1983,6600.0,6485.0,6990.0
03-27-1983,6610.0,6542.5,6910.0
03-28-1983,6570.0,6430.0,7100.0
03-29-1983,6475.0,6420.0,7280.0
03-30-1983,6465.0,6352.5,7155.0
03-31-1983,6397.5,6325.0,7140.0
04-01-1983,6465.0,6380.0,7025.0
04-02-1983,6485.0,6435.0,7197.0
04-03-1983,6555.0,6470.0,7165.0
04-04-1983,6535.0,6480.0,7090.0
04-05-1983,6460.0,6330.0,7050.0
04-06-1983,6437.5,6392.5,7050.0
04-07-1983,6425.0,6325.0,7112.0
04-08-1983,6355.0,6250.0,7170.0
04-09-1983,6320.0,6210.0,7340.0
04-10-1983,6247.5,6195.0,7315.0
04-11-1983,6295.0,6235.0,7325.0
04-12-1983,6277.5,6230.0,7370.0
04-13-1983,6290.0,6225.0,7380.0
04-14-1983,6387.5,6300.0,7470.0
04-15-1983,6435.0,6380.0,7465.0
04-16-1983,6420.0,6362.5,7460.0
04-17-1983,6390.0,6335.0,7400.0
04-18-1983,6290.0,6135.0,7475.0
04-19-1983,6170.0,6122.5,7405.0
04-20-1983,6175.0,6090.0,7550.0
04-21-1983,6395.0,6360.0,7490.0
04-22-1983,6500.0,6380.0,7480.0
04-23-1983,6520.0,6360.0,7490.0
04-24-1983,6605.0,6525.0,7590.0
04-25-1983,6660.0,6550.0,7610.0
04-26-1983,6590.0,6550.0,7555.0
04-27-1983,6880.0,6760.0,7630.0
04-28-1983,6875.0,6790.0,7660.0
04-29-1983,6835.0,6755.0,7640.0
04-30-1983,6800.0,6730.0,7675.0
05-01-1983,6970.0,6735.0,7705.0
05-02-1983,6980.0,6905.0,7550.0
05-03-1983,7105.0,6960.0,7570.0
05-04-1983,7392.5,7230.0,7390.0
05-05-1983,7690.0,7250.0,7375.0
05-06-1983,7620.0,7475.0,7325.0
05-07-1983,7520.0,7210.0,7450.0
05-08-1983,7600.0,7220.0,7500.0
05-09-1983,7400.0,7260.0,7635.0
05-10-1983,7620.0,7470.0,7675.0
05-11-1983,7485.0,7280.0,7760.0
05-12-1983,7680.0,7360.0,7715.0
05-13-1983,7885.0,7750.0,7850.0
05-14-1983,8060.0,7790.0,7790.0
05-15-1983,8100.0,7960.0,7820.0
05-16-1983,8290.0,7960.0,7780.0
05-17-1983,8450.0,8050.0,7670.0
05-18-1983,8210.0,8095.0,7825.0
05-19-1983,8455.0,8260.0,7760.0
05-20-1983,8720.0,8500.0,7825.0
05-21-1983,8980.0,8630.0,7815.0
05-22-1983,9160.0,9000.0,7800.0
05-23-1983,9460.0,8900.0,7850.0
05-24-1983,9445.0,9120.0,7855.0
05-25-1983,9130.0,8965.0,7895.0
05-26-1983,8850.0,8665.0,7965.0
05-27-1983,8965.0,8965.0,7945.0
05-28-1983,9265.0,9190.0,8060.0
05-29-1983,9500.0,9230.0,8120.0
05-30-1983,9775.0,9400.0,8150.0
05-31-1983,9600.0,9250.0,8100.0
06-01-1983,9590.0,9290.0,7980.0
06-02-1983,9190.0,9005.0,8070.0
06-03-1983,9260.0,8940.0,7935.0
06-04-1983,9305.0,8925.0,8055.0
06-05-1983,9225.0,8950.0,8075.0
06-06-1983,9465.0,9250.0,8150.0
06-07-1983,9525.0,9340.0,8110.0
06-08-1983,9425.0,9335.0,8030.0
06-09-1983,9650.0,9520.0,8170.0
06-10-1983,9620.0,9510.0,8180.0
06-11-1983,9820.0,9250.0,8215.0
06-12-1983,9290.0,9010.0,8265.0
06-13-1983,9090.0,8740.0,8315.0
06-14-1983,8940.0,8570.0,8375.0
06-15-1983,9185.0,8950.0,8360.0
06-16-1983,9280.0,9045.0,8525.0
06-17-1983,9465.0,9465.0,8590.0
06-18-1983,9710.0,9370.0,8695.0
06-19-1983,9435.0,9170.0,8900.0
06-20-1983,9230.0,8930.0,9125.0
06-21-1983,9100.0,8860.0,9110.0
06-22-1983,9220.0,8790.0,9050.0
06-23-1983,8740.0,8515.0,8805.0
06-24-1983,8840.0,8580.0,9150.0
06-25-1983,8790.0,8550.0,9235.0
06-26-1983,8770.0,8390.0,9190.0
06-27-1983,8540.0,8300.0,9130.0
06-28-1983,8780.0,8510.0,9210.0
06-29-1983,8760.0,8590.0,9260.0
06-30-1983,8670.0,8350.0,9100.0
07-01-1983,8740.0,8590.0,9090.0
07-02-1983,8640.0,8505.0,9260.0
07-03-1983,8817.5,8650.0,9155.0
07-04-1983,9080.0,8870.0,8995.0
07-05-1983,9130.0,8955.0,9175.0
07-06-1983,8995.0,8800.0,9340.0
07-07-1983,8845.0,8555.0,9050.0
07-08-1983,8530.0,8320.0,8900.0
07-09-1983,8540.0,8240.0,8960.0
07-10-1983,8520.0,8400.0,8880.0
07-11-1983,8630.0,8530.0,
07-12-1983,8520.0,8285.0,
07-13-1983,8480.0,8130.0,
07-14-1983,8530.0,8400.0,
07-15-1983,8580.0,8280.0,
07-16-1983,8450.0,8280.0,
07-17-1983,8660.0,8490.0,
