Date,Value_1,Value_2,Value_3
05-29-1985,3035.0,5605.0,5695.0
05-30-1985,3040.0,5612.5,5702.5
05-31-1985,3040.0,5645.0,5735.0
06-01-1985,3050.0,5680.0,5760.0
06-02-1985,3050.0,5750.0,5820.0
06-03-1985,3080.0,5772.5,5847.5
06-04-1985,3100.0,5715.0,5805.0
06-05-1985,3100.0,5720.0,5800.0
06-06-1985,3100.0,5780.0,5845.0
06-07-1985,3100.0,5815.0,5875.0
06-08-1985,3100.0,5830.0,5900.0
06-09-1985,3070.0,5837.5,5897.5
06-10-1985,3070.0,5880.0,5950.0
06-11-1985,3095.0,5877.5,5952.5
06-12-1985,3090.0,5747.5,5837.5
06-13-1985,3050.0,5707.5,5797.5
06-14-1985,3050.0,5785.0,5875.0
06-15-1985,3040.0,5797.5,5857.5
06-16-1985,3040.0,5745.0,5795.0
06-17-1985,3030.0,5665.0,5705.0
06-18-1985,3020.0,5622.5,5692.5
06-19-1985,2990.0,5655.0,5685.0
06-20-1985,3000.0,5587.5,5632.5
06-21-1985,2990.0,5650.0,5690.0
06-22-1985,2987.5,5627.5,5677.5
06-23-1985,2980.0,5672.5,5745.0
06-24-1985,3000.0,5700.0,5735.0
06-25-1985,2960.0,5675.0,5710.0
06-26-1985,2970.0,5715.0,5760.0
06-27-1985,2975.0,5770.0,5780.0
06-28-1985,2960.0,5705.0,5757.5
06-29-1985,2960.0,5747.5,5750.0
06-30-1985,2875.0,5807.5,5807.5
07-01-1985,2820.0,5797.5,5797.5
07-02-1985,2825.0,5802.5,5792.5
07-03-1985,2835.0,5792.5,5780.0
07-04-1985,2825.0,5760.0,5747.5
07-05-1985,2815.0,5730.0,5715.0
07-06-1985,2807.5,5722.5,5697.5
07-07-1985,2750.0,5692.5,5677.5
07-08-1985,2790.0,5725.0,5730.0
07-09-1985,2770.0,5717.5,5702.5
07-10-1985,2760.0,5647.5,5632.5
07-11-1985,2745.0,5690.0,5682.5
07-12-1985,2725.0,5692.5,5655.0
07-13-1985,2730.0,5657.5,5642.5
07-14-1985,2700.0,5665.0,5635.0
07-15-1985,2670.0,5637.5,5607.5
07-16-1985,2680.0,5662.5,5625.0
