Date,Value_1,Value_2,Value_3
01-11-2010,7865.0,6107.5,3000.0
01-12-2010,7815.0,6130.0,2990.0
01-13-2010,7820.0,6127.5,2945.0
01-14-2010,8020.0,6165.0,2977.5
01-15-2010,8170.0,6237.5,2952.5
01-16-2010,8237.5,6227.5,2960.0
01-17-2010,8150.0,6325.0,2960.0
01-18-2010,8087.5,6335.0,2990.0
01-19-2010,8040.0,6290.0,2990.0
01-20-2010,7677.5,6287.5,2990.0
01-21-2010,7740.0,6165.0,2990.0
01-22-2010,7400.0,6177.5,2965.0
01-23-2010,7420.0,6137.5,2950.0
01-24-2010,7582.5,6040.0,2940.0
01-25-2010,7525.0,5982.5,2930.0
01-26-2010,7535.0,5987.5,2940.0
01-27-2010,7525.0,6005.0,2940.0
01-28-2010,7557.5,6037.5,2935.0
01-29-2010,7595.0,6012.5,2927.5
01-30-2010,7645.0,6035.0,2907.5
01-31-2010,7677.5,5990.0,2915.0
02-01-2010,8002.5,5940.0,2900.0
02-02-2010,7975.0,5992.5,2855.0
02-03-2010,7947.5,6035.0,2855.0
02-04-2010,8015.0,5917.5,2865.0
02-05-2010,8037.5,5912.5,2865.0
02-06-2010,8042.5,5875.0,2867.5
02-07-2010,8127.5,5850.0,2840.0
02-08-2010,8070.0,5820.0,2825.0
02-09-2010,8222.5,5755.0,2820.0
02-10-2010,8080.0,5755.0,2812.5
02-11-2010,8115.0,5717.5,2822.5
02-12-2010,8167.5,5762.5,2822.5
02-13-2010,8232.5,5810.0,2820.0
02-14-2010,8340.0,5910.0,2780.0
02-15-2010,8360.0,5892.5,2790.0
02-16-2010,8505.0,6000.0,2800.0
02-17-2010,8440.0,6045.0,2785.0
02-18-2010,8375.0,6092.5,2757.5
02-19-2010,8440.0,6105.0,2727.5
02-20-2010,8377.5,6040.0,2710.0
02-21-2010,8332.5,6040.0,2710.0
02-22-2010,8345.0,6020.0,2730.0
02-23-2010,8440.0,5922.5,2730.0
02-24-2010,8390.0,5922.5,2780.0
02-25-2010,8652.5,5822.5,2770.0
02-26-2010,8490.0,6010.0,2810.0
02-27-2010,8407.5,6132.5,2832.5
02-28-2010,8460.0,6200.0,2842.5
03-01-2010,8500.0,6137.5,2790.0
03-02-2010,8610.0,6337.5,2882.5
03-03-2010,8767.5,6512.5,2920.0
03-04-2010,8627.5,6417.5,2960.0
03-05-2010,8737.5,6440.0,2960.0
03-06-2010,8745.0,6515.0,3070.0
03-07-2010,8832.5,6567.5,3080.0
03-08-2010,8900.0,6810.0,3000.0
03-09-2010,8855.0,6745.0,3010.0
03-10-2010,8930.0,6700.0,3002.5
03-11-2010,9132.5,6672.5,3075.0
03-12-2010,9080.0,6787.5,3050.0
03-13-2010,8895.0,6857.5,3045.0
03-14-2010,8990.0,6857.5,3060.0
03-15-2010,9040.0,6822.5,3160.0
03-16-2010,9247.5,6837.5,3155.0
03-17-2010,9215.0,6972.5,3240.0
03-18-2010,9177.5,7070.0,3267.5
03-19-2010,9290.0,7215.0,3227.5
03-20-2010,9420.0,7372.5,3240.0
03-21-2010,9520.0,7245.0,3315.0
03-22-2010,9270.0,7537.5,3300.0
03-23-2010,9315.0,7540.0,3277.5
03-24-2010,9335.0,7000.0,3182.5
03-25-2010,9030.0,7137.5,3250.0
03-26-2010,9082.5,7115.0,3300.0
03-27-2010,9322.5,6935.0,3280.0
03-28-2010,9080.0,7060.0,3287.5
03-29-2010,8575.0,7137.5,3250.0
03-30-2010,8687.5,6890.0,3242.5
03-31-2010,8580.0,6875.0,3180.0
04-01-2010,8900.0,6957.5,3090.0
04-02-2010,9010.0,7030.0,3115.0
04-03-2010,9040.0,7030.0,3080.0
04-04-2010,8935.0,7127.5,3107.5
04-05-2010,9017.5,7185.0,3085.0
04-06-2010,9060.0,6980.0,3035.0
04-07-2010,8840.0,7135.0,3000.0
04-08-2010,8650.0,7220.0,3030.0
04-09-2010,8540.0,7230.0,3055.0
04-10-2010,8410.0,7015.0,3065.0
04-11-2010,8227.5,7290.0,3037.5
04-12-2010,8275.0,7265.0,3035.0
04-13-2010,7880.0,7402.5,3065.0
04-14-2010,7890.0,7322.5,3080.0
04-15-2010,8377.5,7247.5,3175.0
04-16-2010,8470.0,7430.0,3230.0
04-17-2010,8460.0,7465.0,3200.0
04-18-2010,8477.5,7540.0,3195.0
04-19-2010,8430.0,7560.0,3185.0
04-20-2010,8610.0,7480.0,3162.5
04-21-2010,8620.0,7397.5,3230.0
04-22-2010,8550.0,7597.5,3262.5
04-23-2010,8690.0,7605.0,3255.0
04-24-2010,8630.0,7590.0,3260.0
04-25-2010,8945.0,7585.0,3315.0
04-26-2010,8942.5,7507.5,3305.0
04-27-2010,9312.5,7692.5,3240.0
04-28-2010,9220.0,7565.0,3220.0
04-29-2010,9210.0,7395.0,3205.0
04-30-2010,9062.5,7425.0,3230.0
05-01-2010,9270.0,7370.0,3217.5
05-02-2010,9145.0,7265.0,3185.0
05-03-2010,8885.0,7235.0,3175.0
05-04-2010,8805.0,7410.0,3107.5
05-05-2010,8727.5,7380.0,3070.0
05-06-2010,8790.0,7440.0,3070.0
05-07-2010,9017.5,7982.5,3117.5
05-08-2010,9260.0,7910.0,3280.0
05-09-2010,9250.0,7890.0,3250.0
05-10-2010,9355.0,7820.0,3195.0
05-11-2010,9617.5,7842.5,3175.0
05-12-2010,9522.5,7890.0,3165.0
05-13-2010,9225.0,7815.0,3165.0
05-14-2010,8955.0,7740.0,3157.5
05-15-2010,9290.0,7880.0,3157.5
05-16-2010,9230.0,7737.5,3100.0
05-17-2010,9385.0,7760.0,3085.0
05-18-2010,9130.0,7832.5,3090.0
05-19-2010,9050.0,8022.5,3137.5
05-20-2010,9250.0,8110.0,3170.0
05-21-2010,9550.0,8217.5,3205.0
05-22-2010,9570.0,8200.0,3187.5
05-23-2010,9370.0,8075.0,3192.5
