Date,Value
02-18-2014,2931.0
02-19-2014,2944.0
02-20-2014,2938.0
02-21-2014,2862.0
02-22-2014,2877.0
02-23-2014,2843.0
02-24-2014,2799.0
02-25-2014,2731.0
02-26-2014,2734.0
02-27-2014,2765.0
02-28-2014,2698.0
03-01-2014,2658.0
03-02-2014,2641.0
03-03-2014,2657.0
03-04-2014,2662.0
03-05-2014,2737.0
03-06-2014,2790.0
03-07-2014,2714.0
03-08-2014,2754.0
03-09-2014,2692.0
03-10-2014,2737.0
03-11-2014,2704.0
03-12-2014,2746.0
03-13-2014,2706.0
03-14-2014,2697.0
03-15-2014,2748.0
03-16-2014,2663.0
03-17-2014,2656.0
03-18-2014,2647.0
03-19-2014,2593.0
03-20-2014,2563.0
03-21-2014,2495.0
03-22-2014,2561.0
03-23-2014,2515.0
03-24-2014,2498.0
03-25-2014,2502.0
03-26-2014,2506.0
03-27-2014,2486.0
03-28-2014,2442.0
03-29-2014,2531.0
03-30-2014,2573.0
03-31-2014,2627.0
04-01-2014,2630.0
04-02-2014,2610.0
04-03-2014,2682.0
04-04-2014,2632.0
04-05-2014,2712.0
04-06-2014,2713.0
04-07-2014,2586.0
04-08-2014,2624.0
04-09-2014,2635.0
04-10-2014,2616.0
04-11-2014,2632.0
04-12-2014,2605.0
04-13-2014,2545.0
04-14-2014,2573.0
04-15-2014,2567.0
04-16-2014,2543.0
04-17-2014,2514.0
04-18-2014,2510.0
04-19-2014,2517.0
04-20-2014,2519.0
04-21-2014,2509.0
04-22-2014,2436.0
04-23-2014,2447.0
04-24-2014,2339.0
04-25-2014,2341.0
04-26-2014,2321.0
04-27-2014,2286.0
04-28-2014,2354.0
04-29-2014,2271.0
04-30-2014,2225.0
05-01-2014,2200.0
05-02-2014,2142.0
05-03-2014,2085.0
05-04-2014,2195.0
05-05-2014,2155.0
05-06-2014,2107.0
05-07-2014,2085.0
05-08-2014,2139.0
05-09-2014,2278.0
05-10-2014,2285.0
05-11-2014,2305.0
05-12-2014,2412.0
05-13-2014,2499.0
05-14-2014,2502.0
05-15-2014,2446.0
05-16-2014,2427.0
05-17-2014,2459.0
05-18-2014,2362.0
05-19-2014,2349.0
05-20-2014,2294.0
05-21-2014,2218.0
05-22-2014,2236.0
05-23-2014,2190.0
05-24-2014,2160.0
05-25-2014,2134.0
05-26-2014,2003.0
05-27-2014,2085.0
05-28-2014,2105.0
05-29-2014,2172.0
05-30-2014,2194.0
05-31-2014,2219.0
06-01-2014,2137.0
06-02-2014,2026.0
06-03-2014,1993.0
06-04-2014,1969.0
06-05-2014,1981.0
06-06-2014,2028.0
06-07-2014,2092.0
06-08-2014,2252.0
06-09-2014,2194.0
06-10-2014,2323.0
06-11-2014,2326.0
06-12-2014,2460.0
06-13-2014,2399.0
06-14-2014,2378.0
06-15-2014,2348.0
06-16-2014,2493.0
06-17-2014,2532.0
06-18-2014,2440.0
06-19-2014,2412.0
06-20-2014,2345.0
06-21-2014,2548.0
06-22-2014,2475.0
06-23-2014,2473.0
06-24-2014,2454.0
06-25-2014,2584.0
06-26-2014,2562.0
06-27-2014,2554.0
06-28-2014,2553.0
06-29-2014,2613.0
06-30-2014,2594.0
07-01-2014,2658.0
07-02-2014,2544.0
07-03-2014,2443.0
07-04-2014,2480.0
07-05-2014,2506.0
07-06-2014,2488.0
07-07-2014,2522.0
07-08-2014,2540.0
07-09-2014,2483.0
07-10-2014,2446.0
07-11-2014,
07-12-2014,
07-13-2014,
07-14-2014,
07-15-2014,
07-16-2014,
07-17-2014,
07-18-2014,
07-19-2014,
07-20-2014,
07-21-2014,
07-22-2014,
07-23-2014,
07-24-2014,
07-25-2014,
07-26-2014,
07-27-2014,
07-28-2014,
07-29-2014,
07-30-2014,
07-31-2014,
08-01-2014,
08-02-2014,
08-03-2014,
08-04-2014,
08-05-2014,
08-06-2014,
08-07-2014,
08-08-2014,
08-09-2014,
08-10-2014,
08-11-2014,
08-12-2014,
08-13-2014,
08-14-2014,
08-15-2014,
08-16-2014,
08-17-2014,
08-18-2014,
08-19-2014,
08-20-2014,
08-21-2014,
08-22-2014,
08-23-2014,
08-24-2014,
08-25-2014,
08-26-2014,
08-27-2014,
08-28-2014,
08-29-2014,
08-30-2014,
08-31-2014,
09-01-2014,
09-02-2014,
09-03-2014,
09-04-2014,
09-05-2014,
09-06-2014,
09-07-2014,
09-08-2014,
09-09-2014,
09-10-2014,
09-11-2014,
09-12-2014,
09-13-2014,
09-14-2014,
09-15-2014,
09-16-2014,
09-17-2014,
09-18-2014,
09-19-2014,
09-20-2014,
09-21-2014,
09-22-2014,
09-23-2014,
09-24-2014,
09-25-2014,
09-26-2014,
09-27-2014,
09-28-2014,
09-29-2014,
09-30-2014,
10-01-2014,
10-02-2014,
10-03-2014,
10-04-2014,
10-05-2014,
10-06-2014,
10-07-2014,
10-08-2014,
10-09-2014,
10-10-2014,
10-11-2014,
10-12-2014,
10-13-2014,
10-14-2014,
10-15-2014,
10-16-2014,
10-17-2014,
10-18-2014,
10-19-2014,
10-20-2014,
10-21-2014,
10-22-2014,
10-23-2014,
10-24-2014,
10-25-2014,
10-26-2014,
10-27-2014,
10-28-2014,
10-29-2014,
10-30-2014,
10-31-2014,
11-01-2014,
11-02-2014,
11-03-2014,
11-04-2014,
11-05-2014,
11-06-2014,
11-07-2014,
11-08-2014,
11-09-2014,
11-10-2014,
11-11-2014,
11-12-2014,
11-13-2014,
11-14-2014,
11-15-2014,
11-16-2014,
11-17-2014,
11-18-2014,
11-19-2014,
11-20-2014,
11-21-2014,
11-22-2014,
11-23-2014,
11-24-2014,
11-25-2014,
11-26-2014,
11-27-2014,
11-28-2014,
11-29-2014,
11-30-2014,
12-01-2014,
12-02-2014,
12-03-2014,
12-04-2014,
12-05-2014,
12-06-2014,
12-07-2014,
12-08-2014,
