Date,Value
03-07-2014,2076.2
03-08-2014,2073.4
03-09-2014,2048.7
03-10-2014,2048.9
03-11-2014,2006.4
03-12-2014,2017.6
03-13-2014,2019.1
03-14-2014,2007.4
03-15-2014,2010.0
03-16-2014,2001.5
03-17-2014,1978.8
03-18-2014,1988.3
03-19-2014,2000.7
03-20-2014,2010.5
03-21-2014,2014.5
03-22-2014,1962.6
03-23-2014,1948.0
03-24-2014,1943.0
03-25-2014,1933.3
03-26-2014,1891.0
03-27-2014,1886.2
03-28-2014,1896.6
03-29-2014,1888.1
03-30-2014,1876.0
03-31-2014,1895.1
04-01-2014,1886.2
04-02-2014,1920.0
04-03-2014,1912.0
04-04-2014,1917.2
04-05-2014,1922.6
04-06-2014,1956.7
04-07-2014,1956.5
04-08-2014,1999.1
04-09-2014,2002.9
04-10-2014,2016.3
04-11-2014,2017.3
04-12-2014,2027.5
04-13-2014,2015.2
04-14-2014,2017.7
04-15-2014,2005.8
04-16-2014,2014.4
04-17-2014,2019.0
04-18-2014,2019.8
04-19-2014,1989.7
04-20-2014,1986.3
04-21-2014,1988.2
04-22-2014,2000.8
04-23-2014,1988.3
04-24-2014,1989.0
04-25-2014,1998.9
04-26-2014,1971.4
04-27-2014,1967.1
04-28-2014,1995.6
04-29-2014,2011.0
04-30-2014,2001.6
05-01-2014,1971.9
05-02-2014,1928.9
05-03-2014,1914.7
05-04-2014,1936.5
05-05-2014,1921.3
05-06-2014,1907.8
05-07-2014,1925.1
05-08-2014,1897.6
05-09-2014,1878.8
05-10-2014,1903.2
05-11-2014,1916.8
05-12-2014,1899.8
05-13-2014,1881.5
05-14-2014,1908.2
05-15-2014,1863.2
05-16-2014,1829.4
05-17-2014,1797.7
05-18-2014,1781.6
05-19-2014,1809.9
05-20-2014,1864.6
05-21-2014,1907.9
05-22-2014,1951.5
05-23-2014,1973.8
05-24-2014,1976.9
05-25-2014,1990.3
05-26-2014,1992.6
05-27-2014,1981.0
05-28-2014,1990.9
05-29-2014,1962.3
05-30-2014,1997.6
05-31-2014,1987.9
06-01-2014,1999.8
06-02-2014,2000.2
06-03-2014,1996.4
06-04-2014,2023.5
06-05-2014,2049.2
06-06-2014,2044.7
06-07-2014,2061.5
06-08-2014,2064.5
06-09-2014,2062.0
06-10-2014,2064.0
06-11-2014,2076.0
06-12-2014,2090.2
06-13-2014,2081.9
06-14-2014,2143.1
06-15-2014,2140.2
06-16-2014,2154.9
06-17-2014,2152.4
06-18-2014,2143.3
06-19-2014,2141.7
06-20-2014,2125.6
06-21-2014,2137.4
06-22-2014,2141.7
06-23-2014,2137.3
06-24-2014,2134.3
06-25-2014,2107.6
06-26-2014,2132.0
06-27-2014,2081.2
06-28-2014,2069.5
06-29-2014,2058.2
06-30-2014,2029.9
07-01-2014,2022.8
07-02-2014,2096.1
07-03-2014,2109.3
07-04-2014,2119.9
07-05-2014,2130.0
07-06-2014,2133.3
07-07-2014,2144.2
07-08-2014,2139.9
07-09-2014,2145.4
07-10-2014,2153.2
07-11-2014,2165.8
07-12-2014,2135.9
07-13-2014,2129.9
07-14-2014,2121.9
07-15-2014,2178.0
07-16-2014,2208.9
07-17-2014,2209.5
07-18-2014,2245.4
07-19-2014,2155.9
07-20-2014,2176.0
07-21-2014,2086.5
07-22-2014,2123.5
07-23-2014,2083.5
07-24-2014,2115.2
07-25-2014,2132.3
07-26-2014,2140.7
07-27-2014,2131.3
07-28-2014,2162.2
07-29-2014,2139.9
07-30-2014,2160.9
07-31-2014,2158.3
08-01-2014,2164.8
08-02-2014,2184.1
08-03-2014,2216.7
08-04-2014,2216.7
08-05-2014,2244.3
08-06-2014,2257.9
08-07-2014,2280.0
08-08-2014,2272.6
08-09-2014,2301.4
08-10-2014,2299.1
08-11-2014,2313.6
08-12-2014,2312.4
08-13-2014,2308.6
08-14-2014,2324.2
08-15-2014,2333.1
08-16-2014,2333.8
08-17-2014,2321.9
08-18-2014,2308.9
08-19-2014,2317.5
08-20-2014,2313.7
08-21-2014,2290.6
08-22-2014,2306.5
08-23-2014,2295.3
08-24-2014,2265.3
08-25-2014,2249.8
08-26-2014,2250.6
08-27-2014,2275.5
08-28-2014,2290.0
08-29-2014,2287.4
08-30-2014,2273.7
08-31-2014,2270.1
09-01-2014,2322.0
