Date,Value
11-29-2011,1026.5
11-30-2011,1060.5
12-01-2011,1041.0
12-02-2011,1054.0
12-03-2011,1059.3
12-04-2011,1060.0
12-05-2011,1061.5
12-06-2011,1051.3
12-07-2011,1047.3
12-08-2011,1037.8
12-09-2011,1048.0
12-10-2011,1023.0
12-11-2011,1030.5
12-12-2011,1026.8
12-13-2011,1032.4
12-14-2011,1046.8
12-15-2011,1046.8
12-16-2011,1040.2
12-17-2011,1053.9
12-18-2011,1056.0
12-19-2011,1060.3
12-20-2011,1063.0
12-21-2011,1074.2
12-22-2011,1096.6
12-23-2011,1102.6
12-24-2011,1085.1
12-25-2011,1100.9
12-26-2011,1097.5
12-27-2011,1111.6
12-28-2011,1118.4
12-29-2011,1107.7
12-30-2011,1108.2
12-31-2011,1105.1
01-01-2012,1117.0
01-02-2012,1118.6
01-03-2012,1121.1
01-04-2012,1126.6
01-05-2012,1116.9
01-06-2012,1118.9
01-07-2012,1110.5
01-08-2012,1114.2
01-09-2012,1126.4
01-10-2012,1115.5
01-11-2012,1106.4
01-12-2012,1125.3
01-13-2012,1147.7
01-14-2012,1168.0
01-15-2012,1192.5
01-16-2012,1189.6
01-17-2012,1202.0
01-18-2012,1204.7
01-19-2012,1206.5
01-20-2012,1205.7
01-21-2012,1225.7
01-22-2012,1218.1
01-23-2012,1248.2
01-24-2012,1236.1
01-25-2012,1241.8
01-26-2012,1259.3
01-27-2012,1250.3
01-28-2012,1243.1
01-29-2012,1247.8
01-30-2012,1254.3
01-31-2012,1237.8
02-01-2012,1252.1
02-02-2012,1250.0
02-03-2012,1259.8
02-04-2012,1259.8
02-05-2012,1254.3
02-06-2012,1222.9
02-07-2012,1230.5
02-08-2012,1233.9
02-09-2012,1258.6
02-10-2012,1258.3
02-11-2012,1269.0
02-12-2012,1264.4
02-13-2012,1262.6
02-14-2012,1266.2
02-15-2012,1263.8
02-16-2012,1260.8
02-17-2012,1259.8
02-18-2012,1250.7
02-19-2012,1246.8
02-20-2012,1262.3
02-21-2012,1243.0
02-22-2012,1252.4
02-23-2012,1222.3
02-24-2012,1239.0
02-25-2012,1280.4
02-26-2012,1296.8
02-27-2012,1264.9
02-28-2012,1252.1
02-29-2012,1249.4
03-01-2012,1266.8
03-02-2012,1261.2
03-03-2012,1275.0
03-04-2012,1289.0
03-05-2012,1288.3
03-06-2012,1296.7
03-07-2012,1294.8
03-08-2012,1272.4
03-09-2012,1275.8
03-10-2012,1279.3
03-11-2012,1278.0
03-12-2012,1271.3
03-13-2012,1283.0
03-14-2012,1285.1
03-15-2012,1284.7
03-16-2012,1302.0
03-17-2012,1285.2
03-18-2012,1279.1
03-19-2012,1256.4
03-20-2012,1262.9
03-21-2012,1268.6
03-22-2012,1240.7
03-23-2012,1228.9
03-24-2012,1231.8
03-25-2012,1236.7
03-26-2012,1250.7
03-27-2012,1224.6
03-28-2012,1229.6
03-29-2012,1241.6
03-30-2012,1242.0
03-31-2012,1218.6
04-01-2012,1208.9
04-02-2012,1173.6
04-03-2012,1161.9
04-04-2012,1193.2
04-05-2012,1212.4
04-06-2012,1193.0
04-07-2012,1209.2
04-08-2012,1206.0
04-09-2012,1206.0
04-10-2012,1199.0
04-11-2012,1205.9
04-12-2012,1210.9
04-13-2012,1230.2
04-14-2012,1232.9
04-15-2012,1230.5
04-16-2012,1226.7
04-17-2012,1208.4
04-18-2012,1198.9
04-19-2012,1212.7
04-20-2012,1214.7
04-21-2012,1247.4
04-22-2012,1262.4
04-23-2012,1281.6
04-24-2012,1285.4
04-25-2012,1293.5
04-26-2012,1287.1
04-27-2012,1281.0
04-28-2012,1298.2
04-29-2012,1287.6
04-30-2012,1284.0
05-01-2012,1289.6
05-02-2012,1303.9
05-03-2012,1307.6
05-04-2012,1315.1
05-05-2012,1334.1
05-06-2012,1323.4
05-07-2012,1295.4
05-08-2012,1298.7
05-09-2012,1304.9
05-10-2012,1321.4
05-11-2012,1350.8
05-12-2012,1356.4
05-13-2012,1354.0
05-14-2012,1346.9
05-15-2012,1340.7
05-16-2012,1359.8
05-17-2012,1365.6
05-18-2012,1367.2
05-19-2012,1364.0
05-20-2012,1378.2
05-21-2012,1369.7
05-22-2012,1369.3
05-23-2012,1393.3
05-24-2012,1401.1
05-25-2012,1391.2
05-26-2012,1382.8
05-27-2012,1384.6
05-28-2012,1383.6
05-29-2012,1373.5
05-30-2012,1375.1
05-31-2012,1365.2
06-01-2012,1371.7
06-02-2012,1364.4
06-03-2012,1370.7
06-04-2012,1366.5
06-05-2012,1372.5
06-06-2012,1383.9
06-07-2012,1371.7
06-08-2012,1380.3
06-09-2012,1399.5
06-10-2012,1390.6
06-11-2012,1385.4
06-12-2012,1387.1
06-13-2012,1371.2
06-14-2012,1358.2
06-15-2012,1367.8
06-16-2012,1361.6
06-17-2012,1363.1
06-18-2012,1368.4
06-19-2012,1384.6
06-20-2012,1397.0
06-21-2012,1397.1
06-22-2012,1402.5
06-23-2012,1383.3
06-24-2012,1383.5
06-25-2012,1381.0
06-26-2012,1399.4
06-27-2012,1401.3
06-28-2012,1399.1
06-29-2012,1406.7
06-30-2012,1415.0
07-01-2012,1411.8
07-02-2012,1399.9
07-03-2012,1389.1
07-04-2012,1386.6
07-05-2012,1376.0
07-06-2012,1390.7
07-07-2012,1405.1
07-08-2012,1401.6
07-09-2012,1404.3
07-10-2012,1413.1
07-11-2012,1409.2
07-12-2012,1393.6
07-13-2012,1391.5
07-14-2012,1398.4
07-15-2012,1377.0
07-16-2012,1380.9
07-17-2012,1367.7
07-18-2012,1358.8
07-19-2012,1357.5
07-20-2012,1369.6
07-21-2012,1367.4
07-22-2012,1326.7
07-23-2012,1334.5
07-24-2012,1326.4
07-25-2012,1371.3
07-26-2012,1364.0
07-27-2012,1359.5
07-28-2012,1356.9
07-29-2012,1336.3
07-30-2012,1332.0
07-31-2012,1339.9
08-01-2012,1350.1
08-02-2012,1352.7
08-03-2012,1366.7
08-04-2012,1372.8
08-05-2012,1364.2
08-06-2012,1368.9
08-07-2012,1362.6
08-08-2012,1374.7
08-09-2012,1375.1
08-10-2012,1383.7
08-11-2012,1380.9
08-12-2012,1384.4
08-13-2012,1392.4
08-14-2012,1396.5
08-15-2012,1399.0
08-16-2012,1407.5
08-17-2012,1403.7
08-18-2012,1395.1
08-19-2012,1397.9
08-20-2012,1382.3
08-21-2012,1380.0
08-22-2012,1383.8
08-23-2012,1389.3
08-24-2012,1392.8
08-25-2012,1395.5
08-26-2012,1390.6
08-27-2012,1419.3
08-28-2012,1424.9
08-29-2012,1438.0
08-30-2012,1440.1
08-31-2012,1451.7
09-01-2012,1460.4
09-02-2012,1464.3
09-03-2012,1467.1
09-04-2012,1463.3
09-05-2012,1475.4
09-06-2012,1483.2
09-07-2012,1489.4
09-08-2012,1486.1
09-09-2012,1498.8
09-10-2012,1500.3
