Date,Value
06-24-2013,99.715
06-25-2013,99.7125
06-26-2013,99.705
06-27-2013,99.705
06-28-2013,99.705
06-29-2013,99.705
06-30-2013,99.7
07-01-2013,99.7
07-02-2013,99.685
07-03-2013,99.715
07-04-2013,99.7325
07-05-2013,99.7275
07-06-2013,99.715
07-07-2013,99.725
07-08-2013,99.7225
07-09-2013,99.7075
07-10-2013,99.7225
07-11-2013,99.7125
07-12-2013,99.7125
07-13-2013,99.715
07-14-2013,99.725
07-15-2013,99.7325
07-16-2013,99.7225
07-17-2013,99.71
07-18-2013,99.7025
07-19-2013,99.715
07-20-2013,99.715
07-21-2013,99.73
07-22-2013,99.7025
07-23-2013,99.72
07-24-2013,99.72
07-25-2013,99.715
07-26-2013,99.735
07-27-2013,99.7375
07-28-2013,99.7375
07-29-2013,99.7475
07-30-2013,99.725
07-31-2013,99.7475
08-01-2013,99.74
08-02-2013,99.7325
08-03-2013,99.7325
08-04-2013,99.74
08-05-2013,99.7575
08-06-2013,99.7475
08-07-2013,99.745
08-08-2013,99.755
08-09-2013,99.755
08-10-2013,99.7375
08-11-2013,99.7275
08-12-2013,99.7275
08-13-2013,99.7375
08-14-2013,99.745
08-15-2013,99.745
08-16-2013,99.745
08-17-2013,99.745
08-18-2013,99.7525
08-19-2013,99.7575
08-20-2013,99.7625
08-21-2013,99.7725
08-22-2013,99.7725
08-23-2013,99.7725
08-24-2013,99.7775
08-25-2013,99.7725
08-26-2013,99.7725
08-27-2013,99.7675
08-28-2013,99.7475
08-29-2013,99.74
08-30-2013,99.74
08-31-2013,99.74
09-01-2013,99.72
09-02-2013,99.72
09-03-2013,99.7225
09-04-2013,99.7375
09-05-2013,99.75
09-06-2013,99.7525
09-07-2013,99.7575
09-08-2013,99.75
09-09-2013,99.7525
09-10-2013,99.755
09-11-2013,99.7675
09-12-2013,99.7625
09-13-2013,99.7675
09-14-2013,99.7675
09-15-2013,99.7675
09-16-2013,99.765
09-17-2013,99.7425
09-18-2013,99.7475
09-19-2013,99.755
09-20-2013,99.7625
09-21-2013,99.76
09-22-2013,99.7325
09-23-2013,99.7225
09-24-2013,99.7325
09-25-2013,99.7425
09-26-2013,99.7425
09-27-2013,99.75
09-28-2013,99.75
09-29-2013,99.75
09-30-2013,99.765
10-01-2013,99.77
10-02-2013,99.765
10-03-2013,99.76
10-04-2013,99.755
10-05-2013,99.755
10-06-2013,99.765
10-07-2013,99.765
10-08-2013,99.76
10-09-2013,99.76
10-10-2013,99.7675
10-11-2013,99.7725
10-12-2013,99.7725
10-13-2013,99.76
10-14-2013,99.76
10-15-2013,99.7675
10-16-2013,99.775
10-17-2013,99.7825
10-18-2013,99.7825
10-19-2013,99.7825
10-20-2013,99.78
10-21-2013,99.78
10-22-2013,99.78
10-23-2013,99.78
10-24-2013,99.775
10-25-2013,99.77
10-26-2013,99.77
10-27-2013,99.77
10-28-2013,99.73
10-29-2013,99.74
10-30-2013,99.74
10-31-2013,99.735
11-01-2013,99.74
11-02-2013,99.74
11-03-2013,99.735
11-04-2013,99.745
11-05-2013,99.7575
11-06-2013,99.76
11-07-2013,99.765
11-08-2013,99.77
11-09-2013,99.7775
11-10-2013,99.7725
11-11-2013,99.7725
11-12-2013,99.775
11-13-2013,99.78
11-14-2013,99.775
11-15-2013,99.78
11-16-2013,99.78
11-17-2013,99.7775
11-18-2013,99.7775
11-19-2013,99.78
11-20-2013,99.7875
11-21-2013,99.7875
11-22-2013,99.785
11-23-2013,99.785
11-24-2013,99.7875
11-25-2013,99.7975
11-26-2013,99.795
11-27-2013,99.795
11-28-2013,99.8
11-29-2013,99.8
11-30-2013,99.795
12-01-2013,99.7875
12-02-2013,99.79
12-03-2013,99.7925
12-04-2013,99.79
12-05-2013,99.79
12-06-2013,99.7925
12-07-2013,99.7925
12-08-2013,99.7925
12-09-2013,99.7875
12-10-2013,99.7925
12-11-2013,99.7925
12-12-2013,99.7925
12-13-2013,99.7925
12-14-2013,99.7925
12-15-2013,99.7825
12-16-2013,99.78
12-17-2013,99.785
12-18-2013,99.78
12-19-2013,99.7925
12-20-2013,99.7925
12-21-2013,99.7875
12-22-2013,99.7875
12-23-2013,99.7875
12-24-2013,99.7875
12-25-2013,99.7925
12-26-2013,99.79
12-27-2013,99.7925
12-28-2013,99.795
12-29-2013,99.7975
12-30-2013,99.7975
12-31-2013,99.7925
01-01-2014,99.79
01-02-2014,99.7775
01-03-2014,99.775
01-04-2014,99.7725
01-05-2014,99.7825
01-06-2014,99.7975
01-07-2014,99.8025
01-08-2014,99.8025
01-09-2014,99.785
01-10-2014,99.7725
01-11-2014,99.7825
01-12-2014,99.79
01-13-2014,99.7925
01-14-2014,99.79
01-15-2014,99.7975
01-16-2014,99.7925
01-17-2014,99.795
01-18-2014,99.7975
01-19-2014,99.795
01-20-2014,99.7975
01-21-2014,99.8
01-22-2014,99.7975
01-23-2014,99.7975
01-24-2014,99.795
01-25-2014,99.7975
01-26-2014,99.8025
01-27-2014,99.8
01-28-2014,99.7975
01-29-2014,99.8025
01-30-2014,99.8025
01-31-2014,99.805
02-01-2014,99.805
02-02-2014,99.8075
02-03-2014,99.8075
02-04-2014,99.81
02-05-2014,99.81
02-06-2014,99.8075
02-07-2014,99.8075
02-08-2014,99.8125
02-09-2014,99.8125
02-10-2014,99.8125
02-11-2014,99.815
02-12-2014,99.8175
02-13-2014,99.805
02-14-2014,99.8125
02-15-2014,99.8125
02-16-2014,99.8125
02-17-2014,99.8125
02-18-2014,99.8125
02-19-2014,99.815
02-20-2014,99.8125
02-21-2014,99.8125
02-22-2014,99.815
02-23-2014,99.8175
02-24-2014,99.8175
02-25-2014,99.8175
02-26-2014,99.8175
02-27-2014,99.8175
02-28-2014,99.8175
03-01-2014,99.8175
03-02-2014,99.8207
03-03-2014,962.1
03-04-2014,947.7
03-05-2014,940.9
03-06-2014,959.1
03-07-2014,943.2
03-08-2014,940.3
03-09-2014,948.0
03-10-2014,964.4
03-11-2014,971.2
03-12-2014,973.3
03-13-2014,984.5
03-14-2014,983.2
03-15-2014,981.7
03-16-2014,988.2
03-17-2014,997.1
03-18-2014,995.5
03-19-2014,991.8
03-20-2014,992.2
03-21-2014,995.2
03-22-2014,996.4
03-23-2014,996.7
03-24-2014,1005.4
03-25-2014,1010.1
03-26-2014,1007.0
03-27-2014,998.5
03-28-2014,998.6
03-29-2014,1007.9
03-30-2014,1021.6
03-31-2014,1021.9
04-01-2014,1027.2
04-02-2014,1018.8
04-03-2014,1015.8
04-04-2014,1005.6
04-05-2014,1004.3
04-06-2014,992.9
04-07-2014,1016.0
04-08-2014,1042.5
04-09-2014,1044.9
04-10-2014,1047.9
04-11-2014,1049.5
04-12-2014,1047.4
04-13-2014,1052.6
04-14-2014,1054.3
04-15-2014,1053.6
04-16-2014,1053.6
04-17-2014,1059.4
04-18-2014,1057.3
04-19-2014,1066.2
