Date,Value
03-19-2010,1922.3
03-20-2010,1938.5
03-21-2010,1952.0
03-22-2010,1941.5
03-23-2010,1939.5
03-24-2010,1941.8
03-25-2010,1950.3
03-26-2010,1955.5
03-27-2010,1945.8
03-28-2010,1942.0
03-29-2010,1963.5
03-30-2010,1968.8
03-31-2010,1965.0
04-01-2010,1970.0
04-02-2010,1982.0
04-03-2010,1982.5
04-04-2010,1991.3
04-05-2010,2016.8
04-06-2010,2025.0
04-07-2010,2000.0
04-08-2010,2003.3
04-09-2010,2014.5
04-10-2010,2015.8
04-11-2010,2026.5
04-12-2010,2043.5
04-13-2010,2037.8
04-14-2010,1999.3
04-15-2010,1997.5
04-16-2010,2031.5
04-17-2010,1989.5
04-18-2010,2018.0
04-19-2010,1960.8
04-20-2010,1949.5
04-21-2010,1877.0
04-22-2010,1839.5
04-23-2010,1930.3
04-24-2010,1926.0
04-25-2010,1963.3
04-26-2010,1937.8
04-27-2010,1900.5
04-28-2010,1904.0
04-29-2010,1879.0
04-30-2010,1859.3
05-01-2010,1791.5
05-02-2010,1810.3
05-03-2010,1803.3
05-04-2010,1806.3
05-05-2010,1782.3
05-06-2010,1854.8
05-07-2010,1842.8
05-08-2010,1821.5
05-09-2010,1869.5
05-10-2010,1888.3
05-11-2010,1824.8
05-12-2010,1786.3
05-13-2010,1782.0
05-14-2010,1772.8
05-15-2010,1813.3
05-16-2010,1834.8
05-17-2010,1838.8
05-18-2010,1885.5
05-19-2010,1898.3
05-20-2010,1901.5
05-21-2010,1902.8
05-22-2010,1892.8
05-23-2010,1871.0
05-24-2010,1866.5
05-25-2010,1842.5
05-26-2010,1832.3
05-27-2010,1829.0
05-28-2010,1756.5
05-29-2010,1730.8
05-30-2010,1721.0
05-31-2010,1714.0
06-01-2010,1727.5
06-02-2010,1782.8
06-03-2010,1791.3
06-04-2010,1804.8
06-05-2010,1813.3
06-06-2010,1835.3
06-07-2010,1844.0
06-08-2010,1842.3
06-09-2010,1795.0
06-10-2010,1798.5
06-11-2010,1832.8
06-12-2010,1808.0
06-13-2010,1845.3
06-14-2010,1866.5
06-15-2010,1880.3
06-16-2010,1879.5
06-17-2010,1862.8
06-18-2010,1850.0
06-19-2010,1855.0
