Date,Value
05-16-2003,3560.0
05-17-2003,3530.0
05-18-2003,3520.0
05-19-2003,3510.0
05-20-2003,3500.0
05-21-2003,3490.0
05-22-2003,3460.0
05-23-2003,3450.0
05-24-2003,3440.0
05-25-2003,3430.0
05-26-2003,3420.0
05-27-2003,3390.0
05-28-2003,3380.0
05-29-2003,3370.0
05-30-2003,3360.0
05-31-2003,3350.0
06-01-2003,3320.0
06-02-2003,3310.0
06-03-2003,3300.0
06-04-2003,3640.0
06-05-2003,3630.0
06-06-2003,3600.0
06-07-2003,3590.0
06-08-2003,3580.0
06-09-2003,3570.0
06-10-2003,3560.0
06-11-2003,3530.0
06-12-2003,3520.0
06-13-2003,3510.0
06-14-2003,3500.0
06-15-2003,3490.0
06-16-2003,3460.0
06-17-2003,3450.0
06-18-2003,3440.0
06-19-2003,3430.0
06-20-2003,3420.0
06-21-2003,3390.0
06-22-2003,3380.0
06-23-2003,3370.0
06-24-2003,3640.0
06-25-2003,3630.0
06-26-2003,3600.0
06-27-2003,3590.0
06-28-2003,3580.0
06-29-2003,3570.0
06-30-2003,3560.0
07-01-2003,3530.0
07-02-2003,3520.0
07-03-2003,3510.0
07-04-2003,3500.0
07-05-2003,3490.0
07-06-2003,3460.0
07-07-2003,3450.0
07-08-2003,3440.0
07-09-2003,3430.0
07-10-2003,3420.0
07-11-2003,3390.0
07-12-2003,3380.0
07-13-2003,3370.0
07-14-2003,3360.0
07-15-2003,3350.0
07-16-2003,3320.0
07-17-2003,3310.0
07-18-2003,3300.0
07-19-2003,3640.0
07-20-2003,3630.0
07-21-2003,3600.0
07-22-2003,3590.0
07-23-2003,3580.0
07-24-2003,3570.0
07-25-2003,3560.0
07-26-2003,3530.0
07-27-2003,3520.0
07-28-2003,3510.0
07-29-2003,3500.0
07-30-2003,3490.0
07-31-2003,3460.0
08-01-2003,3450.0
08-02-2003,3440.0
08-03-2003,3430.0
08-04-2003,3420.0
08-05-2003,3390.0
08-06-2003,3380.0
08-07-2003,3370.0
08-08-2003,3640.0
08-09-2003,3630.0
08-10-2003,3600.0
08-11-2003,3580.0
08-12-2003,3570.0
08-13-2003,3560.0
08-14-2003,3530.0
08-15-2003,3520.0
08-16-2003,3510.0
08-17-2003,3500.0
08-18-2003,3490.0
08-19-2003,3460.0
08-20-2003,3450.0
08-21-2003,3440.0
08-22-2003,3430.0
08-23-2003,3420.0
08-24-2003,3390.0
08-25-2003,3380.0
08-26-2003,3370.0
08-27-2003,3360.0
08-28-2003,3350.0
08-29-2003,3320.0
08-30-2003,3310.0
08-31-2003,3300.0
09-01-2003,3640.0
09-02-2003,3630.0
09-03-2003,3600.0
09-04-2003,3590.0
09-05-2003,3580.0
09-06-2003,3570.0
09-07-2003,3560.0
09-08-2003,3530.0
09-09-2003,3520.0
09-10-2003,3510.0
09-11-2003,3500.0
09-12-2003,3490.0
09-13-2003,3460.0
09-14-2003,3450.0
09-15-2003,3440.0
09-16-2003,3430.0
09-17-2003,3420.0
09-18-2003,3390.0
09-19-2003,3380.0
09-20-2003,3370.0
09-21-2003,3640.0
09-22-2003,3630.0
09-23-2003,3600.0
09-24-2003,3590.0
09-25-2003,3580.0
09-26-2003,3560.0
09-27-2003,3530.0
09-28-2003,3520.0
09-29-2003,3510.0
09-30-2003,3500.0
10-01-2003,3490.0
10-02-2003,3460.0
10-03-2003,3450.0
10-04-2003,3440.0
10-05-2003,3430.0
10-06-2003,3420.0
10-07-2003,3390.0
10-08-2003,3380.0
10-09-2003,3370.0
10-10-2003,3360.0
10-11-2003,3320.0
10-12-2003,3310.0
10-13-2003,3300.0
10-14-2003,3640.0
10-15-2003,3630.0
10-16-2003,3600.0
10-17-2003,3590.0
10-18-2003,3580.0
10-19-2003,3560.0
10-20-2003,3530.0
10-21-2003,3520.0
10-22-2003,3510.0
10-23-2003,3490.0
10-24-2003,3460.0
10-25-2003,3450.0
10-26-2003,3440.0
10-27-2003,3430.0
10-28-2003,3420.0
10-29-2003,3390.0
10-30-2003,3380.0
10-31-2003,3370.0
11-01-2003,3640.0
11-02-2003,3630.0
11-03-2003,3600.0
11-04-2003,3590.0
11-05-2003,3580.0
11-06-2003,3570.0
11-07-2003,3560.0
11-08-2003,3530.0
11-09-2003,3520.0
11-10-2003,3510.0
11-11-2003,3500.0
11-12-2003,3490.0
11-13-2003,3460.0
11-14-2003,3450.0
11-15-2003,3440.0
11-16-2003,3420.0
11-17-2003,3390.0
11-18-2003,3380.0
11-19-2003,3370.0
11-20-2003,3360.0
11-21-2003,3350.0
11-22-2003,3320.0
11-23-2003,3310.0
11-24-2003,3300.0
11-25-2003,3640.0
11-26-2003,3630.0
11-27-2003,3600.0
11-28-2003,3590.0
11-29-2003,3580.0
11-30-2003,3570.0
12-01-2003,3560.0
12-02-2003,3530.0
12-03-2003,3520.0
12-04-2003,3510.0
12-05-2003,3500.0
12-06-2003,3490.0
12-07-2003,3460.0
12-08-2003,3450.0
12-09-2003,3440.0
12-10-2003,3430.0
12-11-2003,3420.0
12-12-2003,3390.0
12-13-2003,3380.0
12-14-2003,3370.0
12-15-2003,3640.0
12-16-2003,3630.0
12-17-2003,3600.0
12-18-2003,3590.0
12-19-2003,3580.0
12-20-2003,3570.0
12-21-2003,3560.0
12-22-2003,3530.0
12-23-2003,3520.0
12-24-2003,3510.0
12-25-2003,3500.0
12-26-2003,3490.0
12-27-2003,3460.0
12-28-2003,3450.0
12-29-2003,3440.0
12-30-2003,3390.0
12-31-2003,3380.0
01-01-2004,3370.0
01-02-2004,3360.0
01-03-2004,3350.0
01-04-2004,3320.0
01-05-2004,3310.0
01-06-2004,3300.0
01-07-2004,3640.0
01-08-2004,3630.0
01-09-2004,3600.0
01-10-2004,3590.0
01-11-2004,3580.0
01-12-2004,3570.0
01-13-2004,3560.0
01-14-2004,3530.0
01-15-2004,3520.0
01-16-2004,3510.0
01-17-2004,3500.0
01-18-2004,3490.0
01-19-2004,3460.0
01-20-2004,3450.0
01-21-2004,3440.0
01-22-2004,3430.0
01-23-2004,3420.0
01-24-2004,3390.0
01-25-2004,3380.0
01-26-2004,3370.0
01-27-2004,3640.0
01-28-2004,3630.0
01-29-2004,3600.0
01-30-2004,3590.0
01-31-2004,3580.0
02-01-2004,3570.0
02-02-2004,3560.0
02-03-2004,3530.0
02-04-2004,3520.0
02-05-2004,3510.0
02-06-2004,3500.0
02-07-2004,3490.0
02-08-2004,3460.0
02-09-2004,3450.0
