Date,Value
09-16-2004,2180.0
09-17-2004,2160.0
09-18-2004,2130.0
09-19-2004,2110.0
09-20-2004,2110.0
09-21-2004,2100.0
09-22-2004,2073.0
09-23-2004,2110.0
09-24-2004,2100.0
09-25-2004,2115.0
09-26-2004,2115.0
09-27-2004,2110.0
09-28-2004,2100.0
09-29-2004,2110.0
09-30-2004,2110.0
10-01-2004,2103.0
10-02-2004,2101.0
10-03-2004,2125.0
10-04-2004,2090.0
10-05-2004,2080.0
10-06-2004,2105.0
10-07-2004,2070.0
10-08-2004,2070.0
10-09-2004,2080.0
10-10-2004,2080.0
10-11-2004,2073.0
10-12-2004,2100.0
10-13-2004,2175.0
10-14-2004,2175.0
10-15-2004,2135.0
10-16-2004,2150.0
10-17-2004,2145.0
10-18-2004,2130.0
10-19-2004,2100.0
10-20-2004,2080.0
10-21-2004,2020.0
10-22-2004,2035.0
10-23-2004,2020.0
10-24-2004,2040.0
10-25-2004,2105.0
10-26-2004,2070.0
10-27-2004,2090.0
10-28-2004,2130.0
10-29-2004,2150.0
10-30-2004,2180.0
10-31-2004,2185.0
11-01-2004,2175.0
11-02-2004,2200.0
11-03-2004,2190.0
11-04-2004,2140.0
11-05-2004,2120.0
11-06-2004,2083.0
11-07-2004,2085.0
11-08-2004,2050.0
11-09-2004,2060.0
11-10-2004,2058.0
11-11-2004,2050.0
11-12-2004,2030.0
11-13-2004,2010.0
11-14-2004,2010.0
11-15-2004,2010.0
11-16-2004,2008.0
11-17-2004,2025.0
11-18-2004,2045.0
11-19-2004,2038.0
11-20-2004,2040.0
11-21-2004,2060.0
11-22-2004,2075.0
11-23-2004,2075.0
11-24-2004,2090.0
11-25-2004,2090.0
11-26-2004,2095.0
11-27-2004,2100.0
11-28-2004,2080.0
11-29-2004,2025.0
11-30-2004,2032.0
12-01-2004,2031.0
12-02-2004,2030.0
12-03-2004,2060.0
12-04-2004,2038.0
12-05-2004,2025.0
12-06-2004,2023.0
12-07-2004,2030.0
12-08-2004,2023.0
12-09-2004,2010.0
12-10-2004,2022.0
12-11-2004,2005.0
12-12-2004,2003.0
12-13-2004,2012.0
12-14-2004,2015.0
12-15-2004,2003.0
12-16-2004,2002.0
12-17-2004,1990.0
12-18-2004,1995.0
12-19-2004,1970.0
12-20-2004,1975.0
12-21-2004,1980.0
12-22-2004,1975.0
12-23-2004,1975.0
12-24-2004,1985.0
12-25-2004,1975.0
12-26-2004,1990.0
12-27-2004,2020.0
12-28-2004,2040.0
12-29-2004,2028.0
12-30-2004,2025.0
12-31-2004,2040.0
01-01-2005,2070.0
01-02-2005,2190.0
01-03-2005,2190.0
01-04-2005,2180.0
01-05-2005,2225.0
01-06-2005,2305.0
01-07-2005,2280.0
01-08-2005,2295.0
01-09-2005,2273.0
01-10-2005,2285.0
01-11-2005,2260.0
01-12-2005,2250.0
01-13-2005,2295.0
01-14-2005,2325.0
01-15-2005,2328.0
01-16-2005,2320.0
01-17-2005,2330.0
01-18-2005,2315.0
01-19-2005,2320.0
01-20-2005,2260.0
01-21-2005,2215.0
01-22-2005,2220.0
01-23-2005,2188.0
01-24-2005,2215.0
01-25-2005,2215.0
01-26-2005,2222.0
01-27-2005,2245.0
01-28-2005,2190.0
01-29-2005,2190.0
01-30-2005,2220.0
01-31-2005,2240.0
02-01-2005,2245.0
02-02-2005,2240.0
02-03-2005,2215.0
02-04-2005,2200.0
02-05-2005,2235.0
02-06-2005,2225.0
02-07-2005,2215.0
02-08-2005,2225.0
02-09-2005,2210.0
02-10-2005,2250.0
02-11-2005,2248.0
02-12-2005,2270.0
02-13-2005,2250.0
02-14-2005,2235.0
02-15-2005,2230.0
02-16-2005,2235.0
02-17-2005,2203.0
02-18-2005,2250.0
02-19-2005,2233.0
02-20-2005,2240.0
02-21-2005,2250.0
02-22-2005,2260.0
02-23-2005,2312.0
02-24-2005,2335.0
02-25-2005,2320.0
02-26-2005,2305.0
02-27-2005,2285.0
02-28-2005,2235.0
03-01-2005,2233.0
03-02-2005,2218.0
03-03-2005,2235.0
03-04-2005,2232.0
03-05-2005,2250.0
03-06-2005,2285.0
03-07-2005,2300.0
03-08-2005,2330.0
03-09-2005,2365.0
03-10-2005,2337.0
03-11-2005,2336.0
03-12-2005,2335.0
03-13-2005,2300.0
03-14-2005,2340.0
03-15-2005,2357.0
03-16-2005,2352.0
03-17-2005,2345.0
03-18-2005,2347.0
03-19-2005,2315.0
03-20-2005,2345.0
03-21-2005,2348.0
03-22-2005,2390.0
03-23-2005,2440.0
03-24-2005,2490.0
03-25-2005,2575.0
03-26-2005,2555.0
03-27-2005,2560.0
03-28-2005,2560.0
03-29-2005,2605.0
03-30-2005,2475.0
03-31-2005,2415.0
04-01-2005,2465.0
04-02-2005,2400.0
04-03-2005,2416.0
04-04-2005,2505.0
04-05-2005,2515.0
04-06-2005,2507.0
04-07-2005,2460.0
04-08-2005,2485.0
04-09-2005,2522.0
04-10-2005,2565.0
04-11-2005,2570.0
04-12-2005,2565.0
04-13-2005,2550.0
04-14-2005,2460.0
04-15-2005,2425.0
04-16-2005,2425.0
04-17-2005,2455.0
04-18-2005,2475.0
04-19-2005,2465.0
04-20-2005,2457.0
04-21-2005,2480.0
04-22-2005,2466.0
04-23-2005,2450.0
04-24-2005,2460.0
04-25-2005,2470.0
04-26-2005,2445.0
04-27-2005,2350.0
04-28-2005,2390.0
04-29-2005,2330.0
04-30-2005,2315.0
05-01-2005,2307.0
05-02-2005,2319.0
05-03-2005,2275.0
05-04-2005,2275.0
05-05-2005,2272.0
05-06-2005,2307.0
05-07-2005,2275.0
05-08-2005,2288.0
05-09-2005,2295.0
05-10-2005,2295.0
05-11-2005,2255.0
05-12-2005,2253.0
05-13-2005,2285.0
05-14-2005,2295.0
05-15-2005,2310.0
05-16-2005,2295.0
05-17-2005,2320.0
05-18-2005,2320.0
05-19-2005,2325.0
05-20-2005,2305.0
05-21-2005,2285.0
05-22-2005,2250.0
05-23-2005,2255.0
05-24-2005,2256.0
05-25-2005,2261.0
05-26-2005,2250.0
05-27-2005,2265.0
05-28-2005,2286.0
05-29-2005,2320.0
05-30-2005,2370.0
05-31-2005,2344.0
06-01-2005,2305.0
06-02-2005,2263.0
06-03-2005,2263.0
06-04-2005,2314.0
06-05-2005,2348.0
06-06-2005,2408.0
06-07-2005,2430.0
06-08-2005,2430.0
06-09-2005,2408.0
06-10-2005,2400.0
06-11-2005,2360.0
06-12-2005,2380.0
06-13-2005,2440.0
06-14-2005,2433.0
06-15-2005,2400.0
06-16-2005,2475.0
06-17-2005,2452.0
06-18-2005,2470.0
06-19-2005,2435.0
06-20-2005,2378.0
06-21-2005,2350.0
06-22-2005,2405.0
06-23-2005,2383.0
06-24-2005,2378.0
06-25-2005,2357.0
06-26-2005,2330.0
06-27-2005,2340.0
06-28-2005,2322.0
06-29-2005,2321.0
06-30-2005,2330.0
07-01-2005,2310.0
07-02-2005,2310.0
07-03-2005,2311.0
07-04-2005,2293.0
07-05-2005,2308.0
07-06-2005,2289.0
07-07-2005,2275.0
07-08-2005,2262.0
07-09-2005,2255.0
07-10-2005,2234.0
07-11-2005,2236.0
07-12-2005,2230.0
07-13-2005,2201.0
07-14-2005,2156.0
07-15-2005,2125.0
07-16-2005,2142.0
07-17-2005,2130.0
07-18-2005,2139.0
07-19-2005,2158.0
07-20-2005,2191.0
07-21-2005,2160.0
07-22-2005,2128.0
07-23-2005,2139.0
07-24-2005,2113.0
07-25-2005,2135.0
07-26-2005,2117.0
07-27-2005,2139.0
07-28-2005,2149.0
07-29-2005,2152.0
07-30-2005,2152.0
07-31-2005,2145.0
08-01-2005,2124.0
08-02-2005,2155.0
08-03-2005,2152.0
08-04-2005,2121.0
08-05-2005,2098.0
08-06-2005,2102.0
08-07-2005,2110.0
08-08-2005,2190.0
08-09-2005,2301.0
08-10-2005,2299.0
08-11-2005,2295.0
08-12-2005,2235.0
08-13-2005,2210.0
08-14-2005,2207.0
08-15-2005,2145.0
08-16-2005,2150.0
08-17-2005,2116.0
08-18-2005,2100.0
08-19-2005,2106.0
08-20-2005,2101.0
08-21-2005,2125.0
08-22-2005,2130.0
08-23-2005,2144.0
08-24-2005,2121.0
08-25-2005,2154.0
08-26-2005,2210.0
08-27-2005,2200.0
08-28-2005,2180.0
08-29-2005,2171.0
08-30-2005,2192.0
08-31-2005,2225.0
09-01-2005,2226.0
09-02-2005,2207.0
09-03-2005,2207.0
09-04-2005,2211.0
09-05-2005,2202.0
09-06-2005,2194.0
09-07-2005,2176.0
09-08-2005,2213.0
09-09-2005,2254.0
09-10-2005,2285.0
09-11-2005,2265.0
09-12-2005,
09-13-2005,
09-14-2005,
09-15-2005,
09-16-2005,
09-17-2005,
09-18-2005,
09-19-2005,
09-20-2005,
09-21-2005,
09-22-2005,
09-23-2005,
09-24-2005,
09-25-2005,
09-26-2005,
09-27-2005,
09-28-2005,
09-29-2005,
09-30-2005,
10-01-2005,
10-02-2005,
10-03-2005,
10-04-2005,
10-05-2005,
10-06-2005,
10-07-2005,
10-08-2005,
10-09-2005,
10-10-2005,
10-11-2005,
10-12-2005,
10-13-2005,
10-14-2005,
10-15-2005,
10-16-2005,
10-17-2005,
10-18-2005,
10-19-2005,
10-20-2005,
