Date,Value
02-18-2014,3139.0
02-19-2014,3157.0
02-20-2014,3150.0
02-21-2014,3077.0
02-22-2014,3106.0
02-23-2014,3067.0
02-24-2014,3039.0
02-25-2014,2974.0
02-26-2014,2980.0
02-27-2014,3039.0
02-28-2014,2971.0
03-01-2014,2930.0
03-02-2014,2911.0
03-03-2014,2934.0
03-04-2014,2943.0
03-05-2014,2987.0
03-06-2014,3014.0
03-07-2014,2941.0
03-08-2014,2968.0
03-09-2014,2924.0
03-10-2014,2974.0
03-11-2014,2941.0
03-12-2014,2998.0
03-13-2014,2962.0
03-14-2014,2960.0
03-15-2014,2994.0
03-16-2014,2931.0
03-17-2014,2926.0
03-18-2014,2911.0
03-19-2014,2851.0
03-20-2014,2818.0
03-21-2014,2779.0
03-22-2014,2839.0
03-23-2014,2810.0
03-24-2014,2780.0
03-25-2014,2801.0
03-26-2014,2815.0
03-27-2014,2792.0
03-28-2014,2761.0
03-29-2014,2856.0
03-30-2014,2883.0
03-31-2014,2912.0
04-01-2014,2923.0
04-02-2014,2903.0
04-03-2014,2947.0
04-04-2014,2879.0
04-05-2014,2946.0
04-06-2014,2925.0
04-07-2014,2817.0
04-08-2014,2861.0
04-09-2014,2880.0
04-10-2014,2867.0
04-11-2014,2884.0
04-12-2014,2861.0
04-13-2014,2813.0
04-14-2014,2858.0
04-15-2014,2848.0
04-16-2014,2833.0
04-17-2014,2808.0
04-18-2014,2801.0
04-19-2014,2805.0
04-20-2014,2796.0
04-21-2014,2797.0
04-22-2014,2742.0
04-23-2014,2760.0
04-24-2014,2697.0
04-25-2014,2693.0
04-26-2014,2683.0
04-27-2014,2656.0
04-28-2014,2710.0
04-29-2014,2649.0
04-30-2014,2609.0
05-01-2014,2586.0
05-02-2014,2525.0
05-03-2014,2487.0
05-04-2014,2570.0
05-05-2014,2544.0
05-06-2014,2525.0
05-07-2014,2512.0
05-08-2014,2546.0
05-09-2014,2687.0
05-10-2014,2699.0
05-11-2014,2722.0
05-12-2014,2795.0
05-13-2014,2851.0
05-14-2014,2839.0
05-15-2014,2816.0
05-16-2014,2805.0
05-17-2014,2820.0
05-18-2014,2737.0
05-19-2014,2710.0
05-20-2014,2669.0
05-21-2014,2598.0
05-22-2014,2609.0
05-23-2014,2579.0
05-24-2014,2553.0
05-25-2014,2517.0
05-26-2014,2420.0
05-27-2014,2470.0
05-28-2014,2482.0
05-29-2014,2532.0
05-30-2014,2540.0
05-31-2014,2572.0
06-01-2014,2525.0
06-02-2014,2509.0
06-03-2014,2485.0
06-04-2014,2451.0
06-05-2014,2422.0
06-06-2014,2459.0
06-07-2014,2491.0
06-08-2014,2624.0
06-09-2014,2594.0
06-10-2014,2688.0
06-11-2014,2686.0
06-12-2014,2757.0
06-13-2014,2702.0
06-14-2014,2660.0
06-15-2014,2608.0
06-16-2014,2715.0
06-17-2014,2752.0
06-18-2014,2691.0
06-19-2014,2671.0
06-20-2014,2611.0
06-21-2014,2765.0
06-22-2014,2691.0
06-23-2014,2713.0
06-24-2014,2679.0
06-25-2014,2767.0
06-26-2014,2764.0
06-27-2014,2751.0
06-28-2014,2718.0
06-29-2014,2756.0
06-30-2014,2739.0
07-01-2014,2809.0
07-02-2014,2740.0
07-03-2014,2693.0
07-04-2014,2674.0
07-05-2014,2713.0
07-06-2014,2676.0
07-07-2014,2689.0
07-08-2014,2711.0
07-09-2014,2677.0
07-10-2014,2666.0
07-11-2014,2588.0
07-12-2014,2579.0
07-13-2014,2529.0
07-14-2014,2456.0
07-15-2014,2467.0
07-16-2014,2422.0
07-17-2014,2447.0
07-18-2014,2414.0
07-19-2014,2357.0
07-20-2014,2298.0
07-21-2014,2330.0
07-22-2014,2271.0
07-23-2014,2232.0
07-24-2014,2270.0
07-25-2014,2346.0
07-26-2014,2280.0
07-27-2014,2310.0
07-28-2014,2253.0
07-29-2014,2298.0
07-30-2014,2290.0
07-31-2014,2266.0
08-01-2014,2331.0
08-02-2014,2329.0
08-03-2014,2337.0
08-04-2014,2314.0
08-05-2014,2248.0
08-06-2014,2341.0
08-07-2014,2290.0
08-08-2014,2328.0
08-09-2014,2347.0
08-10-2014,2316.0
08-11-2014,2317.0
08-12-2014,2316.0
08-13-2014,2345.0
08-14-2014,2429.0
08-15-2014,2441.0
08-16-2014,2483.0
08-17-2014,2530.0
08-18-2014,2503.0
08-19-2014,2357.0
08-20-2014,2478.0
08-21-2014,2552.0
08-22-2014,2535.0
08-23-2014,2481.0
08-24-2014,2447.0
08-25-2014,2388.0
08-26-2014,2386.0
08-27-2014,2369.0
08-28-2014,2399.0
08-29-2014,2341.0
08-30-2014,2291.0
08-31-2014,2299.0
09-01-2014,2308.0
09-02-2014,2383.0
09-03-2014,2336.0
09-04-2014,2377.0
09-05-2014,2322.0
09-06-2014,2314.0
