Date,Value
02-18-2014,1147.0
02-19-2014,1154.0
02-20-2014,1159.0
02-21-2014,1179.0
02-22-2014,1179.0
02-23-2014,1179.0
02-24-2014,1179.0
02-25-2014,1179.0
02-26-2014,1179.0
02-27-2014,1177.0
02-28-2014,1177.0
03-01-2014,1177.0
03-02-2014,1177.0
03-03-2014,1177.0
03-04-2014,1177.0
03-05-2014,1177.0
03-06-2014,1177.0
03-07-2014,1177.0
03-08-2014,1177.0
03-09-2014,1197.0
03-10-2014,1263.0
03-11-2014,1263.0
03-12-2014,1389.0
03-13-2014,1424.0
03-14-2014,1424.0
03-15-2014,1424.0
03-16-2014,1424.0
03-17-2014,1424.0
03-18-2014,1424.0
03-19-2014,1514.0
03-20-2014,1557.0
03-21-2014,1557.0
03-22-2014,1557.0
03-23-2014,1557.0
03-24-2014,1557.0
03-25-2014,1567.0
03-26-2014,1767.0
03-27-2014,1917.0
03-28-2014,2017.0
03-29-2014,2017.0
03-30-2014,2017.0
03-31-2014,2017.0
04-01-2014,2022.0
04-02-2014,2022.0
04-03-2014,2022.0
04-04-2014,2052.0
04-05-2014,2052.0
04-06-2014,2052.0
04-07-2014,2052.0
04-08-2014,2052.0
04-09-2014,2093.0
04-10-2014,2093.0
04-11-2014,2093.0
04-12-2014,2093.0
04-13-2014,2093.0
04-14-2014,2093.0
04-15-2014,2093.0
04-16-2014,2093.0
04-17-2014,2093.0
04-18-2014,2093.0
04-19-2014,2093.0
04-20-2014,2093.0
04-21-2014,2093.0
04-22-2014,2093.0
04-23-2014,2093.0
04-24-2014,2093.0
04-25-2014,2093.0
04-26-2014,2093.0
04-27-2014,2193.0
04-28-2014,2193.0
04-29-2014,2193.0
04-30-2014,2193.0
05-01-2014,2193.0
05-02-2014,2193.0
05-03-2014,2193.0
05-04-2014,2193.0
05-05-2014,2193.0
05-06-2014,2193.0
05-07-2014,2193.0
05-08-2014,2193.0
05-09-2014,2193.0
05-10-2014,2193.0
05-11-2014,2193.0
05-12-2014,2193.0
05-13-2014,2193.0
05-14-2014,2193.0
05-15-2014,2193.0
05-16-2014,2193.0
05-17-2014,2193.0
05-18-2014,2193.0
05-19-2014,2193.0
05-20-2014,2193.0
05-21-2014,2193.0
05-22-2014,2199.0
05-23-2014,2199.0
05-24-2014,2274.0
05-25-2014,2274.0
05-26-2014,2274.0
05-27-2014,2274.0
05-28-2014,2274.0
05-29-2014,2274.0
05-30-2014,2304.0
05-31-2014,2334.0
06-01-2014,2334.0
06-02-2014,2334.0
06-03-2014,2334.0
06-04-2014,2334.0
06-05-2014,2334.0
06-06-2014,2334.0
06-07-2014,2334.0
06-08-2014,2334.0
06-09-2014,2334.0
06-10-2014,2334.0
06-11-2014,2334.0
06-12-2014,2334.0
06-13-2014,2334.0
06-14-2014,2327.0
06-15-2014,2327.0
06-16-2014,2327.0
06-17-2014,2327.0
06-18-2014,2327.0
06-19-2014,2327.0
06-20-2014,2327.0
06-21-2014,2327.0
06-22-2014,2327.0
06-23-2014,2307.0
06-24-2014,2457.0
06-25-2014,2457.0
06-26-2014,2457.0
06-27-2014,2457.0
06-28-2014,2457.0
06-29-2014,2457.0
06-30-2014,2457.0
07-01-2014,2457.0
07-02-2014,2553.0
07-03-2014,2457.0
07-04-2014,2457.0
07-05-2014,2457.0
07-06-2014,2457.0
07-07-2014,2457.0
07-08-2014,2457.0
07-09-2014,2457.0
07-10-2014,2457.0
07-11-2014,2457.0
07-12-2014,2457.0
07-13-2014,2457.0
07-14-2014,2457.0
07-15-2014,2457.0
07-16-2014,2457.0
07-17-2014,2457.0
07-18-2014,2457.0
07-19-2014,2457.0
