Date,Value
12-03-1976,3800.0
12-04-1976,3810.0
12-05-1976,3770.0
12-06-1976,3745.0
12-07-1976,3850.0
12-08-1976,3950.0
12-09-1976,3930.0
12-10-1976,3910.0
12-11-1976,3840.0
12-12-1976,3870.0
12-13-1976,3995.0
12-14-1976,3910.0
12-15-1976,3965.0
12-16-1976,3960.0
12-17-1976,3945.0
12-18-1976,3967.0
12-19-1976,4035.0
12-20-1976,3997.0
12-21-1976,4050.0
12-22-1976,4045.0
12-23-1976,4030.0
12-24-1976,4025.0
12-25-1976,4000.0
12-26-1976,4050.0
12-27-1976,4010.0
12-28-1976,4060.0
12-29-1976,4040.0
12-30-1976,4015.0
12-31-1976,4010.0
01-01-1977,4020.0
01-02-1977,4000.0
01-03-1977,4000.0
01-04-1977,4000.0
01-05-1977,4030.0
01-06-1977,4005.0
01-07-1977,4025.0
01-08-1977,4005.0
01-09-1977,4025.0
01-10-1977,4005.0
01-11-1977,4010.0
01-12-1977,4005.0
01-13-1977,3990.0
01-14-1977,4000.0
01-15-1977,4005.0
01-16-1977,4000.0
01-17-1977,3967.0
01-18-1977,3990.0
01-19-1977,4000.0
01-20-1977,4015.0
01-21-1977,3970.0
01-22-1977,4000.0
01-23-1977,3965.0
01-24-1977,4027.0
01-25-1977,4010.0
01-26-1977,4012.0
01-27-1977,4027.0
01-28-1977,4042.0
01-29-1977,4050.0
01-30-1977,4072.0
01-31-1977,4110.0
02-01-1977,4160.0
02-02-1977,4185.0
02-03-1977,4225.0
02-04-1977,4265.0
02-05-1977,4280.0
02-06-1977,4287.0
02-07-1977,4130.0
02-08-1977,4100.0
02-09-1977,4115.0
02-10-1977,4140.0
02-11-1977,4145.0
02-12-1977,4140.0
02-13-1977,4115.0
02-14-1977,4185.0
02-15-1977,4195.0
02-16-1977,4135.0
02-17-1977,4115.0
02-18-1977,4150.0
02-19-1977,4170.0
02-20-1977,4180.0
02-21-1977,4220.0
02-22-1977,4225.0
02-23-1977,4195.0
02-24-1977,4150.0
02-25-1977,4075.0
02-26-1977,4085.0
02-27-1977,4075.0
02-28-1977,4040.0
03-01-1977,3985.0
03-02-1977,3850.0
03-03-1977,3860.0
03-04-1977,3840.0
03-05-1977,3835.0
03-06-1977,3865.0
03-07-1977,3730.0
03-08-1977,3730.0
03-09-1977,3760.0
03-10-1977,3770.0
03-11-1977,3700.0
03-12-1977,3610.0
03-13-1977,3625.0
03-14-1977,3690.0
03-15-1977,3655.0
03-16-1977,3645.0
03-17-1977,3617.0
03-18-1977,3687.0
03-19-1977,3675.0
03-20-1977,3747.0
03-21-1977,3692.0
03-22-1977,3675.0
03-23-1977,3750.0
03-24-1977,3750.0
03-25-1977,3740.0
03-26-1977,3790.0
03-27-1977,3760.0
03-28-1977,3690.0
03-29-1977,3670.0
03-30-1977,3665.0
03-31-1977,3632.0
04-01-1977,3620.0
04-02-1977,3575.0
04-03-1977,3640.0
04-04-1977,3650.0
04-05-1977,3747.0
04-06-1977,3740.0
04-07-1977,3675.0
04-08-1977,3665.0
04-09-1977,3585.0
04-10-1977,3515.0
04-11-1977,3485.0
04-12-1977,3520.0
04-13-1977,3510.0
04-14-1977,3400.0
04-15-1977,3370.0
04-16-1977,3380.0
04-17-1977,3380.0
04-18-1977,3275.0
04-19-1977,3190.0
04-20-1977,3220.0
04-21-1977,3175.0
04-22-1977,3150.0
04-23-1977,3190.0
04-24-1977,3115.0
04-25-1977,3242.0
04-26-1977,3270.0
04-27-1977,3330.0
04-28-1977,3330.0
04-29-1977,3370.0
04-30-1977,3335.0
05-01-1977,3340.0
05-02-1977,3240.0
05-03-1977,3200.0
05-04-1977,3115.0
05-05-1977,3120.0
05-06-1977,3150.0
05-07-1977,3162.0
05-08-1977,3110.0
05-09-1977,3090.0
05-10-1977,3100.0
05-11-1977,3100.0
05-12-1977,3095.0
05-13-1977,3040.0
05-14-1977,3020.0
05-15-1977,3050.0
05-16-1977,3092.0
05-17-1977,3100.0
05-18-1977,3155.0
05-19-1977,3190.0
05-20-1977,3225.0
05-21-1977,3150.0
05-22-1977,3075.0
05-23-1977,3060.0
05-24-1977,3085.0
05-25-1977,3130.0
05-26-1977,3152.0
05-27-1977,3135.0
05-28-1977,3147.0
05-29-1977,3095.0
05-30-1977,3100.0
05-31-1977,3045.0
06-01-1977,3015.0
06-02-1977,3035.0
06-03-1977,3030.0
06-04-1977,3080.0
06-05-1977,3165.0
06-06-1977,3250.0
06-07-1977,3285.0
06-08-1977,3200.0
06-09-1977,3195.0
06-10-1977,3200.0
06-11-1977,3177.0
06-12-1977,3215.0
06-13-1977,3250.0
06-14-1977,3297.0
06-15-1977,3255.0
06-16-1977,3270.0
06-17-1977,3222.0
06-18-1977,3260.0
06-19-1977,3400.0
06-20-1977,3550.0
06-21-1977,3525.0
06-22-1977,3495.0
06-23-1977,3490.0
06-24-1977,3475.0
06-25-1977,3475.0
06-26-1977,3467.0
06-27-1977,3465.0
06-28-1977,3452.0
06-29-1977,3490.0
06-30-1977,3485.0
07-01-1977,3417.0
07-02-1977,3417.0
07-03-1977,3420.0
07-04-1977,3405.0
07-05-1977,3430.0
07-06-1977,3510.0
07-07-1977,3550.0
07-08-1977,3590.0
07-09-1977,3562.0
07-10-1977,3565.0
07-11-1977,3627.0
07-12-1977,3645.0
07-13-1977,3595.0
07-14-1977,3585.0
07-15-1977,3550.0
07-16-1977,3600.0
07-17-1977,3620.0
07-18-1977,3690.0
07-19-1977,3690.0
07-20-1977,3705.0
07-21-1977,3697.0
07-22-1977,3695.0
07-23-1977,3710.0
07-24-1977,3705.0
07-25-1977,3715.0
07-26-1977,3650.0
07-27-1977,3660.0
07-28-1977,3670.0
07-29-1977,3685.0
07-30-1977,3685.0
07-31-1977,3700.0
08-01-1977,3570.0
08-02-1977,3475.0
08-03-1977,3520.0
08-04-1977,3535.0
08-05-1977,3520.0
08-06-1977,3492.0
08-07-1977,3465.0
08-08-1977,3435.0
08-09-1977,3457.0
08-10-1977,3490.0
08-11-1977,3497.0
08-12-1977,3572.0
08-13-1977,3630.0
08-14-1977,3675.0
08-15-1977,3642.0
08-16-1977,3655.0
08-17-1977,3660.0
08-18-1977,3645.0
08-19-1977,3635.0
08-20-1977,3560.0
08-21-1977,3540.0
08-22-1977,3520.0
08-23-1977,3530.0
08-24-1977,3545.0
08-25-1977,
08-26-1977,
08-27-1977,
08-28-1977,
08-29-1977,
08-30-1977,
08-31-1977,
09-01-1977,
09-02-1977,
09-03-1977,
09-04-1977,
09-05-1977,
09-06-1977,
09-07-1977,
09-08-1977,
09-09-1977,
09-10-1977,
09-11-1977,
09-12-1977,
09-13-1977,
09-14-1977,
09-15-1977,
09-16-1977,
09-17-1977,
09-18-1977,
09-19-1977,
09-20-1977,
09-21-1977,
09-22-1977,
09-23-1977,
09-24-1977,
09-25-1977,
09-26-1977,
09-27-1977,
09-28-1977,
09-29-1977,
09-30-1977,
10-01-1977,
10-02-1977,
10-03-1977,
10-04-1977,
10-05-1977,
10-06-1977,
10-07-1977,
10-08-1977,
10-09-1977,
10-10-1977,
10-11-1977,
10-12-1977,
10-13-1977,
10-14-1977,
10-15-1977,
10-16-1977,
10-17-1977,
10-18-1977,
10-19-1977,
10-20-1977,
10-21-1977,
10-22-1977,
10-23-1977,
10-24-1977,
10-25-1977,
10-26-1977,
10-27-1977,
10-28-1977,
10-29-1977,
10-30-1977,
10-31-1977,
11-01-1977,
11-02-1977,
11-03-1977,
11-04-1977,
11-05-1977,
11-06-1977,
11-07-1977,
11-08-1977,
11-09-1977,
11-10-1977,
11-11-1977,
11-12-1977,
11-13-1977,
11-14-1977,
11-15-1977,
11-16-1977,
11-17-1977,
11-18-1977,
11-19-1977,
11-20-1977,
11-21-1977,
11-22-1977,
11-23-1977,
11-24-1977,
11-25-1977,
11-26-1977,
11-27-1977,
11-28-1977,
11-29-1977,
11-30-1977,
12-01-1977,
12-02-1977,
12-03-1977,
12-04-1977,
12-05-1977,
12-06-1977,
12-07-1977,
12-08-1977,
12-09-1977,
12-10-1977,
12-11-1977,
12-12-1977,
12-13-1977,
12-14-1977,
12-15-1977,
12-16-1977,
12-17-1977,
12-18-1977,
12-19-1977,
12-20-1977,
12-21-1977,
12-22-1977,
12-23-1977,
12-24-1977,
12-25-1977,
12-26-1977,
12-27-1977,
12-28-1977,
12-29-1977,
12-30-1977,
12-31-1977,
01-01-1978,
01-02-1978,
01-03-1978,
01-04-1978,
01-05-1978,
01-06-1978,
