Date,Value
03-15-2013,1503.3
03-16-2013,1490.2
03-17-2013,1485.4
03-18-2013,1506.2
03-19-2013,1499.4
03-20-2013,1495.3
03-21-2013,1502.3
03-22-2013,1492.3
03-23-2013,1505.2
03-24-2013,1500.3
03-25-2013,1510.6
03-26-2013,1510.1
03-27-2013,1515.9
03-28-2013,1509.1
03-29-2013,1517.6
03-30-2013,1501.6
03-31-2013,1507.5
04-01-2013,1498.9
04-02-2013,1512.2
04-03-2013,1516.2
04-04-2013,1535.9
04-05-2013,1540.9
04-06-2013,1535.1
04-07-2013,1496.6
04-08-2013,1521.8
04-09-2013,1499.3
04-10-2013,1487.2
04-11-2013,1500.8
04-12-2013,1509.1
04-13-2013,1526.9
04-14-2013,1527.4
04-15-2013,1535.0
04-16-2013,1529.8
04-17-2013,1541.5
04-18-2013,1545.5
04-19-2013,1530.6
04-20-2013,1545.7
04-21-2013,1561.9
04-22-2013,1566.8
04-23-2013,1574.0
04-24-2013,1582.2
04-25-2013,1578.2
04-26-2013,1583.2
04-27-2013,1584.3
04-28-2013,1601.7
04-29-2013,1608.2
04-30-2013,1602.2
05-01-2013,1617.1
05-02-2013,1618.7
05-03-2013,1619.7
05-04-2013,1609.7
05-05-2013,1604.2
05-06-2013,1604.8
05-07-2013,1608.8
05-08-2013,1601.1
05-09-2013,1607.7
05-10-2013,1583.2
05-11-2013,1590.2
05-12-2013,1585.2
05-13-2013,1562.0
05-14-2013,1576.6
05-15-2013,1592.6
05-16-2013,1596.3
05-17-2013,1581.3
05-18-2013,1564.0
05-19-2013,1590.8
05-20-2013,1578.3
05-21-2013,1593.5
05-22-2013,1604.8
05-23-2013,1583.0
05-24-2013,1543.2
05-25-2013,1543.4
05-26-2013,1525.6
05-27-2013,1540.9
05-28-2013,1555.0
05-29-2013,1566.1
05-30-2013,1558.6
05-31-2013,1566.0
06-01-2013,1566.5
06-02-2013,1568.4
06-03-2013,1586.6
06-04-2013,1594.7
06-05-2013,1604.7
06-06-2013,1607.7
06-07-2013,1629.2
06-08-2013,1629.5
06-09-2013,1636.6
06-10-2013,1630.4
06-11-2013,1635.1
06-12-2013,1640.1
06-13-2013,1649.0
06-14-2013,1649.9
06-15-2013,1647.9
06-16-2013,1643.4
06-17-2013,1643.6
06-18-2013,1646.2
06-19-2013,1642.1
06-20-2013,1644.3
06-21-2013,1640.1
06-22-2013,1659.8
06-23-2013,1663.4
06-24-2013,1661.9
06-25-2013,1653.3
06-26-2013,1647.6
06-27-2013,1653.1
06-28-2013,1645.6
06-29-2013,1646.5
06-30-2013,1650.2
07-01-2013,1641.5
07-02-2013,1615.2
07-03-2013,1610.5
07-04-2013,1604.3
07-05-2013,1609.7
07-06-2013,1595.6
07-07-2013,1613.9
07-08-2013,1620.6
07-09-2013,1613.4
07-10-2013,1587.3
07-11-2013,1591.4
07-12-2013,1595.9
07-13-2013,1590.5
07-14-2013,1598.3
07-15-2013,1612.5
07-16-2013,1612.1
07-17-2013,1612.7
07-18-2013,1628.3
07-19-2013,1641.8
07-20-2013,1648.4
07-21-2013,1644.5
07-22-2013,1648.2
07-23-2013,1657.3
07-24-2013,1664.3
07-25-2013,1683.6
07-26-2013,1683.1
07-27-2013,1668.5
07-28-2013,1660.3
07-29-2013,1660.1
07-30-2013,1652.0
07-31-2013,1658.6
08-01-2013,1651.3
08-02-2013,1641.7
08-03-2013,1656.8
08-04-2013,1650.5
08-05-2013,1636.9
08-06-2013,1652.1
08-07-2013,1635.0
08-08-2013,1617.7
08-09-2013,1616.1
08-10-2013,1652.5
08-11-2013,1666.5
08-12-2013,1671.8
08-13-2013,1659.4
08-14-2013,1680.7
08-15-2013,1695.2
08-16-2013,1703.9
08-17-2013,1705.6
08-18-2013,1716.8
08-19-2013,1709.2
08-20-2013,1715.9
08-21-2013,1721.3
08-22-2013,1726.3
08-23-2013,1734.8
08-24-2013,1728.0
08-25-2013,1718.5
08-26-2013,1722.3
08-27-2013,1730.5
08-28-2013,1724.1
08-29-2013,1733.2
08-30-2013,1712.8
08-31-2013,1733.6
09-01-2013,1735.2
09-02-2013,1732.6
09-03-2013,1746.4
09-04-2013,1755.4
09-05-2013,1761.2
09-06-2013,1755.5
09-07-2013,1751.9
09-08-2013,1746.1
09-09-2013,1760.0
09-10-2013,1767.5
09-11-2013,1768.7
09-12-2013,1768.3
09-13-2013,1770.9
09-14-2013,1770.7
09-15-2013,1766.3
09-16-2013,1758.0
09-17-2013,1758.3
09-18-2013,1750.5
09-19-2013,1771.5
09-20-2013,1775.6
09-21-2013,1771.2
09-22-2013,1749.0
09-23-2013,1742.9
09-24-2013,1742.7
09-25-2013,1754.5
09-26-2013,1747.1
09-27-2013,1778.3
09-28-2013,1775.9
09-29-2013,1788.3
09-30-2013,1796.7
10-01-2013,1803.0
10-02-2013,1810.5
10-03-2013,1810.8
10-04-2013,1809.4
10-05-2013,1815.9
10-06-2013,1801.5
10-07-2013,1800.4
10-08-2013,1795.6
10-09-2013,1805.6
10-10-2013,1807.5
10-11-2013,1808.0
10-12-2013,1812.6
10-13-2013,1790.2
10-14-2013,1808.0
10-15-2013,1816.8
10-16-2013,1811.4
10-17-2013,1809.5
10-18-2013,1813.6
10-19-2013,1813.8
10-20-2013,1799.1
10-21-2013,1756.9
10-22-2013,1750.4
10-23-2013,1763.0
10-24-2013,1745.9
10-25-2013,1755.9
10-26-2013,1750.6
10-27-2013,1706.6
10-28-2013,1717.5
10-29-2013,1717.5
10-30-2013,1740.2
10-31-2013,1767.0
11-01-2013,1768.2
11-02-2013,1787.1
11-03-2013,1790.7
11-04-2013,1797.9
11-05-2013,1808.6
11-06-2013,1810.9
11-07-2013,1799.0
11-08-2013,1809.6
11-09-2013,1807.6
11-10-2013,1819.2
11-11-2013,1819.6
11-12-2013,1813.6
11-13-2013,1825.6
11-14-2013,1829.3
11-15-2013,1814.8
11-16-2013,1843.3
11-17-2013,1844.1
11-18-2013,1847.8
11-19-2013,1850.8
11-20-2013,1849.7
11-21-2013,1837.8
11-22-2013,1840.4
11-23-2013,1818.6
11-24-2013,1811.8
11-25-2013,1829.6
11-26-2013,1842.7
11-27-2013,1831.3
11-28-2013,1845.3
11-29-2013,1836.0
