Date,Value
11-15-2013,2894.0
11-16-2013,2894.0
11-17-2013,2870.0
11-18-2013,2863.0
11-19-2013,2856.0
11-20-2013,2882.0
11-21-2013,2863.0
11-22-2013,2867.0
11-23-2013,2844.0
11-24-2013,2849.0
11-25-2013,2843.0
11-26-2013,2840.0
11-27-2013,2846.0
11-28-2013,2865.0
11-29-2013,2891.0
11-30-2013,2888.0
12-01-2013,2891.0
12-02-2013,2887.0
12-03-2013,2886.0
12-04-2013,2883.0
12-05-2013,2880.0
12-06-2013,2873.0
12-07-2013,2890.0
12-08-2013,2875.0
12-09-2013,2877.0
12-10-2013,2904.0
12-11-2013,2911.0
12-12-2013,2908.0
12-13-2013,2918.0
12-14-2013,2895.0
12-15-2013,2894.0
12-16-2013,2877.0
12-17-2013,2876.0
12-18-2013,2868.0
12-19-2013,2872.0
12-20-2013,2869.0
12-21-2013,2867.0
12-22-2013,2889.0
12-23-2013,2865.0
12-24-2013,2860.0
12-25-2013,2849.0
12-26-2013,2851.0
12-27-2013,2839.0
12-28-2013,2805.0
12-29-2013,2802.0
12-30-2013,2785.0
12-31-2013,2759.0
01-01-2014,2738.0
01-02-2014,2735.0
01-03-2014,2707.0
01-04-2014,2695.0
01-05-2014,2680.0
01-06-2014,2664.0
01-07-2014,2703.0
01-08-2014,2724.0
01-09-2014,2742.0
01-10-2014,2740.0
01-11-2014,2743.0
01-12-2014,2740.0
01-13-2014,2732.0
01-14-2014,2704.0
01-15-2014,2705.0
01-16-2014,2681.0
01-17-2014,2658.0
01-18-2014,2656.0
01-19-2014,2686.0
01-20-2014,2690.0
01-21-2014,2666.0
01-22-2014,2643.0
01-23-2014,2637.0
01-24-2014,2651.0
01-25-2014,2588.0
01-26-2014,2632.0
01-27-2014,2626.0
01-28-2014,2620.0
01-29-2014,2600.0
01-30-2014,2606.0
01-31-2014,2590.0
02-01-2014,2580.0
02-02-2014,2569.0
02-03-2014,2562.0
02-04-2014,2590.0
02-05-2014,2614.0
02-06-2014,2630.0
02-07-2014,2600.0
02-08-2014,2621.0
02-09-2014,2620.0
02-10-2014,2670.0
02-11-2014,2665.0
02-12-2014,2667.0
02-13-2014,2652.0
02-14-2014,2717.0
02-15-2014,2715.0
02-16-2014,2682.0
02-17-2014,2676.0
02-18-2014,2698.0
02-19-2014,2673.0
02-20-2014,2665.0
02-21-2014,2677.0
02-22-2014,2678.0
02-23-2014,2673.0
02-24-2014,2643.0
02-25-2014,2621.0
02-26-2014,2638.0
02-27-2014,2671.0
02-28-2014,2667.0
03-01-2014,2668.0
03-02-2014,2670.0
03-03-2014,2656.0
03-04-2014,2632.0
03-05-2014,2640.0
03-06-2014,2667.0
03-07-2014,2670.0
03-08-2014,2669.0
03-09-2014,2651.0
03-10-2014,2662.0
03-11-2014,2687.0
03-12-2014,2732.0
03-13-2014,2726.0
03-14-2014,2715.0
03-15-2014,2726.0
03-16-2014,2747.0
03-17-2014,2753.0
03-18-2014,2751.0
03-19-2014,2746.0
03-20-2014,2774.0
03-21-2014,2774.0
03-22-2014,2807.0
03-23-2014,2797.0
03-24-2014,2814.0
03-25-2014,2793.0
03-26-2014,2775.0
03-27-2014,2769.0
03-28-2014,2757.0
03-29-2014,2752.0
03-30-2014,2748.0
03-31-2014,2745.0
04-01-2014,2782.0
04-02-2014,2804.0
04-03-2014,2812.0
04-04-2014,2813.0
04-05-2014,2817.0
04-06-2014,2814.0
04-07-2014,2811.0
04-08-2014,2790.0
04-09-2014,2774.0
04-10-2014,2804.0
04-11-2014,2812.0
04-12-2014,2807.0
04-13-2014,2836.0
04-14-2014,2863.0
04-15-2014,2868.0
04-16-2014,2874.0
04-17-2014,2872.0
04-18-2014,2846.0
04-19-2014,2822.0
04-20-2014,2828.0
04-21-2014,2832.0
04-22-2014,2825.0
04-23-2014,2833.0
04-24-2014,2861.0
04-25-2014,2855.0
04-26-2014,2843.0
04-27-2014,2829.0
04-28-2014,2825.5
04-29-2014,2826.0
04-30-2014,2760.0
05-01-2014,2764.5
05-02-2014,2757.5
05-03-2014,2779.5
05-04-2014,2785.0
05-05-2014,2775.5
05-06-2014,2765.5
05-07-2014,2733.5
05-08-2014,2721.5
05-09-2014,2732.5
05-10-2014,2725.5
05-11-2014,2721.0
05-12-2014,2718.5
05-13-2014,2699.0
05-14-2014,2691.5
05-15-2014,2683.5
05-16-2014,2679.5
05-17-2014,2713.0
05-18-2014,2693.5
05-19-2014,2710.0
05-20-2014,2709.5
05-21-2014,2709.0
05-22-2014,2714.5
05-23-2014,2705.5
05-24-2014,2695.0
05-25-2014,2701.5
05-26-2014,2713.5
05-27-2014,2712.0
05-28-2014,2711.0
05-29-2014,2716.0
05-30-2014,2670.5
05-31-2014,2649.0
06-01-2014,2622.0
06-02-2014,2667.5
06-03-2014,2654.5
06-04-2014,2659.0
06-05-2014,2664.0
06-06-2014,2654.5
06-07-2014,2636.5
06-08-2014,2625.0
06-09-2014,2610.0
06-10-2014,2576.0
06-11-2014,2574.0
06-12-2014,2585.0
06-13-2014,2568.0
06-14-2014,2571.5
06-15-2014,2554.0
06-16-2014,2561.0
06-17-2014,2588.0
06-18-2014,2572.0
06-19-2014,2529.5
06-20-2014,2508.0
06-21-2014,2505.0
06-22-2014,2495.5
06-23-2014,2503.0
06-24-2014,2483.5
06-25-2014,2492.0
06-26-2014,2482.0
06-27-2014,2480.5
06-28-2014,2471.0
06-29-2014,2461.5
06-30-2014,2448.5
07-01-2014,2431.5
07-02-2014,2439.0
07-03-2014,2429.5
07-04-2014,2442.0
07-05-2014,2415.0
07-06-2014,2427.0
07-07-2014,2397.0
07-08-2014,2384.5
07-09-2014,2373.0
07-10-2014,2353.0
07-11-2014,2341.5
07-12-2014,
07-13-2014,
07-14-2014,
07-15-2014,
07-16-2014,
07-17-2014,
07-18-2014,
07-19-2014,
07-20-2014,
07-21-2014,
07-22-2014,
07-23-2014,
07-24-2014,
07-25-2014,
07-26-2014,
07-27-2014,
07-28-2014,
07-29-2014,
07-30-2014,
07-31-2014,
08-01-2014,
08-02-2014,
08-03-2014,
08-04-2014,
08-05-2014,
08-06-2014,
08-07-2014,
08-08-2014,
08-09-2014,
08-10-2014,
08-11-2014,
08-12-2014,
08-13-2014,
08-14-2014,
08-15-2014,
08-16-2014,
08-17-2014,
08-18-2014,
08-19-2014,
08-20-2014,
08-21-2014,
08-22-2014,
08-23-2014,
08-24-2014,
08-25-2014,
08-26-2014,
08-27-2014,
08-28-2014,
08-29-2014,
08-30-2014,
08-31-2014,
09-01-2014,
09-02-2014,
09-03-2014,
09-04-2014,
09-05-2014,
09-06-2014,
09-07-2014,
09-08-2014,
09-09-2014,
09-10-2014,
09-11-2014,
09-12-2014,
09-13-2014,
09-14-2014,
09-15-2014,
09-16-2014,
09-17-2014,
09-18-2014,
09-19-2014,
09-20-2014,
09-21-2014,
09-22-2014,
09-23-2014,
09-24-2014,
09-25-2014,
09-26-2014,
09-27-2014,
09-28-2014,
09-29-2014,
09-30-2014,
10-01-2014,
10-02-2014,
10-03-2014,
10-04-2014,
10-05-2014,
10-06-2014,
10-07-2014,
10-08-2014,
10-09-2014,
10-10-2014,
10-11-2014,
10-12-2014,
10-13-2014,
10-14-2014,
10-15-2014,
10-16-2014,
10-17-2014,
10-18-2014,
10-19-2014,
10-20-2014,
10-21-2014,
10-22-2014,
10-23-2014,
10-24-2014,
10-25-2014,
10-26-2014,
10-27-2014,
10-28-2014,
10-29-2014,
10-30-2014,
10-31-2014,
11-01-2014,
11-02-2014,
11-03-2014,
11-04-2014,
11-05-2014,
11-06-2014,
11-07-2014,
11-08-2014,
11-09-2014,
11-10-2014,
11-11-2014,
11-12-2014,
11-13-2014,
11-14-2014,
11-15-2014,
11-16-2014,
11-17-2014,
11-18-2014,
11-19-2014,
11-20-2014,
11-21-2014,
11-22-2014,
11-23-2014,
11-24-2014,
11-25-2014,
11-26-2014,
11-27-2014,
11-28-2014,
11-29-2014,
11-30-2014,
12-01-2014,
12-02-2014,
12-03-2014,
12-04-2014,
12-05-2014,
12-06-2014,
12-07-2014,
12-08-2014,
12-09-2014,
12-10-2014,
12-11-2014,
12-12-2014,
12-13-2014,
12-14-2014,
12-15-2014,
12-16-2014,
12-17-2014,
12-18-2014,
12-19-2014,
