Date,Value
10-17-2013,1008.74
10-18-2013,1007.77
10-19-2013,1008.74
10-20-2013,1002.91
10-21-2013,1004.85
10-22-2013,1002.91
10-23-2013,1004.85
10-24-2013,1002.91
10-25-2013,1001.94
10-26-2013,1000.0
10-27-2013,1000.97
10-28-2013,1001.94
10-29-2013,1000.97
10-30-2013,1000.97
10-31-2013,1001.94
11-01-2013,1004.85
11-02-2013,1005.83
11-03-2013,1004.85
11-04-2013,1003.88
11-05-2013,1003.88
11-06-2013,1002.91
11-07-2013,1002.91
11-08-2013,1003.88
11-09-2013,1000.97
11-10-2013,1001.94
11-11-2013,1001.94
11-12-2013,1002.91
11-13-2013,1000.0
11-14-2013,1002.91
11-15-2013,1000.97
11-16-2013,1000.97
11-17-2013,1000.0
11-18-2013,1000.97
11-19-2013,1000.0
11-20-2013,1000.0
11-21-2013,1000.97
11-22-2013,1000.0
11-23-2013,998.06
11-24-2013,1000.0
11-25-2013,997.09
11-26-2013,1000.0
11-27-2013,995.15
11-28-2013,995.15
11-29-2013,993.2
11-30-2013,994.17
12-01-2013,992.23
12-02-2013,994.17
12-03-2013,999.03
12-04-2013,1003.88
12-05-2013,1005.83
12-06-2013,1006.8
12-07-2013,1013.59
12-08-2013,1014.56
12-09-2013,1013.59
12-10-2013,1013.59
12-11-2013,1009.71
12-12-2013,1009.71
12-13-2013,1011.65
12-14-2013,1011.65
12-15-2013,1009.71
12-16-2013,1007.77
12-17-2013,1009.71
12-18-2013,1008.74
12-19-2013,1004.85
12-20-2013,1007.77
12-21-2013,1004.85
12-22-2013,1008.74
12-23-2013,1004.85
12-24-2013,1003.88
12-25-2013,1004.85
12-26-2013,1000.0
12-27-2013,995.15
12-28-2013,998.06
12-29-2013,1004.85
12-30-2013,1099.03
12-31-2013,1090.29
01-01-2014,1081.55
01-02-2014,1083.5
01-03-2014,1082.52
01-04-2014,1093.2
01-05-2014,1093.2
01-06-2014,1094.17
01-07-2014,1094.17
01-08-2014,1093.2
01-09-2014,1094.17
01-10-2014,1098.06
01-11-2014,1106.8
01-12-2014,1116.5
01-13-2014,1114.56
01-14-2014,1106.8
01-15-2014,1102.91
01-16-2014,1108.74
01-17-2014,1107.77
01-18-2014,1121.36
01-19-2014,1139.81
01-20-2014,1165.05
01-21-2014,1165.05
01-22-2014,1145.63
01-23-2014,1139.81
01-24-2014,1155.34
01-25-2014,1194.17
01-26-2014,1187.38
01-27-2014,1187.38
01-28-2014,1183.4
01-29-2014,1203.28
01-30-2014,1206.26
01-31-2014,1200.3
02-01-2014,1210.23
02-02-2014,1231.1
02-03-2014,1291.71
02-04-2014,1303.63
02-05-2014,1316.55
02-06-2014,1349.34
02-07-2014,1358.28
02-08-2014,1355.3
02-09-2014,1306.61
02-10-2014,1316.55
02-11-2014,1318.54
02-12-2014,1310.59
02-13-2014,1298.66
02-14-2014,1289.72
02-15-2014,1296.68
02-16-2014,1301.65
02-17-2014,1306.61
02-18-2014,1311.58
02-19-2014,1326.49
02-20-2014,1327.48
02-21-2014,1391.07
02-22-2014,1422.87
02-23-2014,1410.94
02-24-2014,1409.95
02-25-2014,1433.8
02-26-2014,1415.91
02-27-2014,1437.77
02-28-2014,1442.74
03-01-2014,1455.66
03-02-2014,1498.38
03-03-2014,1523.22
03-04-2014,1522.23
03-05-2014,1540.11
03-06-2014,1547.07
03-07-2014,1559.99
03-08-2014,1559.99
03-09-2014,1470.56
03-10-2014,1386.1
03-11-2014,1375.17
03-12-2014,1386.1
03-13-2014,1402.0
03-14-2014,1391.07
03-15-2014,1387.1
03-16-2014,1390.08
03-17-2014,1377.16
03-18-2014,1347.35
03-19-2014,1328.47
03-20-2014,1306.61
03-21-2014,1312.58
03-22-2014,1370.44
03-23-2014,1367.39
03-24-2014,1372.47
03-25-2014,1385.94
03-26-2014,1391.13
03-27-2014,1384.91
03-28-2014,1389.05
03-29-2014,1389.05
03-30-2014,1389.05
03-31-2014,1398.38
04-01-2014,1389.05
04-02-2014,1378.69
04-03-2014,1368.32
