Date,Value
06-24-2013,98.755
06-25-2013,98.755
06-26-2013,98.7325
06-27-2013,98.7875
06-28-2013,98.8125
06-29-2013,98.8125
06-30-2013,98.725
07-01-2013,98.74
07-02-2013,98.825
07-03-2013,98.825
07-04-2013,98.77
07-05-2013,98.75
07-06-2013,98.75
07-07-2013,98.67
07-08-2013,98.63
07-09-2013,98.635
07-10-2013,98.6925
07-11-2013,98.7075
07-12-2013,98.7075
07-13-2013,98.6975
07-14-2013,98.9525
07-15-2013,98.9525
07-16-2013,98.8675
07-17-2013,98.8825
07-18-2013,98.8825
07-19-2013,98.8725
07-20-2013,98.905
07-21-2013,98.935
07-22-2013,98.975
07-23-2013,98.995
07-24-2013,98.995
07-25-2013,98.9825
07-26-2013,98.9375
07-27-2013,98.8425
07-28-2013,98.885
07-29-2013,98.97
07-30-2013,98.97
07-31-2013,99.03
08-01-2013,99.07
08-02-2013,99.1
08-03-2013,99.1
08-04-2013,99.0225
08-05-2013,98.9525
08-06-2013,98.9525
08-07-2013,98.9125
08-08-2013,98.9625
08-09-2013,98.9625
08-10-2013,99.06
08-11-2013,99.06
08-12-2013,99.0625
08-13-2013,99.095
08-14-2013,99.095
08-15-2013,99.0625
08-16-2013,99.11
08-17-2013,99.1675
08-18-2013,99.1675
08-19-2013,99.1575
08-20-2013,99.17
08-21-2013,99.2025
08-22-2013,99.22
08-23-2013,99.22
08-24-2013,99.2425
08-25-2013,99.2475
08-26-2013,99.27
08-27-2013,99.285
08-28-2013,99.285
08-29-2013,99.2275
08-30-2013,99.2025
08-31-2013,99.1825
09-01-2013,99.1925
09-02-2013,99.2425
09-03-2013,99.2425
09-04-2013,99.1875
09-05-2013,99.245
09-06-2013,99.245
09-07-2013,99.1625
09-08-2013,98.8625
09-09-2013,98.955
09-10-2013,98.955
09-11-2013,99.0175
09-12-2013,99.0675
09-13-2013,99.0925
09-14-2013,99.0975
09-15-2013,99.1275
09-16-2013,99.1275
09-17-2013,99.1025
09-18-2013,99.19
09-19-2013,99.245
09-20-2013,99.245
09-21-2013,99.305
09-22-2013,99.305
09-23-2013,99.28
09-24-2013,99.27
09-25-2013,99.2725
09-26-2013,99.3275
09-27-2013,99.3675
09-28-2013,99.3675
09-29-2013,99.4375
09-30-2013,99.4375
10-01-2013,99.4225
10-02-2013,99.4175
10-03-2013,99.3825
10-04-2013,99.3575
10-05-2013,99.345
10-06-2013,99.3625
10-07-2013,99.4
10-08-2013,99.435
10-09-2013,99.435
10-10-2013,99.415
10-11-2013,99.395
10-12-2013,99.41
10-13-2013,99.41
10-14-2013,99.3925
10-15-2013,99.38
10-16-2013,99.4175
10-17-2013,99.4175
10-18-2013,99.395
10-19-2013,99.395
10-20-2013,99.36
10-21-2013,99.36
10-22-2013,99.38
10-23-2013,99.4475
10-24-2013,99.52
10-25-2013,99.5325
10-26-2013,99.56
10-27-2013,99.535
10-28-2013,99.5225
10-29-2013,99.5625
10-30-2013,99.5625
10-31-2013,99.5575
11-01-2013,99.56
11-02-2013,99.57
11-03-2013,99.5725
11-04-2013,99.58
11-05-2013,99.5875
11-06-2013,99.595
11-07-2013,99.6025
11-08-2013,99.6175
11-09-2013,99.6175
11-10-2013,99.6175
11-11-2013,99.63
11-12-2013,99.6375
11-13-2013,99.64
11-14-2013,99.64
11-15-2013,99.64
11-16-2013,99.6125
11-17-2013,99.59
11-18-2013,99.59
11-19-2013,99.585
11-20-2013,99.595
11-21-2013,98.755
11-22-2013,98.705
11-23-2013,98.705
11-24-2013,98.7325
11-25-2013,98.7875
11-26-2013,98.76
11-27-2013,98.685
11-28-2013,98.725
11-29-2013,98.74
11-30-2013,98.77
12-01-2013,98.7
12-02-2013,98.7
12-03-2013,98.67
12-04-2013,98.63
12-05-2013,98.585
12-06-2013,98.585
12-07-2013,98.635
12-08-2013,98.6925
12-09-2013,98.6975
12-10-2013,98.6625
12-11-2013,98.6625
12-12-2013,98.8675
12-13-2013,98.8575
12-14-2013,98.8575
12-15-2013,98.8725
12-16-2013,98.8325
12-17-2013,98.8325
12-18-2013,98.905
12-19-2013,98.935
12-20-2013,98.975
12-21-2013,98.9825
12-22-2013,98.9375
12-23-2013,98.8425
12-24-2013,98.8425
12-25-2013,98.8425
12-26-2013,98.885
12-27-2013,98.9675
12-28-2013,98.9675
12-29-2013,99.03
12-30-2013,99.07
12-31-2013,99.0225
01-01-2014,98.9175
01-02-2014,98.9175
01-03-2014,98.8975
01-04-2014,98.8975
01-05-2014,98.9125
01-06-2014,98.9475
01-07-2014,98.9475
01-08-2014,99.04
01-09-2014,99.04
01-10-2014,99.0625
01-11-2014,99.0625
01-12-2014,99.0575
01-13-2014,99.0575
01-14-2014,99.11
01-15-2014,99.1575
01-16-2014,99.135
01-17-2014,99.135
01-18-2014,99.17
01-19-2014,99.2025
01-20-2014,99.215
01-21-2014,99.215
01-22-2014,99.2425
01-23-2014,99.2475
01-24-2014,99.27
01-25-2014,99.2275
01-26-2014,99.2025
01-27-2014,99.1825
01-28-2014,99.1575
01-29-2014,99.1575
01-30-2014,99.1925
01-31-2014,99.1375
02-01-2014,99.1375
02-02-2014,99.1875
02-03-2014,99.1625
02-04-2014,98.8625
02-05-2014,98.7475
02-06-2014,98.7475
02-07-2014,98.925
02-08-2014,98.925
02-09-2014,99.0175
02-10-2014,99.0675
02-11-2014,99.0925
02-12-2014,99.0975
02-13-2014,99.0025
02-14-2014,99.0025
02-15-2014,99.1025
02-16-2014,99.19
02-17-2014,99.23
02-18-2014,99.23
02-19-2014,99.28
02-20-2014,99.27
02-21-2014,99.2175
02-22-2014,99.2175
02-23-2014,99.2725
02-24-2014,99.3275
02-25-2014,99.3625
02-26-2014,99.3625
02-27-2014,99.4225
02-28-2014,99.4175
03-01-2014,99.3825
03-02-2014,99.3575
03-03-2014,99.3075
03-04-2014,99.31
03-05-2014,99.32
03-06-2014,99.3625
03-07-2014,99.4
03-08-2014,99.415
03-09-2014,99.375
03-10-2014,99.39
03-11-2014,99.405
03-12-2014,99.3925
03-13-2014,99.38
03-14-2014,99.3725
03-15-2014,99.3725
03-16-2014,99.385
03-17-2014,99.385
03-18-2014,99.3575
03-19-2014,99.3575
03-20-2014,99.31
03-21-2014,99.31
03-22-2014,99.38
03-23-2014,99.4475
03-24-2014,99.52
03-25-2014,99.535
03-26-2014,99.5175
03-27-2014,99.5175
03-28-2014,99.5225
03-29-2014,99.5575
03-30-2014,99.52
03-31-2014,99.52
04-01-2014,99.56
04-02-2014,99.57
04-03-2014,99.5725
04-04-2014,99.58
04-05-2014,99.5875
04-06-2014,99.595
04-07-2014,99.6025
04-08-2014,99.6175
04-09-2014,99.6075
04-10-2014,99.6075
04-11-2014,99.63
04-12-2014,99.6375
04-13-2014,99.64
04-14-2014,99.6125
04-15-2014,99.5725
04-16-2014,99.5725
04-17-2014,99.585
04-18-2014,99.5575
04-19-2014,99.5575
04-20-2014,98.755
04-21-2014,98.705
04-22-2014,98.7325
04-23-2014,98.7875
04-24-2014,98.8125
04-25-2014,98.76
04-26-2014,98.725
04-27-2014,98.74
04-28-2014,98.825
04-29-2014,98.77
04-30-2014,98.7
05-01-2014,98.75
05-02-2014,98.67
05-03-2014,98.63
05-04-2014,98.585
05-05-2014,98.635
05-06-2014,98.6925
05-07-2014,98.7075
05-08-2014,98.6975
05-09-2014,98.6625
05-10-2014,98.9525
05-11-2014,98.8675
05-12-2014,98.8575
05-13-2014,98.8825
05-14-2014,98.8725
05-15-2014,98.8325
05-16-2014,98.905
05-17-2014,98.935
05-18-2014,98.975
05-19-2014,98.995
05-20-2014,98.9825
05-21-2014,98.9375
05-22-2014,98.8425
05-23-2014,98.8425
05-24-2014,98.885
05-25-2014,98.97
05-26-2014,98.9675
05-27-2014,99.03
05-28-2014,99.07
05-29-2014,99.1
05-30-2014,99.0225
05-31-2014,98.9175
06-01-2014,98.9525
06-02-2014,98.8975
06-03-2014,98.9125
06-04-2014,98.9625
06-05-2014,98.9475
06-06-2014,99.06
06-07-2014,99.04
06-08-2014,99.0625
06-09-2014,99.095
06-10-2014,99.0625
06-11-2014,99.0575
06-12-2014,99.11
06-13-2014,99.1675
06-14-2014,99.1575
06-15-2014,99.135
06-16-2014,99.17
06-17-2014,99.2025
06-18-2014,99.22
06-19-2014,99.215
06-20-2014,99.2425
06-21-2014,99.2475
06-22-2014,99.27
06-23-2014,99.285
06-24-2014,99.2275
06-25-2014,99.2025
06-26-2014,99.1825
06-27-2014,99.1575
06-28-2014,99.1925
06-29-2014,99.2425
06-30-2014,99.1375
07-01-2014,99.1875
07-02-2014,99.245
07-03-2014,99.1625
07-04-2014,98.8625
07-05-2014,98.7475
07-06-2014,98.955
07-07-2014,98.925
07-08-2014,99.0175
07-09-2014,99.0675
07-10-2014,99.0925
07-11-2014,99.0975
07-12-2014,99.1275
07-13-2014,99.0025
07-14-2014,99.1025
07-15-2014,99.19
07-16-2014,99.245
07-17-2014,99.23
07-18-2014,99.305
07-19-2014,99.28
07-20-2014,99.27
07-21-2014,99.2175
07-22-2014,99.2725
07-23-2014,99.3275
07-24-2014,99.3675
07-25-2014,99.3625
07-26-2014,99.4375
07-27-2014,99.4225
07-28-2014,99.4175
