Date,Value
02-01-1995,2793.7
02-02-1995,2793.8
02-03-1995,2803.7
02-04-1995,2805.8
02-05-1995,2802.3
02-06-1995,2795.0
02-07-1995,2806.4
02-08-1995,2782.2
02-09-1995,2780.3
02-10-1995,2781.4
02-11-1995,2768.4
02-12-1995,2779.0
02-13-1995,2774.9
02-14-1995,2770.0
02-15-1995,2780.0
02-16-1995,2752.3
02-17-1995,2749.9
02-18-1995,2748.4
02-19-1995,2744.3
02-20-1995,2757.3
02-21-1995,2754.8
02-22-1995,2752.5
02-23-1995,2743.8
02-24-1995,2763.7
02-25-1995,2756.6
02-26-1995,2756.3
02-27-1995,2767.7
02-28-1995,2771.7
03-01-1995,2774.9
03-02-1995,2770.2
03-03-1995,2768.4
03-04-1995,2759.2
03-05-1995,2760.3
03-06-1995,2746.0
03-07-1995,2738.5
03-08-1995,2713.6
03-09-1995,2705.1
03-10-1995,2701.8
03-11-1995,2706.7
03-12-1995,2703.0
03-13-1995,2698.9
03-14-1995,2685.6
03-15-1995,2690.6
03-16-1995,2689.8
03-17-1995,2687.7
03-18-1995,2673.1
03-19-1995,2606.5
03-20-1995,2611.4
03-21-1995,2571.7
03-22-1995,2611.4
03-23-1995,2618.7
03-24-1995,2619.0
03-25-1995,2624.4
03-26-1995,2626.0
03-27-1995,2602.9
03-28-1995,2595.9
03-29-1995,2613.4
03-30-1995,2608.1
03-31-1995,2630.3
04-01-1995,2610.9
04-02-1995,2618.8
04-03-1995,2629.2
04-04-1995,2612.0
04-05-1995,2580.3
04-06-1995,2581.7
04-07-1995,2586.7
04-08-1995,2580.6
04-09-1995,2580.0
04-10-1995,2574.2
04-11-1995,2575.4
04-12-1995,2582.6
04-13-1995,2607.0
04-14-1995,2624.6
04-15-1995,2615.8
04-16-1995,2611.2
04-17-1995,2599.1
04-18-1995,2566.3
04-19-1995,2552.1
04-20-1995,2578.1
04-21-1995,2595.0
04-22-1995,2562.2
04-23-1995,2573.9
04-24-1995,2582.1
04-25-1995,2574.2
04-26-1995,2583.5
04-27-1995,2592.4
04-28-1995,2575.1
04-29-1995,2578.8
04-30-1995,2578.3
05-01-1995,2574.7
05-02-1995,2584.5
05-03-1995,2612.9
05-04-1995,2670.5
05-05-1995,2667.6
05-06-1995,2668.6
05-07-1995,2655.0
05-08-1995,2662.4
05-09-1995,2662.8
05-10-1995,2668.4
05-11-1995,2659.0
05-12-1995,2667.5
05-13-1995,2650.0
05-14-1995,2594.4
05-15-1995,2594.7
05-16-1995,2595.8
05-17-1995,2594.7
05-18-1995,2650.1
05-19-1995,2621.6
05-20-1995,2622.5
05-21-1995,2631.9
05-22-1995,2625.0
05-23-1995,2634.5
05-24-1995,2617.2
05-25-1995,2616.3
05-26-1995,2607.7
05-27-1995,2624.3
05-28-1995,2620.2
05-29-1995,2619.9
05-30-1995,2609.6
05-31-1995,2604.3
06-01-1995,2601.7
06-02-1995,2591.1
06-03-1995,2604.2
06-04-1995,2597.7
06-05-1995,2598.5
06-06-1995,2600.9
06-07-1995,2612.2
06-08-1995,2595.8
06-09-1995,2589.5
06-10-1995,2589.5
06-11-1995,2598.1
06-12-1995,2608.6
06-13-1995,2615.4
06-14-1995,2619.7
06-15-1995,2623.7
