Date,Value
11-17-2008,6733.11772633
11-18-2008,6736.0486736
11-19-2008,6741.45314373
11-20-2008,6799.71268443
11-21-2008,6792.99075043
11-22-2008,6800.30610042
11-23-2008,6831.63179827
11-24-2008,6060.75271818
11-25-2008,6087.23551322
11-26-2008,6115.99441683
11-27-2008,6131.48330629
11-28-2008,6156.41671481
11-29-2008,6134.63803391
11-30-2008,6108.64882913
12-01-2008,6523.14049013
12-02-2008,6523.64890467
12-03-2008,6537.73461313
12-04-2008,6558.11273704
12-05-2008,6624.42668608
12-06-2008,6621.57031193
12-07-2008,6621.96320484
12-08-2008,6629.16861368
12-09-2008,6643.83448776
12-10-2008,6213.84690028
12-11-2008,6212.9344601
12-12-2008,6213.36734391
12-13-2008,6190.94095463
12-14-2008,6166.50488835
12-15-2008,6169.88461932
12-16-2008,6175.02867358
12-17-2008,6172.84658886
12-18-2008,6185.780563
12-19-2008,6509.01052489
12-20-2008,6522.18126911
12-21-2008,6501.57662503
12-22-2008,5843.72144188
12-23-2008,5840.09308512
12-24-2008,5828.43896319
12-25-2008,5805.99031284
12-26-2008,5766.37923786
12-27-2008,5777.12607039
12-28-2008,5788.25690707
12-29-2008,5581.25755874
12-30-2008,5576.95953214
12-31-2008,5587.33430995
01-01-2009,5600.83347175
01-02-2009,5579.90218214
01-03-2009,5603.75090651
01-04-2009,5588.47693866
01-05-2009,5589.75140832
01-06-2009,5615.50820376
01-07-2009,6211.76310745
01-08-2009,6214.73013649
01-09-2009,6192.14663318
01-10-2009,6223.76659098
01-11-2009,6237.73250144
01-12-2009,6218.31822615
01-13-2009,6240.75219078
01-14-2009,6246.36575024
01-15-2009,6261.61444884
01-16-2009,6256.67514761
01-17-2009,5723.68047749
01-18-2009,5734.82192355
01-19-2009,5740.5257158
01-20-2009,5731.15996069
01-21-2009,5728.46912698
01-22-2009,5736.94135536
01-23-2009,5750.74586953
01-24-2009,5722.15997491
01-25-2009,5979.09975939
01-26-2009,5961.89311909
01-27-2009,5956.45813603
01-28-2009,5958.62790057
01-29-2009,5955.91035802
01-30-2009,5948.497784
01-31-2009,5968.93138441
02-01-2009,5961.51948988
02-02-2009,5921.12037908
02-03-2009,5925.28107872
02-04-2009,5956.37306522
02-05-2009,5948.02945509
02-06-2009,5916.81749785
02-07-2009,5898.95599968
02-08-2009,5880.25140576
02-09-2009,5886.24578534
02-10-2009,5888.5361854
02-11-2009,5884.42116626
02-12-2009,6181.1476395
02-13-2009,6209.15773616
02-14-2009,6203.55602374
02-15-2009,6191.18503968
02-16-2009,6215.78253043
02-17-2009,6229.11595944
02-18-2009,6203.93951888
02-19-2009,6194.03762502
02-20-2009,6171.75403903
02-21-2009,6191.26659936
02-22-2009,6193.22756131
02-23-2009,5988.18763181
02-24-2009,5925.47196767
02-25-2009,5899.49734621
02-26-2009,5895.65369088
02-27-2009,5878.05752297
02-28-2009,5839.4708733
03-01-2009,5843.21387744
03-02-2009,5867.07228217
03-03-2009,5840.82927765
03-04-2009,6268.94835339
03-05-2009,6285.02508454
03-06-2009,6278.20507595
03-07-2009,6279.19138502
03-08-2009,6259.81223551
03-09-2009,6247.86871264
03-10-2009,6231.82420408
03-11-2009,6242.16657494
03-12-2009,6229.64007099
03-13-2009,5935.776303
03-14-2009,5939.12788823
03-15-2009,5925.05355235
