Date,Value
11-17-2008,1980.9
11-18-2008,1896.1
11-19-2008,1888.0
11-20-2008,1812.3
11-21-2008,1803.9
11-22-2008,1840.3
11-23-2008,1859.3
11-24-2008,1874.9
11-25-2008,1858.0
11-26-2008,1808.2
11-27-2008,1791.3
11-28-2008,1797.0
11-29-2008,1766.6
11-30-2008,1789.1
12-01-2008,1790.2
12-02-2008,1748.0
12-03-2008,1704.6
12-04-2008,1733.9
12-05-2008,1754.3
12-06-2008,1747.6
12-07-2008,1760.0
12-08-2008,1736.0
12-09-2008,1731.4
12-10-2008,1731.9
12-11-2008,1747.5
12-12-2008,1792.5
12-13-2008,1810.8
12-14-2008,1883.3
12-15-2008,1938.8
12-16-2008,1877.6
12-17-2008,1912.6
12-18-2008,1911.7
12-19-2008,1895.5
12-20-2008,1922.7
12-21-2008,1911.7
12-22-2008,1903.1
12-23-2008,1923.8
12-24-2008,1886.3
12-25-2008,1901.5
12-26-2008,1890.6
12-27-2008,1910.9
12-28-2008,1909.3
12-29-2008,1917.6
12-30-2008,1925.2
12-31-2008,1912.6
01-01-2009,1904.1
01-02-2009,1878.3
01-03-2009,1865.0
01-04-2009,1878.6
01-05-2009,1874.2
01-06-2009,1879.7
01-07-2009,1852.0
01-08-2009,1847.7
01-09-2009,1844.2
01-10-2009,1854.9
01-11-2009,1814.6
01-12-2009,1761.7
01-13-2009,1736.3
01-14-2009,1692.4
01-15-2009,1673.6
01-16-2009,1603.5
01-17-2009,1612.7
01-18-2009,1614.4
01-19-2009,1618.6
01-20-2009,1556.7
01-21-2009,1557.3
01-22-2009,1561.3
01-23-2009,1561.1
01-24-2009,1543.9
01-25-2009,1499.6
01-26-2009,1514.5
01-27-2009,1531.3
01-28-2009,1531.3
01-29-2009,1519.1
01-30-2009,1539.2
01-31-2009,1525.9
02-01-2009,1530.9
02-02-2009,1529.9
02-03-2009,1548.9
02-04-2009,1577.1
02-05-2009,1586.5
02-06-2009,1600.9
02-07-2009,1584.3
02-08-2009,1598.6
02-09-2009,1591.1
02-10-2009,1604.0
02-11-2009,1608.8
02-12-2009,1603.0
02-13-2009,1601.6
02-14-2009,1623.1
02-15-2009,1645.7
02-16-2009,1640.4
02-17-2009,1611.6
02-18-2009,1610.1
02-19-2009,1623.8
02-20-2009,1624.2
02-21-2009,1607.7
02-22-2009,1621.4
02-23-2009,1623.3
02-24-2009,1622.6
02-25-2009,1611.7
02-26-2009,1611.1
02-27-2009,1605.4
02-28-2009,1621.2
03-01-2009,1616.1
03-02-2009,1606.1
03-03-2009,1618.5
03-04-2009,1636.0
03-05-2009,1636.1
03-06-2009,1679.6
03-07-2009,1678.0
03-08-2009,1667.1
03-09-2009,1630.9
03-10-2009,1646.7
03-11-2009,1646.2
03-12-2009,1680.5
03-13-2009,1706.3
03-14-2009,1703.8
03-15-2009,1708.0
03-16-2009,1723.0
03-17-2009,1765.9
03-18-2009,1781.4
03-19-2009,1833.2
03-20-2009,1925.1
03-21-2009,1906.0
03-22-2009,1890.9
03-23-2009,1910.4
03-24-2009,1910.9
03-25-2009,1915.6
03-26-2009,1890.0
03-27-2009,1882.4
03-28-2009,1886.2
03-29-2009,1865.8
03-30-2009,1826.6
03-31-2009,1778.6
04-01-2009,1780.5
04-02-2009,1796.2
04-03-2009,1795.6
04-04-2009,1802.9
04-05-2009,1801.8
04-06-2009,1806.8
04-07-2009,1801.4
04-08-2009,1804.2
04-09-2009,1815.0
04-10-2009,1797.4
04-11-2009,1804.2
04-12-2009,1797.8
04-13-2009,1809.5
04-14-2009,1805.4
04-15-2009,1807.3
04-16-2009,1820.6
04-17-2009,1817.0
04-18-2009,1823.9
04-19-2009,1821.4
04-20-2009,1830.8
04-21-2009,1839.9
04-22-2009,1829.3
04-23-2009,1841.4
04-24-2009,1880.5
04-25-2009,1942.5
04-26-2009,1903.0
04-27-2009,1906.4
04-28-2009,1913.2
04-29-2009,1937.2
04-30-2009,1987.1
05-01-2009,2002.1
05-02-2009,2037.7
05-03-2009,2094.3
05-04-2009,2095.4
05-05-2009,2121.3
05-06-2009,2112.0
05-07-2009,2127.9
05-08-2009,2187.2
05-09-2009,2234.7
05-10-2009,2190.6
05-11-2009,2206.8
05-12-2009,2195.0
05-13-2009,2212.3
05-14-2009,2225.9
05-15-2009,2482.9
05-16-2009,2671.1
05-17-2009,2671.0
05-18-2009,2748.9
05-19-2009,2853.3
05-20-2009,2778.8
05-21-2009,2774.5
05-22-2009,2713.2
05-23-2009,2711.6
05-24-2009,2832.7
05-25-2009,2998.4
05-26-2009,3089.7
05-27-2009,3090.3
05-28-2009,3062.6
05-29-2009,2894.4
05-30-2009,3031.6
05-31-2009,3116.5
06-01-2009,3078.8
06-02-2009,3131.8
06-03-2009,3176.6
06-04-2009,3153.6
06-05-2009,3247.8
06-06-2009,3220.7
06-07-2009,3143.4
06-08-2009,3016.5
06-09-2009,3085.7
06-10-2009,3105.4
06-11-2009,3081.1
06-12-2009,2976.1
06-13-2009,2893.4
06-14-2009,2951.6
06-15-2009,2947.9
06-16-2009,2922.0
06-17-2009,2879.6
06-18-2009,2892.2
06-19-2009,2853.7
06-20-2009,2960.4
06-21-2009,2880.1
06-22-2009,2889.6
06-23-2009,2874.7
06-24-2009,2864.8
06-25-2009,2803.4
06-26-2009,2804.3
06-27-2009,2864.5
06-28-2009,2879.8
06-29-2009,2860.1
06-30-2009,2839.8
07-01-2009,2828.3
07-02-2009,2843.1
07-03-2009,2807.5
07-04-2009,2785.3
07-05-2009,2778.3
07-06-2009,2752.5
07-07-2009,2766.9
07-08-2009,2738.2
07-09-2009,2734.0
07-10-2009,2709.3
07-11-2009,2707.6
07-12-2009,2710.7
07-13-2009,2710.6
07-14-2009,2710.2
07-15-2009,2703.5
07-16-2009,2704.4
07-17-2009,2692.3
07-18-2009,2701.6
07-19-2009,2710.7
07-20-2009,2723.8
07-21-2009,2651.4
07-22-2009,2636.6
07-23-2009,2635.1
07-24-2009,2641.5
07-25-2009,2673.1
07-26-2009,2674.2
07-27-2009,2676.9
07-28-2009,2648.7
07-29-2009,2629.2
07-30-2009,2598.9
07-31-2009,2647.5
08-01-2009,2634.2
08-02-2009,2617.6
08-03-2009,2611.0
08-04-2009,2596.1
08-05-2009,2574.0
08-06-2009,2535.5
08-07-2009,2529.7
08-08-2009,2547.5
08-09-2009,2546.9
08-10-2009,2589.0
08-11-2009,2617.7
08-12-2009,2627.1
08-13-2009,2616.9
08-14-2009,2646.0
08-15-2009,2661.5
08-16-2009,2728.9
08-17-2009,2750.5
08-18-2009,2793.1
08-19-2009,2846.7
08-20-2009,2892.9
08-21-2009,2914.8
08-22-2009,2946.8
08-23-2009,2946.5
08-24-2009,2913.3
08-25-2009,2947.9
08-26-2009,2994.3
08-27-2009,3068.9
08-28-2009,3112.1
08-29-2009,3151.6
08-30-2009,3185.4
08-31-2009,3284.7
09-01-2009,3265.3
09-02-2009,3200.4
09-03-2009,3052.2
09-04-2009,3126.4
09-05-2009,3102.5
09-06-2009,3093.9
09-07-2009,3101.6
09-08-2009,3092.0
09-09-2009,3081.3
09-10-2009,3070.5
09-11-2009,3036.6
09-12-2009,3025.7
09-13-2009,3009.2
09-14-2009,3004.5
09-15-2009,2988.1
09-16-2009,3017.5
09-17-2009,3063.5
09-18-2009,3070.6
09-19-2009,3068.0
09-20-2009,3077.2
09-21-2009,3078.4
09-22-2009,3105.1
09-23-2009,3079.6
09-24-2009,3111.7
09-25-2009,3140.8
09-26-2009,3184.8
09-27-2009,3218.8
09-28-2009,3173.7
09-29-2009,3187.5
09-30-2009,3155.9
10-01-2009,3145.8
10-02-2009,3130.5
10-03-2009,3125.9
10-04-2009,3138.3
10-05-2009,3137.9
10-06-2009,3123.4
10-07-2009,3143.9
10-08-2009,3167.7
10-09-2009,3178.2
10-10-2009,3177.0
10-11-2009,3159.3
10-12-2009,3189.9
10-13-2009,3211.7
10-14-2009,3197.3
10-15-2009,3269.2
10-16-2009,3276.3
10-17-2009,3268.0
10-18-2009,3248.3
10-19-2009,3253.4
10-20-2009,3224.1
10-21-2009,3171.1
10-22-2009,3175.3
10-23-2009,3196.5
10-24-2009,3187.7
10-25-2009,3125.7
10-26-2009,3119.9
10-27-2009,3172.6
10-28-2009,3172.1
10-29-2009,3145.8
10-30-2009,3122.3
10-31-2009,3095.0
11-01-2009,3030.7
11-02-2009,3130.3
11-03-2009,3124.8
11-04-2009,3128.9
11-05-2009,3102.1
11-06-2009,3081.8
11-07-2009,3081.4
11-08-2009,3063.3
11-09-2009,2994.3
11-10-2009,2988.4
11-11-2009,3026.3
11-12-2009,2975.4
11-13-2009,2975.2
11-14-2009,3035.7
11-15-2009,3080.8
11-16-2009,3066.0
11-17-2009,3089.5
11-18-2009,3101.6
11-19-2009,3090.4
11-20-2009,3089.7
11-21-2009,3085.8
11-22-2009,3093.2
11-23-2009,3094.8
11-24-2009,3111.5
11-25-2009,3143.6
11-26-2009,3154.3
11-27-2009,3164.0
11-28-2009,3152.7
11-29-2009,3159.9
11-30-2009,3166.6
12-01-2009,3129.4
12-02-2009,3133.0
12-03-2009,3107.3
12-04-2009,3087.7
12-05-2009,3054.9
12-06-2009,3057.0
12-07-2009,3067.1
12-08-2009,3061.8
12-09-2009,3088.9
12-10-2009,3096.4
12-11-2009,3091.2
12-12-2009,3089.1
12-13-2009,3086.3
12-14-2009,3095.4
12-15-2009,3100.7
12-16-2009,3088.8
12-17-2009,3080.9
12-18-2009,3107.9
12-19-2009,3118.3
12-20-2009,3138.1
12-21-2009,3146.0
